ACT_ID,DESCR,ANALYSIS_YR,STREAM_ID,AREA,SPECIES,SEN_STATUS,ESTIMATE_CLASSIFICATION,ESTIMATE_METHOD,WATERSHED_CDE,ESTIMATE_STAGE,SPL_ID,SEN_PRESENCE_ADULT,SEN_PRESENCE_JACK,NATURAL_ADULT_SPAWNERS,NATURAL_JACK_SPAWNERS,NATURAL_SPAWNERS_TOTAL,ADULT_BROODSTOCK_REMOVALS,JACK_BROODSTOCK_REMOVALS,TOTAL_BROODSTOCK_REMOVALS,OTHER_REMOVALS,TOTAL_RETURN_TO_RIVER,UNSPECIFIED_RETURN,NO_INSPECTIONS_USED,POPULATION,MAX_ESTIMATE,RUN_TYPE,SEN_NUSEDS1_ENUM_METHOD1,SEN_NUSEDS1_ENUM_METHOD2,SEN_NUSEDS1_ENUM_METHOD3,SEN_NUSEDS1_ENUM_METHOD4,SEN_NUSEDS1_ENUM_METHOD5,SEN_NUSEDS1_ENUM_METHOD6,EFFECTIVE_FEMALES,WEIGHTED_PCT_SPAWN,OTHER_ADULT_REMOVALS,OTHER_JACK_REMOVALS,TOT_ADULT_RET_RIVER,TOT_JACK_RET_RIVER,JUV_PRES_TYP,GEOGRAPHICAL_EXTNT_OF_ESTIMATE,POP_ID,CU_NAME,CU_INDEX,CU_TYPE,SPECIES_QUALIFIED,SBJ_ID
760299,Chilliwack River (Chilliwack) Pink 1989,1989,62,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,FINAL,8332784,PRESENT,UNKNOWN,,,,,,,,,327606,,Chilliwack River (Chilliwack) Pink,327606,,,,,,,,,,,,,,,CHILLIWACK RIVER,46983,FRASER RIVER,1,Current,PKO,7389
858171,Portage Creek (Lillooet) Pink Run 1 1967,1967,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8430656,PRESENT,UNKNOWN,,,,,,,,,7822,,Portage Creek (Lillooet) Pink Run 1,7822,1,,,,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
995653,Stein River (Lillooet) Pink Run 1 1963,1963,126,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-197200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8568138,PRESENT,UNKNOWN,,,,,,,,,231,,Stein River (Lillooet) Pink Run 1,231,1,,,,,,,,,,,,,,STEIN RIVER,47171,FRASER RIVER,1,Current,PKO,7389
858094,Texas Creek (Lillooet) Pink 1959,1959,128,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-223700-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8430579,PRESENT,UNKNOWN,,,,,,,,,195,,Texas Creek (Lillooet) Pink,195,,,,,,,,,,,,,,,TEXAS CREEK,47179,FRASER RIVER,1,Current,PKO,7389
969734,Churn Creek (Lillooet) Pink 1971,1971,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8542219,PRESENT,UNKNOWN,,,,,,,,,187,,Churn Creek (Lillooet) Pink,187,,,,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
781321,Whonnock Creek (Mission) Pink Run 1 1967,1967,33,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-045300-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8353806,PRESENT,UNKNOWN,,,,,,,,,8,,Whonnock Creek (Mission) Pink Run 1,8,1,,,,,,,,,,,,,,WHONNOCK CREEK,48000,FRASER RIVER,1,Current,PKO,7389
769492,Portage Creek (Lillooet) Pink Run 1 1979,1979,129,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8341977,PRESENT,UNKNOWN,,,,,,,,,51842,,Portage Creek (Lillooet) Pink Run 1,51842,1,,,,,,,,,,,,,,PORTAGE CREEK,47185,FRASER RIVER,1,Current,PKO,7389
75830357,Adams River (Salmon Arm) Pink Run 1 1999,1999,220,29K,Pink,RELEASED,UNKNOWN,Not Applicable,128-453400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,65265317,NOT INSPECTED,,,,,,,,,,,,Adams River (Salmon Arm) Pink Run 1,,1,,,,,,,,,,,,,,ADAMS RIVER,46242,FRASER RIVER,1,Current,PKO,7389
42756368,Nesakwatch Creek (Chilliwack) Pink 1997,1997,79,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-50700-0000-0000-000-000-000-000-000-000,NEAR FINAL,51968443,NOT INSPECTED,,,,,,,,,,,,Nesakwatch Creek (Chilliwack) Pink,,,,,,,,,,,,,,,,NESAKWATCH CREEK,47040,FRASER RIVER,1,Current,PKO,7389
727892,Bonaparte River (Lillooet) Pink Run 1 1967,1967,216,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8300377,PRESENT,UNKNOWN,,,,,,,,,2070,,Bonaparte River (Lillooet) Pink Run 1,2070,1,,,,,,,,,,,,,,BONAPARTE RIVER,46202,FRASER RIVER,1,Current,PKO,7389
749396,Chilcotin River (Lower) (Williams Lake Area) Pink 1967,1967,2463,29G,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,150-000000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8321881,PRESENT,UNKNOWN,,,,,,,,,50,,Chilcotin River (Lower) (Williams Lake Area) Pink,50,,,,,,,,,,,,,,,CHILCOTIN RIVER - LOWER,44496,FRASER RIVER,1,Current,PKO,7389
779146,Fraser River (Mission) Pink 1967,1967,1,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8351631,PRESENT,UNKNOWN,,,,,,,,,785797,,Fraser River (Mission) Pink,785797,,,,,,,,,,,,,,,FRASER RIVER,47235,FRASER RIVER,1,Current,PKO,7389
755771,Silverhope Creek (Chilliwack) Pink 1983,1983,111,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-112900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8328256,PRESENT,UNKNOWN,,,,,,,,,4555,,Silverhope Creek (Chilliwack) Pink,4555,,,,,,,,,,,,,,,SILVERHOPE CREEK,47119,FRASER RIVER,1,Current,PKO,7389
968817,Nicoamen River (Lillooet) Pink 1969,1969,212,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-104500-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8541302,PRESENT,UNKNOWN,,,,,,,,,52,,Nicoamen River (Lillooet) Pink,52,,,,,,,,,,,,,,,NICOAMEN RIVER,46167,FRASER RIVER,1,Current,PKO,7389
727834,South Thompson River (Salmon Arm) Pink Run 1 1991,1991,218,29K,Pink,RELEASED,UNKNOWN,Not Applicable,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8300319,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,South Thompson River (Salmon Arm) Pink Run 1,0,1,,,,,,,,,,,,,,SOUTH THOMPSON RIVER,46222,FRASER RIVER,1,Current,PKO,7389
790896,Weaver Creek (Mission) Pink 1973,1973,183,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FINAL,8363381,PRESENT,UNKNOWN,,,,,,,,,255,,Weaver Creek (Mission) Pink,255,,,,,,,,,,,,,,,WEAVER CREEK,46046,FRASER RIVER,1,Current,PKO,7389
969858,Thompson River (Lillooet) Pink Run 1 1967,1967,211,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542343,PRESENT,UNKNOWN,,,,,,,,,448032,,Thompson River (Lillooet) Pink Run 1,448032,1,,,,,,,,,,,,,,THOMPSON RIVER,46161,FRASER RIVER,1,Current,PKO,7389
1021344,Silverhope Creek (Chilliwack) Pink 1959,1959,111,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-112900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8593829,PRESENT,UNKNOWN,,,,,,,,,1914,,Silverhope Creek (Chilliwack) Pink,1914,,,,,,,,,,,,,,,SILVERHOPE CREEK,47119,FRASER RIVER,1,Current,PKO,7389
779155,Fraser River (Mission) Pink 1985,1985,1,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8351640,PRESENT,UNKNOWN,,,,,,,,,5248742,,Fraser River (Mission) Pink,5248742,,,,,,,,,,,,,,,FRASER RIVER,47235,FRASER RIVER,1,Current,PKO,7389
728671,American Creek (Chilliwack) Pink 1981,1981,118,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-119000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8301156,PRESENT,UNKNOWN,,,,,,,,,234,,American Creek (Chilliwack) Pink,234,,,,,,,,,,,,,,,AMERICAN CREEK,47141,FRASER RIVER,1,Current,PKO,7389
833965,Alouette River (Coquitlam) Pink 1981,1981,14,29C,Pink,RELEASED,UNKNOWN,Not Applicable,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,FINAL,8406450,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Alouette River (Coquitlam) Pink,0,,,,,,,,,,,,,,,ALOUETTE RIVER,47924,FRASER RIVER,1,Current,PKO,7389
876340,Depot Creek (Chilliwack) Pink 1957,1957,85,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-72300-0000-0000-000-000-000-000-000-000,FINAL,8448825,PRESENT,UNKNOWN,,,,,,,,,57,,Depot Creek (Chilliwack) Pink,57,,,,,,,,,,,,,,,DEPOT CREEK,47068,FRASER RIVER,1,Current,PKO,7389
866925,Slesse Creek (Chilliwack) Pink 1973,1973,77,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-38000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8439410,PRESENT,UNKNOWN,,,,,,,,,738,,Slesse Creek (Chilliwack) Pink,738,,,,,,,,,,,,,,,SLESSE CREEK,47034,FRASER RIVER,1,Current,PKO,7389
813014,Ryder Creek (Chilliwack) Pink 1967,1967,72,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-21000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8385499,PRESENT,UNKNOWN,,,,,,,,,871,,Ryder Creek (Chilliwack) Pink,871,,,,,,,,,,,,,,,RYDER CREEK,47023,FRASER RIVER,1,Current,PKO,7389
752306,Weaver Channel (Mission) Pink 1983,1983,2436,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-149200-85400-00000-0000-0000-000-000-000-000-000-000,FINAL,8324791,PRESENT,UNKNOWN,,,,,,,,,1887,,Weaver Channel (Mission) Pink,1887,,,,,,,,,,,,,,,WEAVER CHANNEL,45088,FRASER RIVER,1,Current,PKO,7389
728688,American Creek (Chilliwack) Pink 1989,1989,118,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-119000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8301173,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,American Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,AMERICAN CREEK,47141,FRASER RIVER,1,Current,PKO,7389
813659,Steelhead Creek (Mission) Pink 1989,1989,184,29D,Pink,RELEASED,UNKNOWN,Not Applicable,100-047100-09100-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8386144,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Steelhead Creek (Mission) Pink,0,,,,,,,,,,,,,,,STEELHEAD CREEK,46051,FRASER RIVER,1,Current,PKO,7389
770170,Liumchen Creek (Chilliwack) Pink 1983,1983,71,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-17700-0000-0000-000-000-000-000-000-000,FINAL,8342655,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Liumchen Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,LIUMCHEN CREEK,47020,FRASER RIVER,1,Current,PKO,7389
858529,Ryder Creek (Chilliwack) Pink 1991,1991,72,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-21000-0000-0000-000-000-000-000-000-000,FINAL,8431014,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Ryder Creek (Chilliwack) Pink,0,,,,,,,,,,,,,,,RYDER CREEK,47023,FRASER RIVER,1,Current,PKO,7389
782025,Spuzzum Creek (Chilliwack) Pink 1973,1973,123,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-141400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8354510,PRESENT,UNKNOWN,,,,,,,,,83,,Spuzzum Creek (Chilliwack) Pink,83,,,,,,,,,,,,,,,SPUZZUM CREEK,47151,FRASER RIVER,1,Current,PKO,7389
62316751,North Thompson River (Clearwater) Pink Run 1 1999,1999,256,29J,Pink,RELEASED,UNKNOWN,Not Applicable,129-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,35845314,NOT INSPECTED,,,,,,,,,,,,North Thompson River (Clearwater) Pink Run 1,,1,,,,,,,,,,,,,,NORTH THOMPSON RIVER,46584,FRASER RIVER,1,Current,PKO,7389
814079,Silverhope Creek (Chilliwack) Pink 1963,1963,111,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-112900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8386564,PRESENT,UNKNOWN,,,,,,,,,590,,Silverhope Creek (Chilliwack) Pink,590,,,,,,,,,,,,,,,SILVERHOPE CREEK,47119,FRASER RIVER,1,Current,PKO,7389
969279,South Thompson River (Salmon Arm) Pink Run 1 1977,1977,218,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541764,PRESENT,UNKNOWN,,,,,,,,,1336,,South Thompson River (Salmon Arm) Pink Run 1,1336,1,,,,,,,,,,,,,,SOUTH THOMPSON RIVER,46222,FRASER RIVER,1,Current,PKO,7389
779665,Emory Creek (Chilliwack) Pink 1987,1987,120,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-125600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8352150,PRESENT,UNKNOWN,,,,,,,,,18,,Emory Creek (Chilliwack) Pink,18,,,,,,,,,,,,,,,EMORY CREEK,47145,FRASER RIVER,1,Current,PKO,7389
833302,Sawmill Creek (Chilliwack) Pink 1985,1985,2386,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-136100-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8405787,PRESENT,UNKNOWN,,,,,,,,,18,,Sawmill Creek (Chilliwack) Pink,18,,,,,,,,,,,,,,,SAWMILL CREEK,45006,FRASER RIVER,1,Current,PKO,7389
968824,Nicola River (Lillooet) Pink Run 1 1957,1957,213,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,120-246600-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541309,PRESENT,UNKNOWN,,,,,,,,,1560,,Nicola River (Lillooet) Pink Run 1,1560,1,,,,,,,,,,,,,,NICOLA RIVER,46172,FRASER RIVER,1,Current,PKO,7389
779693,American Creek (Chilliwack) Pink 1957,1957,118,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-119000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8352178,PRESENT,UNKNOWN,,,,,,,,,8,,American Creek (Chilliwack) Pink,8,,,,,,,,,,,,,,,AMERICAN CREEK,47141,FRASER RIVER,1,Current,PKO,7389
875655,Nesakwatch Creek (Chilliwack) Pink 1959,1959,79,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-50700-0000-0000-000-000-000-000-000-000,FINAL,8448140,PRESENT,UNKNOWN,,,,,,,,,528,,Nesakwatch Creek (Chilliwack) Pink,528,,,,,,,,,,,,,,,NESAKWATCH CREEK,47040,FRASER RIVER,1,Current,PKO,7389
814616,Coquihalla River (Chilliwack) Pink 1981,1981,112,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-115400-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8387101,PRESENT,UNKNOWN,,,,,,,,,24029,,Coquihalla River (Chilliwack) Pink,24029,,,,,,,,,,,,,,,COQUIHALLA RIVER,47123,FRASER RIVER,1,Current,PKO,7389
833305,Stoyoma Creek (Chilliwack) Pink 1959,1959,2387,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-162300-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8405790,PRESENT,UNKNOWN,,,,,,,,,42,,Stoyoma Creek (Chilliwack) Pink,42,,,,,,,,,,,,,,,STOYOMA CREEK,45007,FRASER RIVER,1,Current,PKO,7389
728954,Sweltzer River (Chilliwack) Pink 1973,1973,70,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-13300-0000-0000-000-000-000-000-000-000,FINAL,8301439,PRESENT,UNKNOWN,,,,,,,,,15265,,Sweltzer River (Chilliwack) Pink,15265,,,,,,,,,,,,,,,SWELTZER RIVER,47017,FRASER RIVER,1,Current,PKO,7389
749425,Seton River (Lillooet) Pink 1971,1971,2476,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8321910,PRESENT,UNKNOWN,,,,,,,,,262534,,Seton River (Lillooet) Pink,262534,,,,,,,,,,,,,,,SETON RIVER,44540,FRASER RIVER,1,Current,PKO,7389
786747,Lower Shuswap River (Salmon Arm) Pink Run 1 1975,1975,240,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-835500-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8359232,PRESENT,UNKNOWN,,,,,,,,,15,,Lower Shuswap River (Salmon Arm) Pink Run 1,15,1,,,,,,,,,,,,,,SHUSWAP RIVER - LOWER,46433,FRASER RIVER,1,Current,PKO,7389
810081,Anderson River (Chilliwack) Pink 1965,1965,124,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-158000-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8382566,PRESENT,UNKNOWN,,,,,,,,,31,,Anderson River (Chilliwack) Pink,31,,,,,,,,,,,,,,,ANDERSON RIVER,47154,FRASER RIVER,1,Current,PKO,7389
790940,Chehalis River (Mission) Pink 1961,1961,181,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8363425,PRESENT,UNKNOWN,,,,,,,,,11921,,Chehalis River (Mission) Pink,11921,,,,,,,,,,,,,,,CHEHALIS RIVER,46040,FRASER RIVER,1,Current,PKO,7389
1048900184,Fraser River and Tributaries (Mission) Pink 1999,1999,7990634,29D,Pink,RELEASED,TRUE ABUNDANCE (TYPE-2),Mark & Recapture: Petersen,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,493953088,PRESENT,UNKNOWN,3453200,,3453200,,,,,,,,Fraser River and Tributaries (Mission) Pink,3453200,,,,,,,,,,,,,,,FRASER RIVER AND TRIBUTARIES,44551,FRASER RIVER,1,Current,PKO,7389
968947,Seton And Cayoosh Creeks (Lillooet) Pink Run 1 1983,1983,7990579,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8541432,PRESENT,UNKNOWN,,,,,,,,,371882,,Seton And Cayoosh Creeks (Lillooet) Pink Run 1,371882,1,,,,,,,,,,,,,,SETON AND CAYOOSH CREEKS,47195,FRASER RIVER,1,Current,PKO,7389
749424,Seton River (Lillooet) Pink 1969,1969,2476,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-235900-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8321909,PRESENT,UNKNOWN,,,,,,,,,180011,,Seton River (Lillooet) Pink,180011,,,,,,,,,,,,,,,SETON RIVER,44540,FRASER RIVER,1,Current,PKO,7389
18918057,Hopedale Slough (Chilliwack) Pink Run 1 1999,1999,67,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-07400-6150-0000-000-000-000-000-000-000,NEAR FINAL,92389968,NOT INSPECTED,,,,,,,,,,,,Hopedale Slough (Chilliwack) Pink Run 1,,1,,,,,,,,,,,,,,HOPEDALE SLOUGH,47007,FRASER RIVER,1,Current,PKO,7389
748333,Hawks Creek (Williams Lake Area) Pink 1975,1975,2573,29G,Pink,RELEASED,UNKNOWN,Not Applicable,100-396700-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8320818,NOT INSPECTED,UNKNOWN,,,,,,,,,,,Hawks Creek (Williams Lake Area) Pink,,,,,,,,,,,,,,,,HAWKS CREEK,44653,FRASER RIVER,1,Current,PKO,7389
813019,Ryder Creek (Chilliwack) Pink 1969,1969,72,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-21000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8385504,PRESENT,UNKNOWN,,,,,,,,,26,,Ryder Creek (Chilliwack) Pink,26,,,,,,,,,,,,,,,RYDER CREEK,47023,FRASER RIVER,1,Current,PKO,7389
858191,Nahatlatch River (Lillooet) Pink Run 1 1961,1961,125,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-170100-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8430676,PRESENT,UNKNOWN,,,,,,,,,244,,Nahatlatch River (Lillooet) Pink Run 1,244,1,,,,,,,,,,,,,,NAHATLATCH RIVER,47161,FRASER RIVER,1,Current,PKO,7389
868045,Stave River (Mission) Pink 1991,1991,34,29D,Pink,RELEASED,UNKNOWN,Not Applicable,100-047100-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8440530,NONE OBSERVED,UNKNOWN,,,,,,,,,0,,Stave River (Mission) Pink,0,,,,,,,,,,,,,,,STAVE RIVER,48007,FRASER RIVER,1,Current,PKO,7389
833002,Anderson River (Chilliwack) Pink 1989,1989,124,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-158000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8405487,PRESENT,UNKNOWN,,,,,,,,,421,,Anderson River (Chilliwack) Pink,421,,,,,,,,,,,,,,,ANDERSON RIVER,47154,FRASER RIVER,1,Current,PKO,7389
969976,Quesnel River (Williams Lake Area) Pink Run 1 1981,1981,289,29G,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,160-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8542461,PRESENT,UNKNOWN,,,,,,,,,382,,Quesnel River (Williams Lake Area) Pink Run 1,382,1,,,,,,,,,,,,,,QUESNEL RIVER,46877,FRASER RIVER,1,Current,PKO,7389
875617,Foley Creek (Chilliwack) Pink 1983,1983,78,29E,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-065700-09700-45800-0000-0000-000-000-000-000-000-000,NEAR FINAL,8448102,PRESENT,UNKNOWN,,,,,,,,,65,,Foley Creek (Chilliwack) Pink,65,,,,,,,,,,,,,,,FOLEY CREEK,47037,FRASER RIVER,1,Current,PKO,7389
44570395,Coquitlam River (Coquitlam) Pink 1997,1997,8,29C,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-024500-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,92027923,PRESENT,,50,,,,,,,,,,Coquitlam River (Coquitlam) Pink,50,,,,,,,,,,,,,,,COQUITLAM RIVER,47909,FRASER RIVER,1,Current,PKO,7389
727824,South Thompson River (Salmon Arm) Pink Run 1 1987,1987,218,29K,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,128-000000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8300309,PRESENT,UNKNOWN,,,,,,,,,123,,South Thompson River (Salmon Arm) Pink Run 1,123,1,,,,,,,,,,,,,,SOUTH THOMPSON RIVER,46222,FRASER RIVER,1,Current,PKO,7389
810234,Big Silver Creek (Mission) Pink 1965,1965,192,29D,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8382719,PRESENT,UNKNOWN,,,,,,,,,34,,Big Silver Creek (Mission) Pink,34,,,,,,,,,,,,,,,BIG SILVER CREEK,46074,FRASER RIVER,1,Current,PKO,7389
969731,Churn Creek (Lillooet) Pink 1963,1963,138,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-324200-00000-00000-0000-0000-000-000-000-000-000-000,FINAL,8542216,PRESENT,UNKNOWN,,,,,,,,,81,,Churn Creek (Lillooet) Pink,81,,,,,,,,,,,,,,,CHURN CREEK,47237,FRASER RIVER,1,Current,PKO,7389
970692,Bridge River (Lillooet) Pink Run 1 1983,1983,133,29F,Pink,RELEASED,UNKNOWN,Unknown Estimate Method,100-241900-00000-00000-0000-0000-000-000-000-000-000-000,NEAR FINAL,8543177,PRESENT,UNKNOWN,,,,,,,,,41909,,Bridge River (Lillooet) Pink Run 1,41909,1,,,,,,,,,,,,,,BRIDGE RIVER,47225,FRASER RIVER,1,Current,PKO,7389
19626418,Sweltzer River (Chilliwack) Pink 1997,1997,70,29E,Pink,RELEASED,UNKNOWN,Not Applicable,100-065700-09700-13300-0000-0000-000-000-000-000-000-000,NEAR FINAL,27878171,NOT INSPECTED,,,,,,,,,,,,Sweltzer River (Chilliwack) Pink,,,,,,,,,,,,,,,,SWELTZER RIVER,47017,FRASER RIVER,1,Current,PKO,7389
