"popID","rtnYear","EstClass","MissEscCode","SumSpnEstimates_ADonly","SumSpnEstimates_ADinfilled","NatSpwnAD","NatSpwnJA","NatSpwnUNK","BroodStockAD","BroodStockJA","BroodStockUNK","TotRtnRiver","HatchOriginAD","HatchOriginJA","SumSpnEstimates_withJacks","SumSpnEstimates_pC","Comment"
41328,2003,"OtherSource",NA,768,NA,571,5,NA,197,NA,NA,773,NA,NA,NA,NA,NA
41328,2004,"OtherSource",NA,2615,NA,2389,20,NA,226,0,NA,2659,NA,NA,NA,NA,NA
41328,2005,"OtherSource",NA,642,NA,521,8,NA,121,0,NA,650,NA,NA,NA,NA,NA
41328,2006,"OtherSource",NA,516,NA,404,2,NA,112,0,NA,518,NA,NA,NA,NA,NA
41328,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,353,NA,158,1,NA,195,2,NA,356,NA,NA,NA,NA,NA
41328,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,515,NA,328,18,NA,187,11,NA,544,NA,NA,NA,NA,NA
41328,2009,"OtherSource",NA,1800,NA,1500,60,NA,300,NA,NA,1860,NA,NA,NA,NA,NA
41328,2010,"OtherSource",NA,3025,NA,2825,0,NA,200,3,NA,3028,NA,NA,NA,NA,NA
41328,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,2024,NA,2024,24,NA,0,0,NA,2048,NA,NA,NA,NA,NA
41328,2012,"RELATIVE ABUNDANCE (TYPE-3)",NA,1215,NA,1003,149,NA,212,0,NA,1364,NA,NA,NA,NA,NA
41328,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,8543,NA,8285,2,NA,258,2,NA,8547,NA,NA,NA,NA,NA
41328,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,3002,NA,2808,76,NA,194,27,NA,NA,NA,NA,NA,NA,NA
41328,2015,"RELATIVE ABUNDANCE (TYPE-3)",NA,6292,NA,6035,20,NA,257,0,NA,6312,NA,NA,NA,NA,NA
41328,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,10756,NA,10534,6,NA,222,0,NA,10762,NA,NA,NA,NA,NA
41328,2017,"RELATIVE ABUNDANCE (TYPE-4)",NA,1355,NA,1149,11,NA,206,1,NA,1367,NA,NA,NA,NA,NA
41328,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,3579,NA,3525,6,NA,54,0,NA,3585,NA,NA,NA,NA,NA
41328,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,1894,NA,1831,201,NA,63,0,NA,2095,NA,NA,NA,NA,NA
41328,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,2496,NA,2249,50,NA,247,0,NA,2546,NA,NA,NA,NA,NA
41328,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,4548,NA,4177,0,NA,371,0,NA,4548,NA,NA,NA,NA,NA
41328,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,1434,NA,1131,4,NA,303,0,NA,1438,NA,NA,NA,NA,NA
41348,1995,"OtherSource",NA,750,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41348,1996,"OtherSource",NA,914,NA,914,100,NA,NA,NA,NA,1002,NA,NA,NA,NA,NA
41348,1997,"OtherSource",NA,1874,NA,1874,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41348,1998,"OtherSource",NA,3880,NA,3880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41348,2001,"OtherSource",NA,272,NA,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41348,2005,"QualFiltered",NA,NA,NA,1000,0,NA,4,0,NA,1004,NA,NA,NA,NA,NA
41348,2011,"QualFiltered",NA,NA,NA,918,0,NA,82,0,NA,1000,NA,NA,NA,NA,NA
41348,2012,"QualFiltered",NA,NA,NA,800,0,NA,182,0,NA,982,NA,NA,NA,NA,NA
41348,2013,"QualFiltered",NA,NA,NA,1580,0,NA,213,0,NA,1793,NA,NA,NA,NA,NA
41348,2015,"QualFiltered",NA,NA,NA,850,0,NA,42,0,NA,892,NA,NA,NA,NA,NA
41348,2016,"QualFiltered",NA,NA,NA,2150,0,NA,371,0,NA,2521,NA,NA,NA,NA,NA
41348,2018,"QualFiltered",NA,NA,NA,1556,0,NA,0,0,NA,1556,NA,NA,NA,NA,NA
41348,2019,"QualFiltered",NA,NA,NA,1410,0,NA,368,1,NA,1779,NA,NA,NA,NA,NA
41348,2020,"QualFiltered",NA,NA,NA,7791,NA,NA,285,0,NA,8076,NA,NA,NA,NA,NA
41348,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,4930,NA,4930,97,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41348,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,7205,NA,6895,302,NA,310,0,NA,8519,NA,NA,NA,NA,NA
41364,2001,"TRUE ABUNDANCE (TYPE-1)",NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41364,2002,"QualFiltered",NA,NA,NA,500,0,NA,40,0,NA,540,NA,NA,NA,NA,NA
41364,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,399,NA,399,50,NA,0,0,NA,449,NA,NA,NA,NA,NA
41364,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,754,NA,754,0,NA,0,0,NA,754,NA,NA,NA,NA,NA
41364,2021,"QualFiltered",NA,NA,NA,508,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41364,2022,"QualFiltered",NA,NA,NA,49,0,NA,0,0,NA,49,NA,NA,NA,NA,NA
41373,1996,"QualFiltered",NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41373,2001,"TRUE ABUNDANCE (TYPE-1)",NA,12,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41373,2015,"QualFiltered",NA,NA,NA,65,0,NA,0,0,NA,65,NA,NA,NA,NA,NA
41373,2016,"QualFiltered",NA,NA,NA,9,0,NA,0,0,NA,9,NA,NA,NA,NA,NA
41373,2017,"QualFiltered",NA,NA,NA,42,0,NA,0,0,NA,42,NA,NA,NA,NA,NA
41373,2019,"QualFiltered",NA,NA,NA,30,0,NA,0,0,NA,30,NA,NA,NA,NA,NA
41373,2020,"QualFiltered",NA,NA,NA,151,0,NA,0,0,NA,151,NA,NA,NA,NA,NA
41373,2021,"QualFiltered",NA,NA,NA,252,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41373,2022,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
41393,1995,"OtherSource",NA,46,NA,46,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41393,2002,"OtherSource",NA,247,NA,247,22,NA,NA,NA,NA,269,NA,NA,NA,NA,NA
41393,2003,"OtherSource",NA,75,NA,75,10,NA,NA,NA,NA,85,NA,NA,NA,NA,NA
41393,2004,"OtherSource",NA,39,NA,39,9,NA,NA,NA,NA,48,NA,NA,NA,NA,NA
41393,2006,"OtherSource",NA,32,NA,32,0,NA,0,0,NA,32,NA,NA,NA,NA,NA
41393,2007,"OtherSource",NA,11,NA,11,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41393,2008,"OtherSource",NA,20,NA,20,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41393,2009,"OtherSource",NA,60,NA,60,7,NA,NA,NA,NA,67,NA,NA,NA,NA,NA
41393,2010,"OtherSource",NA,280,NA,280,20,NA,NA,NA,NA,300,NA,NA,NA,NA,NA
41393,2011,"QualFiltered",NA,NA,NA,39,5,NA,0,0,NA,44,NA,NA,NA,NA,NA
41393,2016,"QualFiltered",NA,NA,NA,23,10,NA,0,0,NA,33,NA,NA,NA,NA,NA
41393,2022,"QualFiltered",NA,NA,NA,23,0,NA,0,0,NA,23,NA,NA,NA,NA,NA
41423,1995,"OtherSource",NA,141,NA,141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41423,1996,"OtherSource",NA,24,NA,24,6,NA,NA,NA,NA,42,NA,NA,NA,NA,NA
41423,1997,"OtherSource",NA,69,NA,69,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41423,1998,"OtherSource",NA,54,NA,54,2,NA,NA,NA,NA,75,NA,NA,NA,NA,NA
41423,1999,"OtherSource",NA,50,NA,50,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41423,2000,"OtherSource",NA,64,NA,64,10,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
41423,2001,"OtherSource",NA,328,NA,328,15,NA,NA,NA,NA,374,NA,NA,NA,NA,NA
41423,2002,"OtherSource",NA,1160,NA,1160,10,NA,NA,NA,NA,1170,NA,NA,NA,NA,NA
41423,2003,"OtherSource",NA,334,NA,300,1,NA,34,0,NA,335,NA,NA,NA,NA,NA
41423,2005,"OtherSource",NA,1037,NA,1000,0,NA,37,NA,NA,1037,NA,NA,NA,NA,NA
41423,2006,"OtherSource",NA,1045,NA,1000,4,NA,45,0,NA,1049,NA,NA,NA,NA,NA
41423,2008,"QualFiltered",NA,NA,NA,150,0,NA,27,0,NA,177,NA,NA,NA,NA,NA
41423,2009,"OtherSource",NA,8,NA,8,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
41423,2010,"OtherSource",NA,35,NA,35,1,NA,NA,NA,NA,36,NA,NA,NA,NA,NA
41423,2011,"QualFiltered",NA,NA,NA,23,4,NA,7,0,NA,34,NA,NA,NA,NA,NA
41423,2012,"QualFiltered",NA,NA,NA,29,8,NA,27,7,NA,71,NA,NA,NA,NA,NA
41423,2013,"QualFiltered",NA,NA,NA,950,0,NA,31,0,NA,981,NA,NA,NA,NA,NA
41423,2015,"QualFiltered",NA,NA,NA,502,0,NA,0,0,NA,502,NA,NA,NA,NA,NA
41423,2016,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
41423,2019,"QualFiltered",NA,NA,NA,31,0,NA,0,0,NA,31,NA,NA,NA,NA,NA
41423,2020,"QualFiltered",NA,NA,NA,15,7,NA,0,0,NA,22,NA,NA,NA,NA,NA
41438,1995,"OtherSource",NA,21928,NA,21928,498,NA,NA,NA,NA,23569,NA,NA,NA,NA,NA
41438,1996,"OtherSource",NA,16313,NA,16313,161,NA,NA,NA,NA,19583,NA,NA,NA,NA,NA
41438,1997,"OtherSource",NA,18992,NA,18992,181,NA,NA,NA,NA,20994,NA,NA,NA,NA,NA
41438,1998,"OtherSource",NA,21865,NA,21865,36,NA,NA,NA,NA,26347,NA,NA,NA,NA,NA
41438,1999,"OtherSource",NA,14195,NA,14195,1165,NA,NA,NA,NA,16900,NA,NA,NA,NA,NA
41438,2000,"OtherSource",NA,8645,NA,8645,734,NA,NA,NA,NA,10704,NA,NA,NA,NA,NA
41438,2001,"OtherSource",NA,14873,NA,14873,906,NA,NA,NA,NA,17590,NA,NA,NA,NA,NA
41438,2002,"OtherSource",NA,27376,NA,26210,210,NA,1166,10,NA,27596,NA,NA,NA,NA,NA
41438,2003,"OtherSource",NA,34653,NA,32915,145,NA,1738,20,NA,34818,NA,NA,NA,NA,NA
41438,2004,"OtherSource",NA,41053,NA,41053,NA,NA,NA,NA,NA,41053,NA,NA,NA,NA,NA
41438,2005,"OtherSource",NA,6986,NA,5831,293,NA,1155,42,NA,7321,NA,NA,NA,NA,NA
41438,2006,"OtherSource",NA,23154,NA,22030,28,NA,1124,22,NA,23165,NA,NA,NA,NA,NA
41438,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,8765,NA,7736,184,NA,1029,60,NA,9009,NA,NA,NA,NA,NA
41438,2008,"QualFiltered",NA,NA,NA,11786,272,NA,1640,65,NA,13763,NA,NA,NA,NA,NA
41438,2009,"OtherSource",NA,17000,NA,17000,465,NA,NA,NA,NA,17465,NA,NA,NA,NA,NA
41438,2010,"OtherSource",NA,18068,NA,14940,38,NA,3128,0,NA,17000,NA,NA,NA,NA,NA
41438,2011,"QualFiltered",NA,NA,NA,21276,455,NA,1524,0,NA,23255,NA,NA,NA,NA,NA
41438,2012,"RELATIVE ABUNDANCE (TYPE-4)",NA,6287,NA,4875,529,NA,1412,133,NA,6949,NA,NA,NA,NA,NA
41438,2013,"RELATIVE ABUNDANCE (TYPE-4)",NA,62227,NA,60760,66,NA,1467,31,NA,62324,NA,NA,NA,NA,NA
41438,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,16680,NA,15000,5000,NA,1680,1,NA,21681,NA,NA,NA,NA,NA
41438,2015,"QualFiltered",NA,NA,NA,38178,1538,NA,1851,0,NA,41567,NA,NA,NA,NA,NA
41438,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,37074,NA,30387,1171,NA,6687,157,NA,38402,NA,NA,NA,NA,NA
41438,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,13934,NA,12161,858,NA,1773,54,NA,25021,NA,NA,NA,NA,NA
41438,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,11775,NA,9943,102,NA,1832,0,NA,11877,NA,NA,NA,NA,NA
41438,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,7072,NA,4962,24,NA,2110,132,NA,9224,NA,NA,NA,NA,NA
41438,2020,"RELATIVE ABUNDANCE (TYPE-3)",NA,5316,NA,3526,321,NA,1790,7,NA,9348,NA,NA,NA,NA,NA
41438,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,12668,NA,8367,793,NA,4301,140,NA,NA,NA,NA,NA,NA,NA
41438,2022,"RELATIVE ABUNDANCE (TYPE-3)",NA,14856,NA,12995,225,NA,1861,20,NA,15849,NA,NA,NA,NA,NA
41448,1995,"OtherSource",NA,1615,NA,1615,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,1996,"OtherSource",NA,398,NA,398,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,1997,"OtherSource",NA,140,NA,140,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,1998,"OtherSource",NA,620,NA,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,1999,"OtherSource",NA,140,NA,140,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,2000,"OtherSource",NA,973,NA,973,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,2001,"OtherSource",NA,456,NA,456,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41448,2007,"OtherSource",NA,102,NA,102,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41448,2009,"OtherSource",NA,170,NA,170,13,NA,NA,NA,NA,183,NA,NA,NA,NA,NA
41448,2010,"OtherSource",NA,355,NA,347,3,NA,8,0,NA,358,NA,NA,NA,NA,NA
41448,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,2150,NA,2150,96,NA,0,0,NA,2246,NA,NA,NA,NA,NA
41448,2012,"QualFiltered",NA,NA,NA,823,33,NA,0,0,NA,856,NA,NA,NA,NA,NA
41448,2013,"QualFiltered",NA,NA,NA,3000,0,NA,0,0,NA,3000,NA,NA,NA,NA,NA
41448,2016,"RELATIVE ABUNDANCE (TYPE-4)",NA,9824,NA,9824,818,NA,0,0,NA,10642,NA,NA,NA,NA,NA
41448,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,207,NA,207,27,NA,0,0,NA,234,NA,NA,NA,NA,NA
41448,2019,"RELATIVE ABUNDANCE (TYPE-4)",NA,1577,NA,1577,19,NA,0,0,NA,1596,NA,NA,NA,NA,NA
41448,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,191,NA,191,22,NA,0,0,NA,213,NA,NA,NA,NA,NA
41448,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,922,NA,922,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41448,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,977,NA,977,2,NA,0,0,NA,979,NA,NA,NA,NA,NA
41458,1995,"OtherSource",NA,442,NA,442,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41458,1996,"OtherSource",NA,300,NA,300,6,NA,NA,NA,NA,344,NA,NA,NA,NA,NA
41458,1997,"OtherSource",NA,52,NA,52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41458,1998,"OtherSource",NA,16,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41458,1999,"OtherSource",NA,67,NA,67,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41458,2000,"OtherSource",NA,196,NA,196,13,NA,NA,NA,NA,228,NA,NA,NA,NA,NA
41458,2001,"OtherSource",NA,110,NA,110,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41458,2002,"OtherSource",NA,40,NA,37,0,NA,3,NA,NA,40,NA,NA,NA,NA,NA
41458,2003,"OtherSource",NA,2,NA,2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
41458,2005,"OtherSource",NA,43,NA,36,NA,NA,7,NA,NA,43,NA,NA,NA,NA,NA
41458,2007,"QualFiltered",NA,NA,NA,122,0,NA,28,0,NA,150,NA,NA,NA,NA,NA
41458,2008,"QualFiltered",NA,NA,NA,70,0,NA,8,2,NA,80,NA,NA,NA,NA,NA
41458,2009,"OtherSource",NA,1,NA,1,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
41458,2010,"OtherSource",NA,6,NA,6,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
41458,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,232,NA,232,63,NA,0,0,NA,295,NA,NA,NA,NA,NA
41458,2012,"QualFiltered",NA,NA,NA,36,6,NA,4,2,NA,48,NA,NA,NA,NA,NA
41458,2013,"QualFiltered",NA,NA,NA,26,0,NA,0,0,NA,26,NA,NA,NA,NA,NA
41458,2014,"QualFiltered",NA,NA,NA,23,0,NA,0,0,NA,23,NA,NA,NA,NA,NA
41468,1998,"OtherSource",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41468,2001,"OtherSource",NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41468,2006,"OtherSource",NA,2,NA,2,0,NA,0,0,NA,2,NA,NA,NA,NA,NA
41478,1998,"OtherSource",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41478,2001,"OtherSource",NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41478,2002,"OtherSource",NA,32,NA,32,3,NA,NA,NA,NA,35,NA,NA,NA,NA,NA
41478,2003,"OtherSource",NA,2,NA,2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
41478,2004,"OtherSource",NA,5,NA,5,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
41478,2008,"OtherSource",NA,2,NA,2,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41478,2010,"OtherSource",NA,21,NA,21,1,NA,NA,NA,NA,22,NA,NA,NA,NA,NA
41478,2011,"QualFiltered",NA,NA,NA,1,3,NA,0,0,NA,4,NA,NA,NA,NA,NA
41488,1995,"OtherSource",NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41488,1996,"OtherSource",NA,4,NA,4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41488,1997,"OtherSource",NA,16,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41488,1998,"OtherSource",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41488,1999,"OtherSource",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41488,2000,"OtherSource",NA,3,NA,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
41488,2001,"OtherSource",NA,4,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41488,2002,"OtherSource",NA,23,NA,23,0,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
41488,2007,"OtherSource",NA,5,NA,5,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41488,2008,"OtherSource",NA,2,NA,2,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41488,2010,"OtherSource",NA,2,NA,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
41488,2011,"QualFiltered",NA,NA,NA,3,1,NA,0,0,NA,4,NA,NA,NA,NA,NA
41488,2013,"QualFiltered",NA,NA,NA,31,1,NA,0,0,NA,32,NA,NA,NA,NA,NA
41488,2014,"QualFiltered",NA,NA,NA,39,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41488,2019,"QualFiltered",NA,NA,NA,26,3,NA,0,0,NA,29,NA,NA,NA,NA,NA
41488,2020,"QualFiltered",NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
41488,2021,"QualFiltered",NA,NA,NA,32,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA
41488,2022,"QualFiltered",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA
41498,1995,"OtherSource",NA,402,NA,402,75,NA,NA,NA,NA,487,NA,NA,NA,NA,NA
41498,1996,"OtherSource",NA,683,NA,683,17,NA,NA,NA,NA,732,NA,NA,NA,NA,NA
41498,1997,"OtherSource",NA,503,NA,503,9,NA,NA,NA,NA,525,NA,NA,NA,NA,NA
41498,1998,"OtherSource",NA,344,NA,344,1,NA,NA,NA,NA,381,NA,NA,NA,NA,NA
41498,1999,"OtherSource",NA,762,NA,762,15,NA,NA,NA,NA,837,NA,NA,NA,NA,NA
41498,2000,"OtherSource",NA,132,NA,132,13,NA,NA,NA,NA,145,NA,NA,NA,NA,NA
41498,2001,"OtherSource",NA,394,NA,394,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41498,2002,"OtherSource",NA,944,NA,944,18,NA,NA,NA,NA,962,NA,NA,NA,NA,NA
41498,2003,"OtherSource",NA,401,NA,401,7,NA,NA,NA,NA,408,NA,NA,NA,NA,NA
41498,2004,"RELATIVE ABUNDANCE (TYPE-3)",NA,702,NA,702,15,NA,0,0,NA,717,NA,NA,NA,NA,NA
41498,2005,"OtherSource",NA,325,NA,325,16,NA,NA,NA,NA,341,NA,NA,NA,NA,NA
41498,2006,"OtherSource",NA,177,NA,133,2,NA,44,0,0,179,NA,NA,NA,NA,NA
41498,2007,"RELATIVE ABUNDANCE (TYPE-3)",NA,180,NA,142,2,NA,38,0,0,182,NA,NA,NA,NA,NA
41498,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,274,NA,214,17,NA,60,0,0,291,NA,NA,NA,NA,NA
41498,2009,"OtherSource",NA,730,NA,678,59,NA,52,NA,NA,789,NA,NA,NA,NA,NA
41498,2010,"OtherSource",NA,430,NA,430,5,NA,NA,NA,NA,435,NA,NA,NA,NA,NA
41498,2011,"RELATIVE ABUNDANCE (TYPE-3)",NA,392,NA,392,2,NA,0,0,0,394,NA,NA,NA,NA,NA
41498,2012,"RELATIVE ABUNDANCE (TYPE-3)",NA,635,NA,566,54,NA,69,0,NA,689,NA,NA,NA,NA,NA
41498,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,479,NA,358,15,NA,121,0,NA,494,NA,NA,NA,NA,NA
41498,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,360,NA,303,40,NA,57,0,NA,NA,NA,NA,NA,NA,NA
41498,2015,"RELATIVE ABUNDANCE (TYPE-3)",NA,900,NA,797,84,NA,103,0,NA,984,NA,NA,NA,NA,NA
41498,2016,"RELATIVE ABUNDANCE (TYPE-3)",NA,1623,NA,1466,150,NA,157,0,NA,1773,NA,NA,NA,NA,NA
41498,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,1860,NA,1759,105,NA,101,0,NA,1965,NA,NA,NA,NA,NA
41498,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,812,NA,695,46,NA,117,0,NA,858,NA,NA,NA,NA,NA
41498,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,739,NA,641,25,NA,98,0,NA,764,NA,NA,NA,NA,NA
41498,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,1049,NA,952,93,NA,97,0,NA,NA,NA,NA,NA,NA,NA
41498,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,824,NA,759,198,NA,65,0,NA,NA,NA,NA,NA,NA,NA
41498,2022,"RELATIVE ABUNDANCE (TYPE-4)",NA,549,NA,466,53,NA,83,0,NA,602,NA,NA,NA,NA,NA
41518,1995,"OtherSource",NA,415,NA,415,81,NA,NA,NA,NA,606,NA,NA,NA,NA,NA
41518,1996,"OtherSource",NA,680,NA,680,34,NA,NA,NA,NA,805,NA,NA,NA,NA,NA
41518,1997,"OtherSource",NA,687,NA,687,91,NA,NA,NA,NA,813,NA,NA,NA,NA,NA
41518,1998,"OtherSource",NA,519,NA,519,18,NA,NA,NA,NA,605,NA,NA,NA,NA,NA
41518,1999,"OtherSource",NA,1606,NA,1606,17,NA,NA,NA,NA,1748,NA,NA,NA,NA,NA
41518,2000,"OtherSource",NA,1220,NA,1220,20,NA,NA,NA,NA,1240,NA,NA,NA,NA,NA
41518,2001,"OtherSource",NA,388,NA,388,28,NA,NA,NA,NA,417,NA,NA,NA,NA,NA
41518,2002,"OtherSource",NA,758,NA,658,7,NA,100,NA,NA,765,NA,NA,NA,NA,NA
41518,2003,"OtherSource",NA,795,NA,656,4,NA,139,0,NA,766,NA,NA,NA,NA,NA
41518,2004,"OtherSource",NA,905,NA,808,14,NA,97,NA,NA,919,NA,NA,NA,NA,NA
41518,2005,"OtherSource",NA,182,NA,176,15,NA,6,0,NA,197,NA,NA,NA,NA,NA
41518,2006,"OtherSource",NA,141,NA,124,13,NA,17,0,NA,154,NA,NA,NA,NA,NA
41518,2007,"RELATIVE ABUNDANCE (TYPE-4)",NA,133,NA,131,4,NA,2,0,NA,137,NA,NA,NA,NA,NA
41518,2008,"RELATIVE ABUNDANCE (TYPE-4)",NA,281,NA,197,8,NA,84,1,NA,290,NA,NA,NA,NA,NA
41518,2009,"RELATIVE ABUNDANCE (TYPE-4)",NA,780,NA,780,90,NA,0,0,NA,870,NA,NA,NA,NA,NA
41518,2010,"OtherSource",NA,380,NA,380,0,NA,NA,NA,NA,380,NA,NA,NA,NA,NA
41518,2011,"RELATIVE ABUNDANCE (TYPE-4)",NA,219,NA,219,0,NA,0,0,NA,219,NA,NA,NA,NA,NA
41518,2012,"RELATIVE ABUNDANCE (TYPE-3)",NA,163,NA,163,12,NA,0,0,NA,175,NA,NA,NA,NA,NA
41518,2013,"RELATIVE ABUNDANCE (TYPE-3)",NA,552,NA,545,2,NA,7,0,NA,554,NA,NA,NA,NA,NA
41518,2014,"RELATIVE ABUNDANCE (TYPE-4)",NA,99,NA,91,12,NA,8,0,NA,NA,NA,NA,NA,NA,NA
41518,2015,"RELATIVE ABUNDANCE (TYPE-3)",NA,363,NA,310,86,NA,53,0,NA,449,NA,NA,NA,NA,NA
41518,2016,"RELATIVE ABUNDANCE (TYPE-3)",NA,369,NA,258,39,NA,111,0,NA,408,NA,NA,NA,NA,NA
41518,2017,"RELATIVE ABUNDANCE (TYPE-3)",NA,638,NA,569,121,NA,69,0,NA,759,NA,NA,NA,NA,NA
41518,2018,"RELATIVE ABUNDANCE (TYPE-3)",NA,1442,NA,1330,61,NA,112,0,NA,1503,NA,NA,NA,NA,NA
41518,2019,"RELATIVE ABUNDANCE (TYPE-3)",NA,1763,NA,1651,85,NA,112,0,NA,1848,NA,NA,NA,NA,NA
41518,2020,"RELATIVE ABUNDANCE (TYPE-4)",NA,855,NA,772,63,NA,83,0,NA,918,NA,NA,NA,NA,NA
41518,2021,"RELATIVE ABUNDANCE (TYPE-4)",NA,1399,NA,1283,910,NA,116,0,NA,2309,NA,NA,NA,NA,NA
