"CU_ID","Year","AllSitesInfilled","LowUnkSitesInfilled","ModHighSitesInfilled","DU_ID","CU_Name","CU_acro"
"CK-31",1989,49386,NA,49386,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1990,80800,NA,80800,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1991,90644,NA,90644,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1992,122035,NA,122035,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1993,79109,NA,79109,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1994,50610,NA,50610,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1995,37780.6816750723,915,36865.6816750723,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1996,41389,1167,40222,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1997,53859,861,52998,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1998,76630,1844,74786,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",1999,40807,1321,39486,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2000,16648.7182861299,465,16183.7182861299,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2001,31989.4149327487,655.414932748727,31334,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2002,58774,746,58028,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2003,91350.3433385387,988,90362.3433385387,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2004,72368.905921654,1796,70572.905921654,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2005,56276.3010295446,375,55901.3010295446,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2006,68984.8917120391,791,68193.8917120391,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2007,38703.4535394378,332,38371.4535394378,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2008,39804.7108188415,401,39403.7108188415,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2009,34261.7381497647,219,34042.7381497647,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2010,30056.1456951428,714,29342.1456951428,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2011,31848.8397040455,441.025632804343,31407.8140712412,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2012,35312.0362472749,604.120935870853,34707.915311404,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2013,59697.2058125078,754.426766194052,58942.7790463137,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2014,36103.3173197998,375.207613441481,35728.1097063583,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2015,57813.3546039396,1238.45888537419,56574.8957185654,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2016,52569.3047777082,1508.48513857397,51060.8196391343,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2017,53210.1956327122,954,52256.1956327122,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2018,58833.4208295121,811.468901481248,58021.9519280308,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2019,48905.8592046121,984.969038964812,47920.8901656473,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2020,52539.225730138,1494.34524933358,51044.8804808044,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2021,58262.1104208756,758.318492146525,57503.7919287291,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-31",2022,39670.7182264044,1215,38455.7182264044,"DU24","West Vancouver Island-South_FA_0.x","SWVI"
"CK-32",1995,25146.4395793837,1574.43957938373,23572,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1996,20364.5693702446,1415.56937024457,18949,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1997,26412.5925108134,1957.59251081342,24455,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1998,32901,3073,29828,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",1999,23857.8162090102,3477,20380.8162090102,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2000,12015.9152891088,1791,10224.9152891088,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2001,16908,1173,15735,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2002,33761.0185796664,1358,32403.0185796664,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2003,42235.2952647164,1972,40263.2952647164,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2004,52335.9370158193,2155,50180.9370158193,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2005,10021.442903579,990,9031.44290357902,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2006,28201.4825788385,981,27220.4825788385,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2007,11669.0020274199,722,10947.0020274199,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2008,12420.5535567775,1125,11295.5535567775,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2009,23461.8032878555,1380.98325062718,22080.8200372284,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2010,25291.203801519,1030,24261.203801519,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2011,18887.3432680583,977.776511528923,17909.5667565293,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2012,10059.2308901586,755.983547067244,9303.24734309135,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2013,81512.3462529089,1541,79971.3462529089,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2014,23841.0886908469,1035,22806.0886908469,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2015,52227.7509786875,2575,49652.7509786875,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2016,57271.9215269877,1514,55757.9215269877,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2017,23120.4860933306,3078,20042.4860933306,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2018,22385.3869311024,3335,19050.3869311024,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2019,14886.9653299918,3456,11430.9653299918,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2020,12379.2225948963,2083,10296.2225948963,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2021,26581.7494248349,3281.71801019212,23300.0314146427,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-32",2022,27155.1505999894,2774,24381.1505999894,"DU25","West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy"
"CK-33",1976,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1979,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1981,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1982,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1983,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1986,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1987,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1991,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1993,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1994,NA,NA,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1995,2172.51939806258,2172.51939806258,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1996,5181.42614396788,5181.42614396788,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1997,3021.4650240649,3021.4650240649,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1998,6178.5230933384,6178.5230933384,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",1999,5726.54627597641,5726.54627597641,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2000,3505.08021864223,3505.08021864223,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2001,2283.61286972145,2283.61286972145,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2002,3258.75285317995,3258.75285317995,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2003,2788.59643149006,2788.59643149006,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2004,5925.91418514961,5925.91418514961,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2005,3071.53793575935,3071.53793575935,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2006,3982.70277710075,3982.70277710075,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2007,3350.38906881843,3350.38906881843,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2008,1817.29455977093,1817.29455977093,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2009,5311.53290056908,5311.53290056908,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2010,4610.1635370923,4610.1635370923,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2011,3556.55708993523,3556.55708993523,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2012,2884.87639249308,2884.87639249308,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2013,852.182383407464,852.182383407464,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2014,1799.96561241021,1799.96561241021,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2015,8057.72542050407,8057.72542050407,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2016,2273.68089871728,2273.68089871728,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2017,7296.42807367807,7296.42807367807,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2018,1126.62930759793,1126.62930759793,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2019,6436.42302316525,6436.42302316525,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2020,1634.79885796534,1634.79885796534,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2021,2773.94061537736,2773.94061537736,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-33",2022,2442.73202342231,2442.73202342231,NA,"DU26","West Vancouver Island-North_FA_0.x","NWVI"
"CK-82",1981,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1991,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1993,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1995,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1996,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1997,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1998,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",1999,107,107,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2000,60,60,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2001,109,109,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2002,35,35,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2003,150,150,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2004,238,238,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2006,165,165,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2007,20,20,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2008,150,150,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2009,81,81,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2010,55,55,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2011,70,70,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2012,97,97,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2018,101,101,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2019,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2020,0,0,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2021,NA,NA,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-82",2022,29,29,NA,"DU_NA","Upper Adams River_SU_x.x","UADAMS"
"CK-83",1979,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1980,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1986,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1987,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1988,NA,NA,NA,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1990,2430.77855982675,NA,2430.77855982675,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1991,2072.55856153649,NA,2072.55856153649,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1992,1045.87445929388,NA,1045.87445929388,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1993,673.261693215171,NA,673.261693215171,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1994,553.321961644772,NA,553.321961644772,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1995,416,NA,416,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1996,1062,NA,1062,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1997,991,NA,991,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1998,544,NA,544,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",1999,1015,NA,1015,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2000,1271,NA,1271,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2001,2298,NA,2298,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2002,1593,NA,1593,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2003,1629,NA,1629,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2004,1129,NA,1129,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2005,3371,NA,3371,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2006,1961,NA,1961,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2007,1623,NA,1623,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2008,1228,NA,1228,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2009,2111,NA,2111,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2010,2054.96740090616,NA,2054.96740090616,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2011,1751.12008092782,NA,1751.12008092782,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2012,634.880979112644,NA,634.880979112644,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2013,750.023121420226,NA,750.023121420226,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2014,1939.82525859858,NA,1939.82525859858,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2015,644.476157638275,NA,644.476157638275,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2016,582.107497221668,NA,582.107497221668,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2017,1479,NA,1479,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2018,1258.56758327872,NA,1258.56758327872,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2019,967.513834667882,NA,967.513834667882,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2020,747,NA,747,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2021,1221,NA,1221,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-83",2022,719,NA,719,"DU20","East Vancouver Island-Georgia Strait_SU_0.3","EVIGStr-sum"
"CK-9008",1985,1492,NA,1492,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1986,4291,NA,4291,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1987,16790,NA,16790,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1988,14466,NA,14466,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1989,2933,NA,2933,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1990,1570,NA,1570,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1991,8392,NA,8392,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1992,35856,NA,35856,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1993,17834,NA,17834,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1994,6826,NA,6826,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1995,29820,NA,29820,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1996,21928,NA,21928,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1997,79717,NA,79717,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1998,78780,NA,78780,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",1999,74945,NA,74945,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2000,70983,NA,70983,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2001,68247,NA,68247,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2002,58852,NA,58852,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2003,54111,NA,54111,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2004,54485,NA,54485,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2005,31099,NA,31099,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2006,41312,NA,41312,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2007,23514,NA,23514,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2008,35732,NA,35732,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2009,14116,NA,14116,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2010,74947,NA,74947,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2011,47986,NA,47986,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2012,14566,NA,14566,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2013,45713,NA,45713,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2014,49904,NA,49904,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2015,25849,NA,25849,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2016,34397,NA,34397,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2017,20184,NA,20184,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2018,17810,NA,17810,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2019,70366,NA,70366,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2020,35795,NA,35795,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2021,52868,NA,52868,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
"CK-9008",2022,56170,NA,56170,"DU_TBD6","Fraser-Harrison fall transplant_FA_0.3","Chil_transp_FA"
