,Year,CU_ID,Species,Stock,Label,Metric,Compare,LBM,UBM,Value,Status
197,2011,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
198,2012,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
199,2013,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
200,2014,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
201,2015,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
202,2016,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,DD
203,2017,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,DD
204,2018,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,DD
205,2010,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,54.26908361,NA,NA,NA,NA
206,2011,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,49.97446301,NA,NA,NA,NA
207,2012,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,53.14942617,NA,NA,NA,NA
208,2013,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,67.26688339,NA,NA,NA,NA
209,2014,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,62.15358148,NA,NA,NA,NA
210,2015,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,89.94395203,NA,NA,NA,NA
211,2016,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,110.2645976,NA,NA,NA,NA
212,2017,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,124.4089587,NA,NA,NA,NA
213,2018,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,RelLBM,93.37702513,NA,NA,NA,NA
214,2010,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,54.26908361,1000,10000,0.054269084,Red
215,2011,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,49.97446301,1000,10000,0.049974463,Red
216,2012,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,53.14942617,1000,10000,0.053149426,Red
217,2013,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,67.26688339,1000,10000,0.067266883,Red
218,2014,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,62.15358148,1000,10000,0.062153581,Red
219,2015,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,89.94395203,1000,10000,0.089943952,Red
220,2016,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,110.2645976,1000,10000,0.110264598,Red
221,2017,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,124.4089587,1000,10000,0.124408959,Red
222,2018,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForAbd_Wild,AbsLBM,93.37702513,1000,10000,0.093377025,Red
223,2010,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,2.65,0.5,0.75,2.65,Green
224,2011,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,2.39,0.5,0.75,2.39,Green
225,2012,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,2.43,0.5,0.75,2.43,Green
226,2013,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,2.82,0.5,0.75,2.82,Green
227,2014,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,2.49,0.5,0.75,2.49,Green
228,2015,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,3.39,0.5,0.75,3.39,Green
229,2016,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,3.98,0.5,0.75,3.98,Green
230,2017,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,4.28,0.5,0.75,4.28,Green
231,2018,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,LongTrend,3.15,0.5,0.75,3.15,Green
232,2010,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,378.6258,-25,-15,378.6258,Green
233,2011,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,532.9095,-25,-15,532.9095,Green
234,2012,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,653.2933,-25,-15,653.2933,Green
235,2013,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,782.2833,-25,-15,782.2833,Green
236,2014,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,740.1744,-25,-15,740.1744,Green
237,2015,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,739.4373,-25,-15,739.4373,Green
238,2016,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,661.326,-25,-15,661.326,Green
239,2017,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,560.5852,-25,-15,560.5852,Green
240,2018,CK-06,Chinook,Lower Fraser River_SU_1.3,SpnForTrend_Wild,PercChange,397.2203,-25,-15,397.2203,Green
241,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,663.2552218,NA,NA,NA,NA
242,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,800.0408445,NA,NA,NA,NA
243,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,666.3420015,NA,NA,NA,NA
244,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,751.4288771,NA,NA,NA,NA
245,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,650.329434,NA,NA,NA,NA
246,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,618.9037941,NA,NA,NA,NA
247,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,466.0375359,NA,NA,NA,NA
248,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelUBM,238.3369684,NA,NA,NA,NA
249,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,663.2552218,1000,10000,0.066325522,Red
250,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,800.0408445,1000,10000,0.080004084,Red
251,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,666.3420015,1000,10000,0.0666342,Red
252,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,751.4288771,1000,10000,0.075142888,Red
253,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,650.329434,1000,10000,0.065032943,Red
254,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,618.9037941,1000,10000,0.061890379,Red
255,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,466.0375359,1000,10000,0.046603754,Red
256,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsUBM,238.3369684,1000,10000,0.023833697,Red
257,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
258,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
259,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
260,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
261,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
262,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
263,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
264,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
265,2018,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
266,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,663.2552218,NA,NA,NA,NA
267,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,800.0408445,NA,NA,NA,NA
268,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,666.3420015,NA,NA,NA,NA
269,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,751.4288771,NA,NA,NA,NA
270,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,650.329434,NA,NA,NA,NA
271,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,618.9037941,NA,NA,NA,NA
272,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,466.0375359,NA,NA,NA,NA
273,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,RelLBM,238.3369684,NA,NA,NA,NA
274,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,663.2552218,1000,10000,0.663255222,Red
275,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,800.0408445,1000,10000,0.800040845,Red
276,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,666.3420015,1000,10000,0.666342002,Red
277,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,751.4288771,1000,10000,0.751428877,Red
278,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,650.329434,1000,10000,0.650329434,Red
279,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,618.9037941,1000,10000,0.618903794,Red
280,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,466.0375359,1000,10000,0.466037536,Red
281,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForAbd_Wild,AbsLBM,238.3369684,1000,10000,0.238336968,Red
282,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
283,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
284,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
285,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
286,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
287,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,1.31,0.5,0.75,1.31,Green
288,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,1.06,0.5,0.75,1.06,Green
289,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,LongTrend,0.59,0.5,0.75,0.59,Amber
290,2010,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,274.4382,-25,-15,274.4382,Green
291,2011,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,168.4561,-25,-15,168.4561,Green
292,2012,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,75.4456,-25,-15,75.4456,Green
293,2013,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,32.2322,-25,-15,32.2322,Green
294,2014,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,4.0022,-25,-15,4.0022,Green
295,2015,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,-8.0443,-25,-15,-8.0443,Green
296,2016,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,-12.6233,-25,-15,-12.6233,Green
297,2017,CK-07,Chinook,Maria Slough_SU_0.3,SpnForTrend_Wild,PercChange,-34.1711,-25,-15,-34.1711,Red
298,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,33.00083448,NA,NA,NA,NA
299,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,19.00949099,NA,NA,NA,NA
300,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,17.80599543,NA,NA,NA,NA
301,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,16.18056323,NA,NA,NA,NA
302,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,11.0062435,NA,NA,NA,NA
303,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,13.22336988,NA,NA,NA,NA
304,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,14.42484313,NA,NA,NA,NA
305,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,9.355247198,NA,NA,NA,NA
306,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelUBM,7.359554068,NA,NA,NA,NA
307,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,33.00083448,1000,10000,0.003300083,Red
308,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,19.00949099,1000,10000,0.001900949,Red
309,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,17.80599543,1000,10000,0.0017806,Red
310,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,16.18056323,1000,10000,0.001618056,Red
311,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,11.0062435,1000,10000,0.001100624,Red
312,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,13.22336988,1000,10000,0.001322337,Red
313,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,14.42484313,1000,10000,0.001442484,Red
314,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,9.355247198,1000,10000,0.000935525,Red
315,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsUBM,7.359554068,1000,10000,0.000735955,Red
316,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
317,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
318,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
319,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
320,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
321,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
322,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,DD
323,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,DD
324,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,DD
325,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,33.00083448,NA,NA,NA,NA
326,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,19.00949099,NA,NA,NA,NA
327,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,17.80599543,NA,NA,NA,NA
328,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,16.18056323,NA,NA,NA,NA
329,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,11.0062435,NA,NA,NA,NA
330,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,13.22336988,NA,NA,NA,NA
331,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,14.42484313,NA,NA,NA,NA
332,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,9.355247198,NA,NA,NA,NA
333,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,RelLBM,7.359554068,NA,NA,NA,NA
334,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,33.00083448,1000,10000,0.033000834,Red
335,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,19.00949099,1000,10000,0.019009491,Red
336,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,17.80599543,1000,10000,0.017805995,Red
337,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,16.18056323,1000,10000,0.016180563,Red
338,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,11.0062435,1000,10000,0.011006243,Red
339,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,13.22336988,1000,10000,0.01322337,Red
340,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,14.42484313,1000,10000,0.014424843,Red
341,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,9.355247198,1000,10000,0.009355247,Red
342,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForAbd_Wild,AbsLBM,7.359554068,1000,10000,0.007359554,Red
343,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
344,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
345,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
346,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
347,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
348,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
349,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
350,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
351,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,LongTrend,NA,0.5,0.75,NA,NA
352,2010,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-28.1018,-25,-15,-28.1018,Red
353,2011,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-78.1386,-25,-15,-78.1386,Red
354,2012,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-84.2035,-25,-15,-84.2035,Red
355,2013,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-84.7577,-25,-15,-84.7577,Red
356,2014,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-89.5819,-25,-15,-89.5819,Red
357,2015,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-87.844,-25,-15,-87.844,Red
358,2016,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-84.9645,-25,-15,-84.9645,Red
359,2017,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-87.5839,-25,-15,-87.5839,Red
360,2018,CK-08,Chinook,Middle Fraser-Fraser Canyon_SP_1.3,SpnForTrend_Wild,PercChange,-88.2819,-25,-15,-88.2819,Red
361,2010,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,119.9972719,NA,NA,NA,NA
362,2011,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,92.00308276,NA,NA,NA,NA
363,2012,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,86.34808637,NA,NA,NA,NA
364,2013,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,59.58647773,NA,NA,NA,NA
365,2014,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,60.06359555,NA,NA,NA,NA
366,2015,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,55.48770014,NA,NA,NA,NA
367,2016,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,39.81631345,NA,NA,NA,NA
368,2017,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,35.25107719,NA,NA,NA,NA
369,2018,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelUBM,35.45589857,NA,NA,NA,NA
370,2010,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,119.9972719,1000,10000,0.011999727,Red
371,2011,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,92.00308276,1000,10000,0.009200308,Red
372,2012,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,86.34808637,1000,10000,0.008634809,Red
373,2013,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,59.58647773,1000,10000,0.005958648,Red
374,2014,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,60.06359555,1000,10000,0.00600636,Red
375,2015,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,55.48770014,1000,10000,0.00554877,Red
376,2016,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,39.81631345,1000,10000,0.003981631,Red
377,2017,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,35.25107719,1000,10000,0.003525108,Red
378,2018,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,AbsUBM,35.45589857,1000,10000,0.00354559,Red
379,2010,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
380,2011,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
381,2012,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
382,2013,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
383,2014,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
384,2015,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,NA
385,2016,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,Red
386,2017,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,Red
387,2018,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,IntStatus,NA,NA,NA,NA,Red
388,2010,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,119.9972719,NA,NA,NA,NA
389,2011,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,92.00308276,NA,NA,NA,NA
390,2012,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,86.34808637,NA,NA,NA,NA
391,2013,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,59.58647773,NA,NA,NA,NA
392,2014,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,60.06359555,NA,NA,NA,NA
393,2015,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,55.48770014,NA,NA,NA,NA
394,2016,CK-09,Chinook,Middle Fraser River-Portage_FA_1.3,SpnForAbd_Wild,RelLBM,39.81631345,NA,NA,NA,NA
