Pop_UID,Pop_ID,Pop_Name,CU_ID,TimeSeriesData_Pop_Name
CK-58.69174,69174,KWINAGEESE LAKE CREEK,CK-58,NA
CK-58.69175,69175,SURVEYORS CREEK,CK-58,NA
CK-59.53151,53151,UNUK RIVER,CK-59,NA
CK-60.45145,45145,TAHLTAN RIVER,CK-60,NA
CK-60.45146,45146,BEATTY CREEK,CK-60,NA
CK-60.45147,45147,LITTLE TAHLTAN RIVER,CK-60,NA
CK-60.45494,45494,CHRISTINA CREEK,CK-60,NA
CK-60.69176,69176,BARRINGTON RIVER,CK-60,NA
CK-61.3341,3341,STIKINE RIVER,CK-61,NA
CK-61.45136,45136,ISKUT RIVER,CK-61,NA
CK-61.45489,45489,KATETE RIVER,CK-61,NA
CK-61.60000,60000,CRAIG RIVER,CK-61,NA
CK-61.60001,60001,VERRETT RIVER,CK-61,NA
CK-61.69177,69177,BRONSON CREEK,CK-61,NA
CK-61.69178,69178,JEKILL RIVER,CK-61,NA
CK-61.69179,69179,TWIN RIVER,CK-61,NA
CK-61.69180,69180,ZIPPA CREEK,CK-61,NA
CK-62.69181,69181,SOUTH WHITING RIVER,CK-62,NA
CK-62.69401,69401,WHITING RIVER,CK-62,NA
CK-63.45164,45164,NAHLIN RIVER,CK-63,NA
CK-63.45165,45165,NAHLIN RIVER,CK-63,NA
CK-63.45167,45167,DUDIDONTU RIVER,CK-63,NA
CK-63.45168,45168,TSETA CREEK,CK-63,NA
CK-63.69182,69182,KAKUCHUYA CREEK,CK-63,NA
CK-63.69183,69183,KAWDY CREEK,CK-63,NA
CK-63.69184,69184,MATSATU CREEK,CK-63,NA
CK-63.69185,69185,SEGUTHOOTH CREEK,CK-63,NA
CK-64.45158,45158,NAKINA RIVER,CK-64,NA
CK-65.3340,3340,TAKU RIVER,CK-65,NA
CK-65.45155,45155,TATSATUA CREEK,CK-65,NA
CK-65.45159,45159,KOWATUA CREEK,CK-65,NA
CK-65.45171,45171,HACKETT RIVER,CK-65,NA
CK-65.60002,60002,LITTLE TRAPPER LAKE,CK-65,NA
CK-66.69005,69005,CHILKAT RIVER,CK-66,NA
CK-67.3338,3338,ALSEK RIVER,CK-67,NA
CK-67.44857,44857,KLUKSHU RIVER,CK-67,NA
CK-67.44858,44858,TAKHANNE RIVER,CK-67,NA
CK-67.44859,44859,BLANCHARD RIVER,CK-67,NA
CK-67.44860,44860,GOAT CREEK/Alsek,CK-67,NA
CK-67.60004,60004,TATSHENSHINI RIVER,CK-67,NA
CK-67.69186,69186,O'CONNOR RIVER,CK-67,NA
CK-68.44586,44586,GLADYS LAKE,CK-68,NA
CK-68.44587,44587,JENNINGS RIVER,CK-68,NA
CK-68.44598,44598,NISUTLIN RIVER,CK-68,NA
CK-68.44599,44599,WOLF RIVER,CK-68,NA
CK-68.44600,44600,SIDNEY CREEK/YukSlk,CK-68,NA
CK-68.44601,44601,MORLEY RIVER,CK-68,NA
CK-68.44638,44638,RED RIVER,CK-68,NA
CK-68.44642,44642,SWIFT RIVER/YukSlk,CK-68,NA
CK-68.60019,60019,SWIFT RIVER/YukSlk,CK-68,NA
CK-68.60020,60020,MCCONNEL RIVER,CK-68,NA
CK-68.60064,60064,BOSWELL RIVER,CK-68,NA
CK-68.60065,60065,SQUANGA CREEK,CK-68,NA
CK-68.60066,60066,GLADYS RIVER,CK-68,NA
CK-68.60067,60067,SMART RIVER,CK-68,NA
CK-68.60068,60068,LOGJAM CREEK,CK-68,NA
CK-68.60069,60069,MCNAUGHTON CREEK/YukSlk,CK-68,NA
CK-68.60070,60070,HAYES RIVER,CK-68,NA
CK-68.60071,60071,TESLIN RIVER-UPPER,CK-68,NA
CK-68.60072,60072,KLINKIT CREEK,CK-68,NA
CK-68.60083,60083,OPEN CREEK,CK-68,NA
CK-68.60084,60084,MILLER CREEK/YukSlk,CK-68,NA
CK-68.60085,60085,INDIAN RIVER/YukSlk,CK-68,NA
CK-68.60089,60089,MCNEIL RIVER/YukSlk,CK-68,NA
CK-68.60090,60090,ROSE RIVER,CK-68,NA
CK-68.60091,60091,NISUTLIN RIVER-UPPER,CK-68,NA
CK-68.60092,60092,HUNDRED-MILE CREEK,CK-68,NA
CK-68.60093,60093,THIRTY-MILE CREEK,CK-68,NA
CK-68.60094,60094,IRVINE CREEK,CK-68,NA
CK-68.60095,60095,WOLF LAKE,CK-68,NA
CK-69.44581,44581,MCINTYRE CREEK,CK-69,NA
CK-69.44582,44582,WOLF CREEK/YukSlk,CK-69,NA
CK-69.44583,44583,MICHIE CREEK,CK-69,NA
CK-69.44585,44585,TESLIN RIVER,CK-69,NA
CK-69.44602,44602,TAKHINI RIVER,CK-69,NA
CK-69.44627,44627,LAKE LABERGE,CK-69,NA
CK-69.44630,44630,MARSH LAKE,CK-69,NA
CK-69.44648,44648,YUKON RIVER-UPPER,CK-69,NA
CK-69.60063,60063,YUKON RIVER ABOVE TESLIN,CK-69,NA
CK-69.60073,60073,MCCLINTOCK RIVER,CK-69,NA
CK-69.60074,60074,TAKHINI RIVER-UPPER,CK-69,NA
CK-69.60075,60075,MENDENHALL RIVER,CK-69,NA
CK-69.60076,60076,ARKELL CREEK,CK-69,NA
CK-69.60077,60077,IBEX RIVER,CK-69,NA
CK-69.60078,60078,FLAT CREEK/YukSlk,CK-69,NA
CK-69.60100,60100,BYNG CREEK,CK-69,NA
CK-70.60058,60058,NORTH BIG SALMON RIVER,CK-70,NA
CK-70.60059,60059,BIG SALMON RIVER-UPPER,CK-70,NA
CK-70.60060,60060,SOUTH BIG SALMON RIVER,CK-70,NA
CK-70.60061,60061,SCURVY CREEK,CK-70,NA
CK-70.60062,60062,QUIET LAKE,CK-70,NA
CK-70.60104,60104,NORTHERN CREEK,CK-70,NA
CK-71.44579,44579,NORDENSKIOLD RIVER,CK-71,NA
CK-71.60052,60052,ROWLINSON CREEK,CK-71,NA
CK-71.60053,60053,INCISED CREEK,CK-71,NA
CK-71.60054,60054,KIRKLAND CREEK,CK-71,NA
CK-71.60055,60055,NORDENSKIOLD RIVER-UPPER,CK-71,NA
CK-71.60056,60056,KLUSHA CREEK,CK-71,NA
CK-72.44594,44594,PELLY RIVER,CK-72,NA
CK-72.44595,44595,BLIND CREEK/PS,CK-72,NA
CK-72.44596,44596,ROSS RIVER,CK-72,NA
CK-72.44619,44619,KALZAS RIVER,CK-72,NA
CK-72.44620,44620,EARN RIVER,CK-72,NA
CK-72.44621,44621,GLENLYON RIVER,CK-72,NA
CK-72.44622,44622,HOOLE RIVER,CK-72,NA
CK-72.44623,44623,HUSKY DOG CREEK,CK-72,NA
CK-72.44628,44628,LEWIS LAKE,CK-72,NA
CK-72.44629,44629,LITTLE KALZAS RIVER,CK-72,NA
CK-72.44632,44632,MACMILLAN RIVER,CK-72,NA
CK-72.44637,44637,PREVOST RIVER,CK-72,NA
CK-72.44639,44639,RIDDELL RIVER,CK-72,NA
CK-72.44640,44640,RUSSELL CREEK/PS,CK-72,NA
CK-72.44641,44641,SHELDON LAKE,CK-72,NA
CK-72.44643,44643,TAY RIVER,CK-72,NA
CK-72.44652,44652,MOOSE RIVER,CK-72,NA
CK-72.60037,60037,MICA CREEK,CK-72,NA
CK-72.60038,60038,NEEDLEROCK CREEK,CK-72,NA
CK-72.60039,60039,NORTH MACMILLAN RIVER,CK-72,NA
CK-72.60040,60040,SOUTH MACMILLAN RIVER,CK-72,NA
CK-72.60041,60041,TUMMEL RIVER,CK-72,NA
CK-72.60042,60042,ANVIL CREEK,CK-72,NA
CK-72.60043,60043,LAPIE RIVER,CK-72,NA
CK-72.60044,60044,OTTER CREEK/PS,CK-72,NA
CK-72.60045,60045,ROSS RIVER-UPPER,CK-72,NA
CK-72.60046,60046,MINK CREEK,CK-72,NA
CK-72.60047,60047,BIG CAMPBELL CREEK,CK-72,NA
CK-73.44578,44578,TATCHUN RIVER,CK-73,NA
CK-73.44580,44580,LITTLE SALMON RIVER,CK-73,NA
CK-73.44597,44597,BIG SALMON RIVER,CK-73,NA
CK-73.60006,60006,YUKON RIVER-MIDDLE,CK-73,NA
CK-73.60048,60048,BIG CREEK/midYR,CK-73,NA
CK-73.60049,60049,TATCHUN LAKE,CK-73,NA
CK-73.60050,60050,FRENCHMAN LAKE,CK-73,NA
CK-73.60051,60051,TATCHUN RIVER-MIDDLE,CK-73,NA
CK-73.60057,60057,BEARFEED CREEK,CK-73,NA
CK-73.60086,60086,LITTLE SALMON LAKE,CK-73,NA
CK-73.60087,60087,DRURY CREEK,CK-73,NA
CK-73.60097,60097,WALSH CREEK,CK-73,NA
CK-73.60099,60099,SELWYN RIVER,CK-73,NA
CK-74.44588,44588,CROOKED CREEK,CK-74,NA
CK-74.44589,44589,MCQUESTEN RIVER,CK-74,NA
CK-74.44631,44631,MAYO RIVER,CK-74,NA
CK-74.44635,44635,OLLIE LAKE,CK-74,NA
CK-74.44636,44636,PLEASANT CREEK,CK-74,NA
CK-74.60018,60018,STEWART RIVER,CK-74,NA
CK-74.60027,60027,LAKE CREEK,CK-74,NA
CK-74.60028,60028,NORTH MCQUESTEN RIVER,CK-74,NA
CK-74.60029,60029,SOUTH MCQUESTEN RIVER,CK-74,NA
CK-74.60030,60030,JANET CREEK,CK-74,NA
CK-74.60031,60031,HESS RIVER,CK-74,NA
CK-74.60032,60032,ROGUE RIVER,CK-74,NA
CK-74.60033,60033,OLLIE CREEK,CK-74,NA
CK-74.60034,60034,LANSING RIVER,CK-74,NA
CK-74.60035,60035,STEWART RIVER-EXTREME UPPER,CK-74,NA
CK-74.60036,60036,BEAVER RIVER,CK-74,NA
CK-74.60088,60088,RACKLA RIVER,CK-74,NA
CK-74.60101,60101,WATSON CREEK,CK-74,NA
CK-75.44591,44591,NISLING RIVER,CK-75,NA
CK-75.44592,44592,TINCUP CREEK,CK-75,NA
CK-75.60016,60016,KLUANE RIVER,CK-75,NA
CK-75.60079,60079,KLOTTASIN RIVER,CK-75,NA
CK-75.69007,69007,WHITE RIVER/KP,CK-75,NA
CK-76.3336,3336,YUKON RIVER @BORDER,CK-76,NA
CK-76.44577,44577,CHANDINDU RIVER,CK-76,NA
CK-76.44625,44625,KLONDIKE RIVER,CK-76,NA
CK-76.44647,44647,YUKON RIVER-LOWER,CK-76,NA
CK-76.60021,60021,FORTYMILE RIVER,CK-76,NA
CK-76.60022,60022,FIFTEENMILE RIVER,CK-76,NA
CK-76.60023,60023,COAL CREEK,CK-76,NA
CK-76.60024,60024,NORTH KLONDIKE RIVER,CK-76,NA
CK-76.60025,60025,KLONDIKE RIVER-UPPER,CK-76,NA
CK-76.60026,60026,MATSON CREEK,CK-76,NA
CK-76.60096,60096,SIXTYMILE RIVER,CK-76,NA
CK-76.60098,60098,SOUTH KLONDIKE RIVER,CK-76,NA
CK-77.60102,60102,SALMON FORK RIVER,CK-77,NA
CK-78.44634,44634,MINER RIVER,CK-78,NA
CK-78.60017,60017,FISHING BRANCH RIVER,CK-78,NA
CK-78.60080,60080,PORCUPINE RIVER/NOlg,CK-78,NA
CK-78.60082,60082,WHITESTONE RIVER,CK-78,NA
CK-79.60081,60081,OLD CROW RIVER,CK-79,NA
CK-79.60103,60103,TIMBER CREEK,CK-79,NA
CK-80.44902,44902,SALMON RUN CREEK,CK-80,NA
CK-80.44907,44907,TRAPLINE CREEK,CK-80,NA
CK-80.47819,47819,ZYMOETZ RIVER-LOWER,CK-80,NA
CK-80.47824,47824,ZYMOETZ RIVER-UPPER,CK-80,NA
CK-80.47829,47829,THOMAS CREEK/LSK,CK-80,NA
CK-80.47834,47834,LIMONITE CREEK,CK-80,NA
CK-80.69153,69153,CLORE RIVER,CK-80,NA
CK-80.69155,69155,KITNAYAKWA RIVER,CK-80,NA
CK-80.69159,69159,ZYMOETZ RIVER-UPPER BELOW MCDONELL,CK-80,NA
CK-81.45436,45436,SICINTINE RIVER,CK-81,NA
CK-82.46256,46256,ADAMS RIVER-UPPER,CK-82,ADAMS RIVER-UPPER
CK-83.3334,3334,NANAIMO RIVER,CK-83,NA
CK-83.39983,39983,CHEMAINUS RIVER,CK-83,NA
CK-83.51518,51518,NANAIMO RIVER,CK-83,NA
CK-83.53068,53068,PUNTLEDGE RIVER,CK-83,NA
CK-83.69078,69078,COWICHAN RIVER,CK-83,NA
CK-83.7566,7566,FIRST NANAIMO  LAKE,CK-83,NA
CK-83.7751,7751,COWICHAN RIVER,CK-83,NA
CM-02.1251,1251,HOPEDALE SLOUGH,CM-02,NA
CM-02.44645,44645,HOPEDALE CREEK,CM-02,NA
CM-02.45696,45696,KATZ CREEK,CM-02,NA
CM-02.45698,45698,RANGER CREEK,CM-02,NA
CM-02.45780,45780,FOLEY CREEK SIDE CHANNEL,CM-02,NA
CM-02.45917,45917,PETERS SLOUGH,CM-02,NA
CM-02.46033,46033,HARRISON RIVER,CM-02,NA
CM-02.46037,46037,SQUAWKUM CREEK,CM-02,NA
CM-02.46041,46041,CHEHALIS RIVER,CM-02,NA
CM-02.46047,46047,WEAVER CREEK,CM-02,NA
CM-02.46052,46052,STEELHEAD CREEK,CM-02,NA
CM-02.46054,46054,SAKWI CREEK,CM-02,NA
CM-02.46057,46057,EAST CREEK,CM-02,NA
CM-02.46062,46062,TROUT LAKE CREEK,CM-02,NA
CM-02.46067,46067,COGBURN CREEK,CM-02,NA
CM-02.46071,46071,TWENTY MILE CREEK,CM-02,NA
CM-02.46075,46075,BIG SILVER CREEK,CM-02,NA
CM-02.46081,46081,TIPELLA CREEK,CM-02,NA
CM-02.46086,46086,DOUGLAS CREEK,CM-02,NA
CM-02.46091,46091,PURCELL CREEK,CM-02,NA
CM-02.46096,46096,SLOQUET CREEK,CM-02,NA
CM-02.46966,46966,LILLOOET RIVER (LOWER),CM-02,NA
CM-02.46969,46969,WORTH CREEK,CM-02,NA
CM-02.46971,46971,HAWKINS CREEK,CM-02,NA
CM-02.46973,46973,BROUSSEAU CREEK,CM-02,NA
CM-02.46974,46974,DEROCHE CREEK,CM-02,NA
CM-02.46976,46976,PYE CREEK,CM-02,NA
CM-02.46978,46978,SIDDALL CREEK,CM-02,NA
CM-02.46980,46980,SUMAS RIVER,CM-02,NA
CM-02.46984,46984,CHILLIWACK RIVER,CM-02,NA
CM-02.46989,46989,UPPER CHILLIWACK RIVER,CM-02,NA
CM-02.46991,46991,GIESBRECHT SPAWNING CHANNEL,CM-02,NA
CM-02.46993,46993,SALWEIN CREEK,CM-02,NA
CM-02.47000,47000,STREET CREEK,CM-02,NA
CM-02.47009,47009,HOPEDALE SLOUGH,CM-02,NA
CM-02.47013,47013,BARRETT CREEK,CM-02,NA
CM-02.47015,47015,PEACH CREEK,CM-02,NA
CM-02.47018,47018,SWELTZER RIVER,CM-02,NA
CM-02.47021,47021,LIUMCHEN CREEK,CM-02,NA
CM-02.47024,47024,RYDER CREEK,CM-02,NA
CM-02.47028,47028,TAMIHI CREEK,CM-02,NA
CM-02.47030,47030,THURSTON CREEK,CM-02,NA
CM-02.47035,47035,SLESSE CREEK,CM-02,NA
CM-02.47038,47038,FOLEY CREEK,CM-02,NA
CM-02.47041,47041,NESAKWATCH CREEK,CM-02,NA
CM-02.47048,47048,FOURTEEN MILE CREEK,CM-02,NA
CM-02.47052,47052,FIFTEEN MILE CREEK,CM-02,NA
CM-02.47055,47055,CENTRE CREEK,CM-02,NA
CM-02.47062,47062,POST CREEK,CM-02,NA
CM-02.47069,47069,DEPOT CREEK,CM-02,NA
CM-02.47072,47072,LONZO CREEK,CM-02,NA
CM-02.47075,47075,CHILLIWACK CREEK,CM-02,NA
CM-02.47077,47077,ATCHELITZ CREEK,CM-02,NA
CM-02.47079,47079,LUCKAKUCK CREEK,CM-02,NA
CM-02.47081,47081,HOPE SLOUGH,CM-02,NA
CM-02.47082,47082,CAMP SLOUGH,CM-02,NA
CM-02.47084,47084,ELK CREEK,CM-02,NA
CM-02.47086,47086,GREYELL SLOUGH,CM-02,NA
CM-02.47088,47088,MOUNTAIN SLOUGH,CM-02,NA
CM-02.47089,47089,WAHLEACH SLOUGH,CM-02,NA
CM-02.47095,47095,MARIA SLOUGH,CM-02,NA
CM-02.47098,47098,HICKS CREEK,CM-02,NA
CM-02.47102,47102,WAHLEACH CREEK,CM-02,NA
CM-02.47105,47105,LORENZETTA CREEK,CM-02,NA
CM-02.47109,47109,MAHOOD CREEK,CM-02,NA
CM-02.47551,47551,SCOREY CREEK,CM-02,NA
CM-02.47552,47552,WADES CREEK,CM-02,NA
CM-02.47554,47554,NICOMEN SLOUGH,CM-02,NA
CM-02.47557,47557,NORRISH CREEK,CM-02,NA
CM-02.47559,47559,INCH CREEK,CM-02,NA
CM-02.47906,47906,BRUNETTE RIVER,CM-02,NA
CM-02.47907,47907,SCHOOLHOUSE CREEK,CM-02,NA
CM-02.47910,47910,COQUITLAM RIVER,CM-02,NA
CM-02.47912,47912,SCOTT CREEK,CM-02,NA
CM-02.47914,47914,HOY CREEK,CM-02,NA
CM-02.47916,47916,OR CREEK,CM-02,NA
CM-02.47920,47920,UPPER PITT RIVER,CM-02,NA
CM-02.47925,47925,ALOUETTE RIVER,CM-02,NA
CM-02.47928,47928,NORTH ALOUETTE RIVER,CM-02,NA
CM-02.47935,47935,BLANEY CREEK,CM-02,NA
CM-02.47939,47939,COHO CREEK,CM-02,NA
CM-02.47941,47941,HYDE CREEK,CM-02,NA
CM-02.47943,47943,PARTINGTON CREEK,CM-02,NA
CM-02.47950,47950,MACINTYRE CREEK,CM-02,NA
CM-02.47957,47957,WIDGEON CREEK,CM-02,NA
CM-02.47958,47958,BOISE CREEK,CM-02,NA
CM-02.47960,47960,YORKSON CREEK,CM-02,NA
CM-02.47963,47963,KANAKA CREEK,CM-02,NA
CM-02.47970,47970,SALMON RIVER,CM-02,NA
CM-02.47980,47980,COGHLAN CREEK,CM-02,NA
CM-02.47985,47985,WEST CREEK,CM-02,NA
CM-02.47992,47992,NATHAN CREEK,CM-02,NA
CM-02.48002,48002,WHONNOCK CREEK,CM-02,NA
CM-02.48008,48008,STAVE RIVER,CM-02,NA
CM-02.48012,48012,SILVERDALE CREEK,CM-02,NA
CM-02.48016,48016,CLAYBURN CREEK,CM-02,NA
CM-02.48018,48018,DRAPER CREEK,CM-02,NA
CM-02.48025,48025,CHILQUA CREEK,CM-02,NA
CM-02.48029,48029,KENWORTHY CREEK,CM-02,NA
CM-02.48036,48036,LAGACE CREEK,CM-02,NA
CM-02.48041,48041,BOUCHIER CREEK,CM-02,NA
CM-02.48043,48043,BELCHARTON CREEK,CM-02,NA
CM-02.487,487,BORDEN CREEK,CM-02,NA
CM-02.7473,7473,BARNES CREEK,CM-02,NA
CM-03.45664,45664,THIRTY SEVEN MILE CREEK,CM-03,NA
CM-03.48610,48610,HUTCHINSON CREEK,CM-03,NA
CM-03.48620,48620,LANGDALE CREEK,CM-03,NA
CM-03.48800,48800,SHANNON CREEK,CM-03,NA
CM-03.48940,48940,BISHOP CREEK,CM-03,NA
CM-03.49447,49447,CENTRE CREEK,CM-03,NA
