"Year","Watershed.Group.Name","Pop_Name","Timing.Group","CU_Name","SpnForTrend_Total","adults","eff_fem","EstClass","SpnForTrend_Wild","SpnForAbd_Wild","SpnForAbd_Total","Recruits_Total","Recruits_Wild","Pop_ID","MapPOP_ID","CU_ID","CU_Name.Check","DU_ID","CU_ID_Alt2_CULookup"
1939,"Chilcotin","Taseko Lake","t2","Taseko - Early Summer",0,0,0,"",0,0,0,NA,NA,46853,46853,"L-06-16","TASEKO-EARLY SUMMER TIMING",NA,"SEL-06-16"
1939,"Early South Thompson","Adams River, upper","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46248,NA,NA,NA,NA,NA
1939,"Early South Thompson","Anstey River","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46348,46348,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1939,"Early South Thompson","Eagle River","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46358,46358,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1939,"Early South Thompson","McNomee Creek","t2","Shuswap - Early Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45014,45014,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1939,"Early South Thompson","Middle Shuswap River","t2","Shuswap - Early Summer",6,6,3,"",6,6,6,NA,NA,46439,46439,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1939,"Early South Thompson","Momich River, lower","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46268,NA,NA,NA,NA,NA
1939,"Early South Thompson","Scotch Creek","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46288,46288,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1939,"Early South Thompson","Seymour River","t2","Shuswap - Early Summer",250,250,119,"RELATIVE ABUNDANCE (TYPE-4)",250,250,250,NA,NA,46328,46328,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1939,"Early Stuart","15 Mile Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45590,45590,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","25 Mile Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45587,45587,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Ankwill Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45596,45596,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Bivouac Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45574,45574,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Blanchet Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45589,45589,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Crow Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45583,45583,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Driftwood River","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45598,45598,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Dust Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45581,45581,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Fleming Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45556,45556,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Forfar Creek","t1","Takla-Trembleur - Early Stuart",160,160,76,"RELATIVE ABUNDANCE (TYPE-3)",160,160,160,NA,NA,45571,45571,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","French Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45595,45595,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Frypan Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45593,45593,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Gluske Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45572,45572,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Hudson Bay Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45592,45592,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Kazchek Creek","t1","Takla-Trembleur - Early Stuart",4,4,2,"RELATIVE ABUNDANCE (TYPE-4)",4,4,4,NA,NA,45559,45559,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Leo Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45575,45575,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Lovell Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45594,45594,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Maclaing Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45591,45591,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","McDougall Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45579,45579,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Narrows Creek","t1","Takla-Trembleur - Early Stuart",9,9,5,"RELATIVE ABUNDANCE (TYPE-4)",9,9,9,NA,NA,45586,45586,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","O'Ne-ell Creek","t1","Takla-Trembleur - Early Stuart",806,806,428,"RELATIVE ABUNDANCE (TYPE-3)",806,806,806,NA,NA,45570,45570,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Paula Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45557,45557,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Point Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45585,45585,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Sakeniche River","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45577,45577,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Sandpoint Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45576,45576,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Shale Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45588,45588,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Sidney Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45558,45558,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Sinta Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45580,45580,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Early Stuart","Sowchea Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45538,NA,NA,NA,NA,NA
1939,"Early Stuart","Van Decar Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45569,45569,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1939,"Harrison-Lillooet","20 Mile Creek","t4","Harrison (D/S) - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46069,46069,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1939,"Harrison-Lillooet","25 Mile Creek","t4","Lillooet-Harrison - Late",49,49,28,"RELATIVE ABUNDANCE (TYPE-4)",49,49,49,NA,NA,46152,46152,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1939,"Harrison-Lillooet","Bear Creek","t4","Harrison (D/S) - Late",0,0,0,"",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1939,"Harrison-Lillooet","Big Silver Creek","t4","Harrison (D/S) - Late",45,45,20,"",45,45,45,NA,NA,46072,46072,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1939,"Harrison-Lillooet","Birkenhead River","t4","Lillooet-Harrison - Late",15435,15280,8710,"RELATIVE ABUNDANCE (TYPE-3)",15435,15435,15435,NA,NA,46098,46098,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1939,"Harrison-Lillooet","Cogburn Creek","t4","Harrison (D/S) - Late",0,0,0,"",0,0,0,NA,NA,46065,46065,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1939,"Harrison-Lillooet","Douglas Creek","t4","Harrison (D/S) - Late",225,225,112,"",225,225,225,NA,NA,46083,46083,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1939,"Harrison-Lillooet","East Creek","t4","Harrison (U/S) - Late",25,25,13,"",25,25,25,NA,NA,46055,46055,"L-03-04","HARRISON-UPSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-04"
1939,"Harrison-Lillooet","Harrison River","t3","Harrison River - Summer",200,200,99,"",200,200,200,NA,NA,46030,46030,"R-03","HARRISON RIVER",NA,"SER-03"
1939,"Harrison-Lillooet","Lillooet Slough","t4","Lillooet-Harrison - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46025,46025,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1939,"Harrison-Lillooet","Miller Creek","t4","Lillooet-Harrison - Late",7,7,4,"RELATIVE ABUNDANCE (TYPE-4)",7,7,7,NA,NA,46117,46117,"L-04-01","LILLOOET/HARRISON-LATE TIMING",NA,"SEL-04-01"
1939,"Harrison-Lillooet","Mystery Creek","t4","Harrison (D/S) - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46063,46063,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1939,"Harrison-Lillooet","Trout Lake Creek","t4","Harrison (D/S) - Late",193,193,94,"",193,193,193,NA,NA,46059,46059,"L-03-03","HARRISON-DOWNSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-03"
1939,"Harrison-Lillooet","Weaver Creek","t4","Harrison (U/S) - Late",4646,4646,2207,"",4646,4646,4646,NA,NA,46044,46044,"L-03-04","HARRISON-UPSTREAM MIGRATING-LATE TIMING",NA,"SEL-03-04"
1939,"Late South Thompson","Adams River, lower","t4","Shuswap Complex - Late",16200,16049,8394,"RELATIVE ABUNDANCE (TYPE-3)",16200,16200,16200,NA,NA,46239,46239,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Anstey River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46349,46349,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Bessette Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,431,431,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Celista Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46318,46318,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Eagle River","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46359,46359,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Hunakwa Creek","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46339,46339,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Little River","t4","Shuswap Complex - Late",15687,15541,8129,"RELATIVE ABUNDANCE (TYPE-3)",15687,15687,15687,NA,NA,46228,46228,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Lower Shuswap River","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46429,46429,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Middle Shuswap River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46440,46440,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Momich River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46269,46269,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Onyx Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46299,46299,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Salmon River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46400,46400,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Scotch Creek","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-3)",0,0,0,NA,NA,46289,46289,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Seymour River","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46329,46329,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Shuswap Lake","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45764,45764,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","Sinmax Creek","t4","Shuswap Complex - Late",0,0,0,"",0,0,0,NA,NA,46259,46259,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late South Thompson","South Thompson River","t4","Shuswap Complex - Late",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46218,46218,"L-09-03","SHUSWAP COMPLEX-LATE TIMING",NA,"SEL-09-03"
1939,"Late Stuart","Kazchek Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45560,45560,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1939,"Late Stuart","Kuzkwa Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45554,45554,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1939,"Late Stuart","Middle River","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45552,45552,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1939,"Late Stuart","Pinchi Creek","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45539,45539,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1939,"Late Stuart","Sakeniche River","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45578,45578,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1939,"Late Stuart","Tachie River","t3","Takla-Trembleur-Stuart - Summer",0,0,0,"",0,0,0,NA,NA,45549,45549,"L-06-13","TAKLA/TREMBLEUR/STUART-SUMMER TIMING",NA,"SEL-06-13"
1939,"Lower Fraser","American Creek","t4","CU not identified",389,389,0,"",389,389,389,NA,NA,47139,NA,NA,NA,NA,NA
1939,"Lower Fraser","Coquihalla River","t4","CU not identified",41,41,17,"RELATIVE ABUNDANCE (TYPE-4)",41,41,41,NA,NA,47121,NA,NA,NA,NA,NA
1939,"Lower Fraser","Cultus Lake","t4","Cultus - Late",73189,70789,41660,"",73189,73189,73189,NA,NA,45093,45093,"L-03-02","CULTUS-LATE TIMING",NA,"SEL-03-02"
1939,"Lower Fraser","Emory Creek","t4","CU not identified",218,218,0,"RELATIVE ABUNDANCE (TYPE-4)",218,218,218,NA,NA,47144,NA,NA,NA,NA,NA
1939,"Lower Fraser","Kawkawa Creek/Lake","t4","Kawkawa - Late",1226,1226,484,"",1226,1226,1226,NA,NA,47125,NA,NA,NA,NA,NA
1939,"Lower Fraser","Silver Hope Creek","t4","CU not identified",268,268,0,"",268,268,268,NA,NA,47117,NA,NA,NA,NA,NA
1939,"Lower Fraser","Spuzzum Creek","t4","CU not identified",159,159,0,"",159,159,159,NA,NA,47150,NA,NA,NA,NA,NA
1939,"Lower Fraser","Upper Pitt River","t2","Pitt - Early Summer",16446,16446,7842,"",16446,16446,16446,NA,NA,47917,47917,"L-03-05","PITT-EARLY SUMMER TIMING",NA,"SEL-03-05"
1939,"Lower Fraser","Widgeon Slough","t3","Widgeon - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,47954,47954,"R-02","WIDGEON",NA,"SER-02"
1939,"Mid Fraser","Bridge River","t3","Middle Fraser - Summer",0,0,0,"",0,0,0,NA,NA,47221,NA,NA,NA,NA,NA
1939,"Nechako","Endako River","t2","Fraser - Early Summer",18,18,8,"RELATIVE ABUNDANCE (TYPE-4)",18,18,18,NA,NA,45502,NA,NA,NA,NA,NA
1939,"Nechako","Nithi River","t3","Francois-Fraser - Summer",5,5,2,"RELATIVE ABUNDANCE (TYPE-4)",5,5,5,NA,NA,45522,45522,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
1939,"Nechako","Ormond Creek","t3","Francois-Fraser - Summer",0,0,0,"",0,0,0,NA,NA,46023,NA,NA,NA,NA,NA
1939,"Nechako","Stellako River","t3","Francois-Fraser - Summer",2585,2585,1367,"RELATIVE ABUNDANCE (TYPE-3)",2585,2585,2585,NA,NA,46013,46013,"L-06-07","FRANCOIS/FRASER-SUMMER TIMING",NA,"SEL-06-07"
1939,"North Thompson","Barriere River","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46600,46600,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"North Thompson","Barriere River, upper","t2","North Barriere - Early Summer",0,0,0,"",0,0,0,NA,NA,3416,3416,"L-10-03","NORTH BARRIERE-EARLY SUMMER TIMING",NA,"SEL-10-03"
1939,"North Thompson","Clearwater River","t3","Kamloops - Summer",0,0,0,"",0,0,0,NA,NA,46680,46680,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"North Thompson","Dunn Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1939,"North Thompson","Finn Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46782,46782,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"North Thompson","Lemieux Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46640,46640,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"North Thompson","Mann Creek","t3","Kamloops - Summer",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,46670,46670,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"North Thompson","North Thompson River","t3","Kamloops - Summer",0,0,0,"",0,0,0,NA,NA,46580,46580,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"North Thompson","Raft River","t3","Kamloops - Summer",2687,2687,1310,"RELATIVE ABUNDANCE (TYPE-3)",2687,2687,2687,NA,NA,46710,46710,"L-10-01","KAMLOOPS-EARLY SUMMER TIMING",NA,"SEL-10-01"
1939,"Quesnel","Horsefly River","t3","Quesnel - Summer",7,7,4,"RELATIVE ABUNDANCE (TYPE-4)",7,7,7,NA,NA,46893,46893,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1939,"Quesnel","Little Horsefly River","t3","Quesnel - Summer",0,0,0,"",0,0,0,NA,NA,46903,46903,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1939,"Quesnel","McKinley Creek","t3","Quesnel - Summer",0,0,0,"",0,0,0,NA,NA,45043,45043,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1939,"Quesnel","Mitchell River","t3","Quesnel - Summer",0,0,0,"",0,0,0,NA,NA,46913,46913,"L-06-10","QUESNEL-SUMMER TIMING",NA,"SEL-06-10"
1939,"Seton-Anderson","Cayoosh Creek","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,47201,NA,NA,NA,NA,NA
1939,"Seton-Anderson","Gates River","t2","Anderson-Seton - Early Summer",0,0,0,"",0,0,0,NA,NA,47211,47211,"L-06-01","ANDERSON/SETON-EARLY SUMMER TIMING",NA,"SEL-06-01"
1939,"Seton-Anderson","Portage Creek","t4","Seton - Late",0,0,0,"",0,0,0,NA,NA,47181,47181,"L-06-11","SETON-LATE TIMING",NA,"SEL-06-11"
1939,"Seton-Anderson","Seton Creek","t3","CU not identified",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1939,"Upper Fraser","Bowron River, upper","t2","Bowron - Early Summer",4584,4584,2494,"RELATIVE ABUNDANCE (TYPE-3)",4584,4584,4584,NA,NA,47419,47419,"L-07-01","BOWRON-EARLY SUMMER TIMING",NA,"SEL-07-01"
1940,"Chilcotin","Chilko River","t3","Chilko - Summer",341760,337556,153892,"RELATIVE ABUNDANCE (TYPE-3)",341760,341760,341760,NA,NA,46843,46843,"L-06-03","CHILKO-SUMMER TIMING",NA,"SEL-06-03/SEL-06-02"
1940,"Chilcotin","S. End Chilko Lake","t2","Chilko - Early Summer",15000,14816,6755,"",15000,15000,15000,NA,NA,45081,45081,"L-06-02","CHILKO-EARLY SUMMER TIMING",NA,"SEL-06-02"
1940,"Chilcotin","Taseko Lake","t2","Taseko - Early Summer",0,0,0,"",0,0,0,NA,NA,46853,46853,"L-06-16","TASEKO-EARLY SUMMER TIMING",NA,"SEL-06-16"
1940,"Early South Thompson","Adams River, upper","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46248,NA,NA,NA,NA,NA
1940,"Early South Thompson","Anstey River","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46348,46348,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1940,"Early South Thompson","Eagle River","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46358,46358,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1940,"Early South Thompson","Momich River, lower","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46268,NA,NA,NA,NA,NA
1940,"Early South Thompson","Scotch Creek","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46288,46288,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1940,"Early South Thompson","Seymour River","t2","Shuswap - Early Summer",0,0,0,"",0,0,0,NA,NA,46328,46328,"L-09-02","SHUSWAP COMPLEX-EARLY SUMMER TIMING",NA,"SEL-09-02"
1940,"Early Stuart","15 Mile Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45590,45590,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","25 Mile Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45587,45587,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","Ankwill Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45596,45596,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","Bivouac Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45574,45574,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","Blanchet Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45589,45589,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","Crow Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45583,45583,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","Driftwood River","t1","Takla-Trembleur - Early Stuart",0,0,0,"",0,0,0,NA,NA,45598,45598,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
1940,"Early Stuart","Dust Creek","t1","Takla-Trembleur - Early Stuart",0,0,0,"RELATIVE ABUNDANCE (TYPE-4)",0,0,0,NA,NA,45581,45581,"L-06-14","TAKLA/TREMBLEUR-EARLY STUART TIMING",NA,"SEL-06-14"
