"DataSet","Year","Pop_Name","CU_Name","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","SpnForAbd_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Ck_SBC",2005,"SPIUS CREEK","Lower Thompson_SP_1.2",291,137.293004296875,137.293004296875,291,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2006,"SPIUS CREEK","Lower Thompson_SP_1.2",633,298.647669140625,298.647669140625,633,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2007,"SPIUS CREEK","Lower Thompson_SP_1.2",101,47.651523828125,47.651523828125,101,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2008,"SPIUS CREEK","Lower Thompson_SP_1.2",292,137.7648015625,137.7648015625,292,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2009,"SPIUS CREEK","Lower Thompson_SP_1.2",251,118.421113671875,118.421113671875,251,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2010,"SPIUS CREEK","Lower Thompson_SP_1.2",256,120.7801,120.7801,256,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2011,"SPIUS CREEK","Lower Thompson_SP_1.2",46,21.70267421875,21.70267421875,46,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2012,"SPIUS CREEK","Lower Thompson_SP_1.2",718,338.75043671875,338.75043671875,718,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2013,"SPIUS CREEK","Lower Thompson_SP_1.2",414,195.32406796875,195.32406796875,414,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2014,"SPIUS CREEK","Lower Thompson_SP_1.2",1175,554.361787109375,554.361787109375,1175,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2015,"SPIUS CREEK","Lower Thompson_SP_1.2",240,113.23134375,113.23134375,240,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2016,"SPIUS CREEK","Lower Thompson_SP_1.2",268,126.4416671875,126.4416671875,268,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2017,"SPIUS CREEK","Lower Thompson_SP_1.2",68,32.0822140625,32.0822140625,68,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2018,"SPIUS CREEK","Lower Thompson_SP_1.2",82,38.68737578125,38.68737578125,82,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2019,"SPIUS CREEK","Lower Thompson_SP_1.2",237,111.815951953125,111.815951953125,237,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2020,"SPIUS CREEK","Lower Thompson_SP_1.2",212,100.0210203125,100.0210203125,212,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",2021,"SPIUS CREEK","Lower Thompson_SP_1.2",166,78.31834609375,78.31834609375,166,NA,NA,46186,"CK-17","DU15"
"Ck_SBC",1995,"COLDWATER RIVER","Lower Thompson_SP_1.2",1130,633.743061728395,633.743061728395,1130,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",1996,"COLDWATER RIVER","Lower Thompson_SP_1.2",2451,1374.60552592593,1374.60552592593,2451,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",1997,"COLDWATER RIVER","Lower Thompson_SP_1.2",505,283.221456790124,283.221456790124,505,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",1998,"COLDWATER RIVER","Lower Thompson_SP_1.2",398,223.212158024691,223.212158024691,398,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",1999,"COLDWATER RIVER","Lower Thompson_SP_1.2",336,188.440414814815,188.440414814815,336,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2000,"COLDWATER RIVER","Lower Thompson_SP_1.2",580,325.284049382716,325.284049382716,580,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2001,"COLDWATER RIVER","Lower Thompson_SP_1.2",855,479.513555555556,479.513555555556,855,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2002,"COLDWATER RIVER","Lower Thompson_SP_1.2",1468,823.305145679013,823.305145679013,1468,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2003,"COLDWATER RIVER","Lower Thompson_SP_1.2",1290,723.476592592593,723.476592592593,1290,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2004,"COLDWATER RIVER","Lower Thompson_SP_1.2",1083,607.383837037037,607.383837037037,1083,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2005,"COLDWATER RIVER","Lower Thompson_SP_1.2",260,145.816987654321,145.816987654321,260,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2006,"COLDWATER RIVER","Lower Thompson_SP_1.2",573,321.358207407408,321.358207407408,573,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2007,"COLDWATER RIVER","Lower Thompson_SP_1.2",132,74.030162962963,74.030162962963,132,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2008,"COLDWATER RIVER","Lower Thompson_SP_1.2",463,259.666404938272,259.666404938272,463,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2009,"COLDWATER RIVER","Lower Thompson_SP_1.2",71,39.8192543209877,39.8192543209877,71,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2010,"COLDWATER RIVER","Lower Thompson_SP_1.2",334,187.318745679012,187.318745679012,334,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2011,"COLDWATER RIVER","Lower Thompson_SP_1.2",259,145.25615308642,145.25615308642,259,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2012,"COLDWATER RIVER","Lower Thompson_SP_1.2",861,482.878562962963,482.878562962963,861,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2013,"COLDWATER RIVER","Lower Thompson_SP_1.2",235,131.79612345679,131.79612345679,235,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2014,"COLDWATER RIVER","Lower Thompson_SP_1.2",1213,680.292330864198,680.292330864198,1213,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2015,"COLDWATER RIVER","Lower Thompson_SP_1.2",85,47.670938271605,47.670938271605,85,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2016,"COLDWATER RIVER","Lower Thompson_SP_1.2",463,259.666404938272,259.666404938272,463,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2017,"COLDWATER RIVER","Lower Thompson_SP_1.2",74,41.5017580246914,41.5017580246914,74,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2018,"COLDWATER RIVER","Lower Thompson_SP_1.2",97,54.4009530864198,54.4009530864198,97,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2019,"COLDWATER RIVER","Lower Thompson_SP_1.2",255,143.012814814815,143.012814814815,255,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2020,"COLDWATER RIVER","Lower Thompson_SP_1.2",311,174.419550617284,174.419550617284,311,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",2021,"COLDWATER RIVER","Lower Thompson_SP_1.2",83,46.5492691358025,46.5492691358025,83,NA,NA,46196,"CK-17","DU15"
"Ck_SBC",1995,"BONAPARTE RIVER","Lower Thompson_SP_1.2",4317,2033.0439328125,2033.0439328125,4317,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",1996,"BONAPARTE RIVER","Lower Thompson_SP_1.2",4599,2165.8487484375,2165.8487484375,4599,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",1997,"BONAPARTE RIVER","Lower Thompson_SP_1.2",10084,4748.94950625,4748.94950625,10084,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",1998,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1864,877.8304125,877.8304125,1864,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",1999,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1954,920.214928125,920.214928125,1954,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2000,"BONAPARTE RIVER","Lower Thompson_SP_1.2",5258,2476.197590625,2476.197590625,5258,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2001,"BONAPARTE RIVER","Lower Thompson_SP_1.2",6150,2896.275234375,2896.275234375,6150,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2002,"BONAPARTE RIVER","Lower Thompson_SP_1.2",8216,3869.2353375,3869.2353375,8216,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2003,"BONAPARTE RIVER","Lower Thompson_SP_1.2",7620,3588.55565625,3588.55565625,7620,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2004,"BONAPARTE RIVER","Lower Thompson_SP_1.2",7990,3762.803109375,3762.803109375,7990,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2005,"BONAPARTE RIVER","Lower Thompson_SP_1.2",3516,1655.82174375,1655.82174375,3516,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2006,"BONAPARTE RIVER","Lower Thompson_SP_1.2",3995,1881.4015546875,1881.4015546875,3995,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2007,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1046,492.602259375,492.602259375,1046,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2008,"BONAPARTE RIVER","Lower Thompson_SP_1.2",5174,2436.638709375,2436.638709375,5174,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2009,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1220,574.54565625,574.54565625,1220,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2010,"BONAPARTE RIVER","Lower Thompson_SP_1.2",2462,1159.451971875,1159.451971875,2462,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2011,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1567,737.9615109375,737.9615109375,1567,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2012,"BONAPARTE RIVER","Lower Thompson_SP_1.2",3017,1420.8231515625,1420.8231515625,3017,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2013,"BONAPARTE RIVER","Lower Thompson_SP_1.2",2518,1185.824559375,1185.824559375,2518,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2014,"BONAPARTE RIVER","Lower Thompson_SP_1.2",12651,5957.8500796875,5957.8500796875,12651,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2015,"BONAPARTE RIVER","Lower Thompson_SP_1.2",5475,2578.3913671875,2578.3913671875,5475,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2016,"BONAPARTE RIVER","Lower Thompson_SP_1.2",5249,2471.9591390625,2471.9591390625,5249,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2017,"BONAPARTE RIVER","Lower Thompson_SP_1.2",2903,1367.1360984375,1367.1360984375,2903,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2018,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1110.81540689643,523.126366334361,523.126366334361,1110.81540689643,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2019,"BONAPARTE RIVER","Lower Thompson_SP_1.2",960,452.1015,452.1015,960,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2020,"BONAPARTE RIVER","Lower Thompson_SP_1.2",3448,1623.7978875,1623.7978875,3448,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",2021,"BONAPARTE RIVER","Lower Thompson_SP_1.2",1304,614.1045375,614.1045375,1304,NA,NA,46206,"CK-17","DU15"
"Ck_SBC",1995,"DEADMAN RIVER","Lower Thompson_SP_1.2",726,559.661784,559.661784,726,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",1996,"DEADMAN RIVER","Lower Thompson_SP_1.2",1713,1320.524292,1320.524292,1713,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",1997,"DEADMAN RIVER","Lower Thompson_SP_1.2",934,720.005656,720.005656,934,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",1998,"DEADMAN RIVER","Lower Thompson_SP_1.2",665,512.63786,512.63786,665,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",1999,"DEADMAN RIVER","Lower Thompson_SP_1.2",349,269.038516,269.038516,349,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2000,"DEADMAN RIVER","Lower Thompson_SP_1.2",787,606.685708,606.685708,787,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2001,"DEADMAN RIVER","Lower Thompson_SP_1.2",780,601.28952,601.28952,780,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2002,"DEADMAN RIVER","Lower Thompson_SP_1.2",1940,1495.51496,1495.51496,1940,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2003,"DEADMAN RIVER","Lower Thompson_SP_1.2",1639,1263.478876,1263.478876,1639,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2004,"DEADMAN RIVER","Lower Thompson_SP_1.2",1159,893.454556,893.454556,1159,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2005,"DEADMAN RIVER","Lower Thompson_SP_1.2",417,321.458628,321.458628,417,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2006,"DEADMAN RIVER","Lower Thompson_SP_1.2",1234,951.270856,951.270856,1234,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2007,"DEADMAN RIVER","Lower Thompson_SP_1.2",301,232.036084,232.036084,301,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2008,"DEADMAN RIVER","Lower Thompson_SP_1.2",1273,981.335332,981.335332,1273,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2009,"DEADMAN RIVER","Lower Thompson_SP_1.2",188,144.926192,144.926192,188,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2010,"DEADMAN RIVER","Lower Thompson_SP_1.2",1125,867.2445,867.2445,1125,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2011,"DEADMAN RIVER","Lower Thompson_SP_1.2",394,303.728296,303.728296,394,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2012,"DEADMAN RIVER","Lower Thompson_SP_1.2",942,726.172728,726.172728,942,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2013,"DEADMAN RIVER","Lower Thompson_SP_1.2",252,194.262768,194.262768,252,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2014,"DEADMAN RIVER","Lower Thompson_SP_1.2",2282,1759.157288,1759.157288,2282,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2015,"DEADMAN RIVER","Lower Thompson_SP_1.2",431,332.251004,332.251004,431,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2016,"DEADMAN RIVER","Lower Thompson_SP_1.2",596.209387866879,459.608277756371,459.608277756371,596.209387866879,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2017,"DEADMAN RIVER","Lower Thompson_SP_1.2",342.166109308568,263.770379008226,263.770379008226,342.166109308568,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2018,"DEADMAN RIVER","Lower Thompson_SP_1.2",244,188.095696,188.095696,244,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2019,"DEADMAN RIVER","Lower Thompson_SP_1.2",448,345.356032,345.356032,448,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2020,"DEADMAN RIVER","Lower Thompson_SP_1.2",431,332.251004,332.251004,431,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",2021,"DEADMAN RIVER","Lower Thompson_SP_1.2",615,474.09366,474.09366,615,NA,NA,46216,"CK-17","DU15"
"Ck_SBC",1997,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",27000,27000,27000,27000,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",1998,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",41277,41277,41277,41277,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",1999,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",22675,22675,22675,22675,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2000,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",17560,17560,17560,17560,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2001,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",36740,36740,36740,36740,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2002,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",51298,51298,51298,51298,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2003,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",38189,38189,38189,38189,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2004,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",29732,29732,29732,29732,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2005,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",61874,61874,61874,61874,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2006,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",100387,100387,100387,100387,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2007,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",58956,58956,58956,58956,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2008,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",74462,74462,74462,74462,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2009,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",45036,45036,45036,45036,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2010,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",76504,76504,76504,76504,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2011,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",84102,84102,84102,84102,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2012,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",32952,32952,32952,32952,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2013,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",63769,63769,63769,63769,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2014,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",29107,29107,29107,29107,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2015,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",96205,96205,96205,96205,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2016,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",62912,62912,62912,62912,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2017,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",43532,43532,43532,43532,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2018,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",18340,18340,18340,18340,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2019,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",94589,94589,94589,94589,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2020,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",91590,91590,91590,91590,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",2021,"SOUTH THOMPSON RIVER","South Thompson_SU_0.3",98286,98286,98286,98286,NA,NA,46226,"CK-13","DU12"
"Ck_SBC",1997,"LITTLE RIVER","South Thompson_SU_0.3",1850,1850,1850,1850,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",1998,"LITTLE RIVER","South Thompson_SU_0.3",1246,1246,1246,1246,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",1999,"LITTLE RIVER","South Thompson_SU_0.3",1163,1163,1163,1163,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2000,"LITTLE RIVER","South Thompson_SU_0.3",2043,2043,2043,2043,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2001,"LITTLE RIVER","South Thompson_SU_0.3",9885,9885,9885,9885,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2002,"LITTLE RIVER","South Thompson_SU_0.3",3680,3680,3680,3680,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2003,"LITTLE RIVER","South Thompson_SU_0.3",2488,2488,2488,2488,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2004,"LITTLE RIVER","South Thompson_SU_0.3",5728,5728,5728,5728,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2005,"LITTLE RIVER","South Thompson_SU_0.3",9043,9043,9043,9043,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2006,"LITTLE RIVER","South Thompson_SU_0.3",8590,8590,8590,8590,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2007,"LITTLE RIVER","South Thompson_SU_0.3",7352,7352,7352,7352,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2008,"LITTLE RIVER","South Thompson_SU_0.3",11446,11446,11446,11446,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2009,"LITTLE RIVER","South Thompson_SU_0.3",7286,7286,7286,7286,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2010,"LITTLE RIVER","South Thompson_SU_0.3",12454,12454,12454,12454,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2011,"LITTLE RIVER","South Thompson_SU_0.3",16954,16954,16954,16954,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2012,"LITTLE RIVER","South Thompson_SU_0.3",7196,7196,7196,7196,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2013,"LITTLE RIVER","South Thompson_SU_0.3",17227,17227,17227,17227,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2014,"LITTLE RIVER","South Thompson_SU_0.3",3411,3411,3411,3411,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2015,"LITTLE RIVER","South Thompson_SU_0.3",25296,25296,25296,25296,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2016,"LITTLE RIVER","South Thompson_SU_0.3",20047,20047,20047,20047,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2017,"LITTLE RIVER","South Thompson_SU_0.3",22331,22331,22331,22331,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2018,"LITTLE RIVER","South Thompson_SU_0.3",5577,5577,5577,5577,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2019,"LITTLE RIVER","South Thompson_SU_0.3",34190,34190,34190,34190,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2020,"LITTLE RIVER","South Thompson_SU_0.3",23054,23054,23054,23054,NA,NA,46236,"CK-13","DU12"
"Ck_SBC",2021,"LITTLE RIVER","South Thompson_SU_0.3",39416,39416,39416,39416,NA,NA,46236,"CK-13","DU12"
