DataSet,Species,Year,CU_ID,CU_Name,DU_ID,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,Recruits_Wild,Recruits_Total,Abd_StartYr,UseYear
Sk_Fraser,Sockeye,1973,CU-12,Lillooet_Harr_L,TBD,52341.7067,28374,52341.7067,28374,165326,165326,1950,TRUE
Sk_Fraser,Sockeye,1974,CU-12,Lillooet_Harr_L,TBD,115688.979,85495,115688.979,85495,632171,632171,1950,TRUE
Sk_Fraser,Sockeye,1975,CU-12,Lillooet_Harr_L,TBD,33027.4446,19653,33027.4446,19653,99592,99592,1950,TRUE
Sk_Fraser,Sockeye,1976,CU-12,Lillooet_Harr_L,TBD,75318.2615,50023,75318.2615,50023,563748,563748,1950,TRUE
Sk_Fraser,Sockeye,1977,CU-12,Lillooet_Harr_L,TBD,21515.3435,12799,21515.3435,12799,385146,385146,1950,TRUE
Sk_Fraser,Sockeye,1978,CU-12,Lillooet_Harr_L,TBD,94308.09,48158,94308.09,48158,610757,610757,1950,TRUE
Sk_Fraser,Sockeye,1979,CU-12,Lillooet_Harr_L,TBD,55096.5592,35168,55096.5592,35168,394760,394760,1950,TRUE
Sk_Fraser,Sockeye,1980,CU-12,Lillooet_Harr_L,TBD,59109.1147,32786,59109.1147,32786,151776,151776,1950,TRUE
Sk_Fraser,Sockeye,1981,CU-12,Lillooet_Harr_L,TBD,46831.6719,27175,46831.6719,27175,261609,261609,1950,TRUE
Sk_Fraser,Sockeye,1982,CU-12,Lillooet_Harr_L,TBD,118049.6942,72353,118049.6942,72353,1752826,1752826,1950,TRUE
Sk_Fraser,Sockeye,1983,CU-12,Lillooet_Harr_L,TBD,38939.2476,21069,38939.2476,21069,775080,775080,1950,TRUE
Sk_Fraser,Sockeye,1984,CU-12,Lillooet_Harr_L,TBD,38385.681,23226,38385.681,23226,434360,434360,1950,TRUE
Sk_Fraser,Sockeye,1985,CU-12,Lillooet_Harr_L,TBD,11310.9405,5757,11310.9405,5757,216306,216306,1950,TRUE
Sk_Fraser,Sockeye,1986,CU-12,Lillooet_Harr_L,TBD,331736.692,197841,331736.692,197841,1184529,1184529,1950,TRUE
Sk_Fraser,Sockeye,1987,CU-12,Lillooet_Harr_L,TBD,157529.7044,89492,157529.7044,89492,977898,977898,1950,TRUE
Sk_Fraser,Sockeye,1988,CU-12,Lillooet_Harr_L,TBD,141069.2588,75537,141069.2588,75537,865447,865447,1950,TRUE
Sk_Fraser,Sockeye,1989,CU-12,Lillooet_Harr_L,TBD,29023.0596,15690,29023.0596,15690,1109139,1109139,1950,TRUE
Sk_Fraser,Sockeye,1990,CU-12,Lillooet_Harr_L,TBD,166155.9399,97108,166155.9399,97108,225375,225375,1950,TRUE
Sk_Fraser,Sockeye,1991,CU-12,Lillooet_Harr_L,TBD,288634.358,152077,288634.358,152077,117016,117016,1950,TRUE
Sk_Fraser,Sockeye,1992,CU-12,Lillooet_Harr_L,TBD,183937.3752,93445,183937.3752,93445,94224,94224,1950,TRUE
Sk_Fraser,Sockeye,1993,CU-12,Lillooet_Harr_L,TBD,244268.1288,151089,244268.1288,151089,560370,560370,1950,TRUE
Sk_Fraser,Sockeye,1994,CU-12,Lillooet_Harr_L,TBD,39155.532,22315,39155.532,22315,62585,62585,1950,TRUE
Sk_Fraser,Sockeye,1995,CU-12,Lillooet_Harr_L,TBD,36681.32,18407,36681.32,18407,170018,170018,1950,TRUE
Sk_Fraser,Sockeye,1996,CU-12,Lillooet_Harr_L,TBD,51550.0944,27824,51550.0944,27824,75613,75613,1950,TRUE
Sk_Fraser,Sockeye,1997,CU-12,Lillooet_Harr_L,TBD,47571.4152,23274,47571.4152,23274,28365,28365,1950,TRUE
Sk_Fraser,Sockeye,1998,CU-12,Lillooet_Harr_L,TBD,282097.7929,172997,282097.7929,172997,616344,616344,1950,TRUE
Sk_Fraser,Sockeye,1999,CU-12,Lillooet_Harr_L,TBD,47531.6772,26220,47531.6772,26220,83338,83338,1950,TRUE
Sk_Fraser,Sockeye,2000,CU-12,Lillooet_Harr_L,TBD,12922.8912,8333,12922.8912,8333,101313,101313,1950,TRUE
Sk_Fraser,Sockeye,2001,CU-12,Lillooet_Harr_L,TBD,43409.87,28361,43409.87,28361,191618,191618,1950,TRUE
Sk_Fraser,Sockeye,2002,CU-12,Lillooet_Harr_L,TBD,272786.226,155181,272786.226,155181,632516,632516,1950,TRUE
Sk_Fraser,Sockeye,2003,CU-12,Lillooet_Harr_L,TBD,306748.2322,152657,306748.2322,152657,13074,13074,1950,TRUE
Sk_Fraser,Sockeye,2004,CU-12,Lillooet_Harr_L,TBD,37323.5874,17516,37323.5874,17516,76353,76353,1950,TRUE
Sk_Fraser,Sockeye,2005,CU-12,Lillooet_Harr_L,TBD,53369.2982,27117,53369.2982,27117,84313,84313,1950,TRUE
Sk_Fraser,Sockeye,2006,CU-12,Lillooet_Harr_L,TBD,263474.6592,137365,263474.6592,137365,436059,436059,1950,TRUE
Sk_Fraser,Sockeye,2007,CU-12,Lillooet_Harr_L,TBD,89161.224,54290,89161.224,54290,243288,243288,1950,TRUE
Sk_Fraser,Sockeye,2008,CU-12,Lillooet_Harr_L,TBD,12936.3,6788,12936.3,6788,69873,69873,1950,TRUE
Sk_Fraser,Sockeye,2009,CU-12,Lillooet_Harr_L,TBD,53906.8299,34475,53906.8299,34475,140142,140142,1950,TRUE
Sk_Fraser,Sockeye,2010,CU-12,Lillooet_Harr_L,TBD,126014.3555,67762,126014.3555,67762,34191,34191,1950,TRUE
Sk_Fraser,Sockeye,2011,CU-12,Lillooet_Harr_L,TBD,169371.7254,92420,169371.7254,92420,89495,89495,1950,TRUE
Sk_Fraser,Sockeye,2012,CU-12,Lillooet_Harr_L,TBD,6168.5072,2549,6168.5072,2549,23328,23328,1950,TRUE
Sk_Fraser,Sockeye,2013,CU-12,Lillooet_Harr_L,TBD,77218.9212,46795,77218.9212,46795,41592,41592,1950,TRUE
Sk_Fraser,Sockeye,2014,CU-12,Lillooet_Harr_L,TBD,33297.8116,19610,33297.8116,19610,11557,11557,1950,TRUE
Sk_Fraser,Sockeye,2015,CU-12,Lillooet_Harr_L,TBD,43992.5886,26687,43992.5886,26687,1374,1374,1950,TRUE
Sk_Fraser,Sockeye,2016,CU-12,Lillooet_Harr_L,TBD,27563.5944,13474,27563.5944,13474,13562,13562,1950,TRUE
Sk_Fraser,Sockeye,2017,CU-12,Lillooet_Harr_L,TBD,17667.7095,9900,17667.7095,9900,89893,89893,1950,TRUE
Sk_Fraser,Sockeye,2018,CU-12,Lillooet_Harr_L,TBD,13830.1995,7233,13830.1995,7233,158396,158396,1950,TRUE
Sk_Fraser,Sockeye,2019,CU-12,Lillooet_Harr_L,TBD,2975.515,1984,2975.515,1984,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2020,CU-12,Lillooet_Harr_L,TBD,3328.116,1635,3328.116,1635,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2021,CU-12,Lillooet_Harr_L,TBD,45018.4754,23510,45018.4754,23510,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2022,CU-12,Lillooet_Harr_L,TBD,117883.7745,60148,117883.7745,60148,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2023,CU-12,Lillooet_Harr_L,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1950,CU-13,Harrison_DS_L,TBD,21.9775,11,21.9775,11,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1951,CU-13,Harrison_DS_L,TBD,184.611,73,184.611,73,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1952,CU-13,Harrison_DS_L,TBD,5720.9,2667,5720.9,2667,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1953,CU-13,Harrison_DS_L,TBD,129.989,65,129.989,65,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1954,CU-13,Harrison_DS_L,TBD,245.2689,123,245.2689,123,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1955,CU-13,Harrison_DS_L,TBD,167.9081,84,167.9081,84,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1956,CU-13,Harrison_DS_L,TBD,5630.17,2816,5630.17,2816,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1957,CU-13,Harrison_DS_L,TBD,341.9699,171,341.9699,171,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1958,CU-13,Harrison_DS_L,TBD,0,0,0,0,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1959,CU-13,Harrison_DS_L,TBD,35,22,35,22,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1960,CU-13,Harrison_DS_L,TBD,4032.0182,2331,4032.0182,2331,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1961,CU-13,Harrison_DS_L,TBD,349.8818,175,349.8818,175,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1962,CU-13,Harrison_DS_L,TBD,237.357,119,237.357,119,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1963,CU-13,Harrison_DS_L,TBD,65.0534,33,65.0534,33,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1964,CU-13,Harrison_DS_L,TBD,3926,2208,3926,2208,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1965,CU-13,Harrison_DS_L,TBD,523.9436,315,523.9436,315,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1966,CU-13,Harrison_DS_L,TBD,289.2239,145,289.2239,145,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1967,CU-13,Harrison_DS_L,TBD,0,0,0,0,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1968,CU-13,Harrison_DS_L,TBD,958.219,479,958.219,479,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1969,CU-13,Harrison_DS_L,TBD,74.7235,38,74.7235,38,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1970,CU-13,Harrison_DS_L,TBD,212.8,106,212.8,106,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1971,CU-13,Harrison_DS_L,TBD,0,0,0,0,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1972,CU-13,Harrison_DS_L,TBD,1841.296,921,1841.296,921,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1973,CU-13,Harrison_DS_L,TBD,237.357,128,237.357,128,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1974,CU-13,Harrison_DS_L,TBD,778,435,778,435,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1975,CU-13,Harrison_DS_L,TBD,31,16,31,16,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1976,CU-13,Harrison_DS_L,TBD,1587.814,633,1587.814,633,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1977,CU-13,Harrison_DS_L,TBD,174.1439,104,174.1439,104,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1978,CU-13,Harrison_DS_L,TBD,1253,694,1253,694,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1979,CU-13,Harrison_DS_L,TBD,84.2022,54,84.2022,54,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1980,CU-13,Harrison_DS_L,TBD,404.5032,171,404.5032,171,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1981,CU-13,Harrison_DS_L,TBD,115.3391,67,115.3391,67,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1982,CU-13,Harrison_DS_L,TBD,1786.589,894,1786.589,894,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1983,CU-13,Harrison_DS_L,TBD,117.2825,59,117.2825,59,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1984,CU-13,Harrison_DS_L,TBD,124,56,124,56,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1985,CU-13,Harrison_DS_L,TBD,79.5,40,79.5,40,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1986,CU-13,Harrison_DS_L,TBD,2591.0716,1785,2591.0716,1785,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1987,CU-13,Harrison_DS_L,TBD,493.5612,280,493.5612,280,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1988,CU-13,Harrison_DS_L,TBD,249.8554,166,249.8554,166,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1989,CU-13,Harrison_DS_L,TBD,65,33,65,33,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1990,CU-13,Harrison_DS_L,TBD,1373,864,1373,864,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1991,CU-13,Harrison_DS_L,TBD,2078,1177,2078,1177,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1992,CU-13,Harrison_DS_L,TBD,3228,1614,3228,1614,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1993,CU-13,Harrison_DS_L,TBD,1169,745,1169,745,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1994,CU-13,Harrison_DS_L,TBD,632,316,632,316,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1995,CU-13,Harrison_DS_L,TBD,1314.6457,646,1314.6457,646,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1996,CU-13,Harrison_DS_L,TBD,3291.4408,1561,3291.4408,1561,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1997,CU-13,Harrison_DS_L,TBD,1559,935,1559,935,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1998,CU-13,Harrison_DS_L,TBD,5665.7416,2966,5665.7416,2966,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1999,CU-13,Harrison_DS_L,TBD,681.9722,499,681.9722,499,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2000,CU-13,Harrison_DS_L,TBD,8043.3836,3595,8043.3836,3595,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2001,CU-13,Harrison_DS_L,TBD,10487.9254,5790,10487.9254,5790,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2002,CU-13,Harrison_DS_L,TBD,29213.067,14406,29213.067,14406,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2003,CU-13,Harrison_DS_L,TBD,10753.722,5805,10753.722,5805,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2004,CU-13,Harrison_DS_L,TBD,19692.183,9617,19692.183,9617,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2005,CU-13,Harrison_DS_L,TBD,4423.573,2837,4423.573,2837,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2006,CU-13,Harrison_DS_L,TBD,21253.2742,10433,21253.2742,10433,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2007,CU-13,Harrison_DS_L,TBD,4277.8528,2461,4277.8528,2461,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2008,CU-13,Harrison_DS_L,TBD,1530.0175,831,1530.0175,831,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2009,CU-13,Harrison_DS_L,TBD,6008.6261,3377,6008.6261,3377,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2010,CU-13,Harrison_DS_L,TBD,9888.5864,5626,9888.5864,5626,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2011,CU-13,Harrison_DS_L,TBD,5728.8,2748,5728.8,2748,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2012,CU-13,Harrison_DS_L,TBD,1649.94,948,1649.94,948,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2013,CU-13,Harrison_DS_L,TBD,5797.715,3724,5797.715,3724,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2014,CU-13,Harrison_DS_L,TBD,4863.8624,2969,4863.8624,2969,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2015,CU-13,Harrison_DS_L,TBD,6483.5096,3933,6483.5096,3933,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2016,CU-13,Harrison_DS_L,TBD,2864.4875,1400,2864.4875,1400,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2017,CU-13,Harrison_DS_L,TBD,5478.6122,3072,5478.6122,3072,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2018,CU-13,Harrison_DS_L,TBD,947.085,496,947.085,496,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2019,CU-13,Harrison_DS_L,TBD,50,25,50,25,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2020,CU-13,Harrison_DS_L,TBD,146,73,146,73,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2021,CU-13,Harrison_DS_L,TBD,1750.3515,962,1750.3515,962,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2022,CU-13,Harrison_DS_L,TBD,1189.6983,669,1189.6983,669,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,2023,CU-13,Harrison_DS_L,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1975,CU-14,Nahatlatch_ES,TBD,2909,2029.5265,2909,2029.5265,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1976,CU-14,Nahatlatch_ES,TBD,1737,1063,1737,1063,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1977,CU-14,Nahatlatch_ES,TBD,538.2588,309,538.2588,309,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1978,CU-14,Nahatlatch_ES,TBD,600,354,600,354,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1979,CU-14,Nahatlatch_ES,TBD,2059.6144,1054,2059.6144,1054,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1980,CU-14,Nahatlatch_ES,TBD,1228.708,661,1228.708,661,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1981,CU-14,Nahatlatch_ES,TBD,707.4,389,707.4,389,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1982,CU-14,Nahatlatch_ES,TBD,2734,1367,2734,1367,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1983,CU-14,Nahatlatch_ES,TBD,2051.86,1230,2051.86,1230,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1984,CU-14,Nahatlatch_ES,TBD,1431.9032,716,1431.9032,716,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1985,CU-14,Nahatlatch_ES,TBD,1257,629,1257,629,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1986,CU-14,Nahatlatch_ES,TBD,8800.7868,4400,8800.7868,4400,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1987,CU-14,Nahatlatch_ES,TBD,13225.5796,6419,13225.5796,6419,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1988,CU-14,Nahatlatch_ES,TBD,16348.9686,9495,16348.9686,9495,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1989,CU-14,Nahatlatch_ES,TBD,3622.8396,2258,3622.8396,2258,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1990,CU-14,Nahatlatch_ES,TBD,7039.644,4080,7039.644,4080,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1991,CU-14,Nahatlatch_ES,TBD,2755,1378,2755,1378,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1992,CU-14,Nahatlatch_ES,TBD,4080.776,2287,4080.776,2287,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1993,CU-14,Nahatlatch_ES,TBD,2078,1222,2078,1222,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1994,CU-14,Nahatlatch_ES,TBD,5954.141,3686,5954.141,3686,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1995,CU-14,Nahatlatch_ES,TBD,1948.5238,953,1948.5238,953,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1996,CU-14,Nahatlatch_ES,TBD,13146.3242,6728,13146.3242,6728,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1997,CU-14,Nahatlatch_ES,TBD,9275.0673,4538,9275.0673,4538,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1998,CU-14,Nahatlatch_ES,TBD,5929.0941,3185,5929.0941,3185,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1999,CU-14,Nahatlatch_ES,TBD,2424.9554,1404,2424.9554,1404,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2000,CU-14,Nahatlatch_ES,TBD,4860.5983,2205,4860.5983,2205,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2001,CU-14,Nahatlatch_ES,TBD,5090.2091,2432,5090.2091,2432,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2002,CU-14,Nahatlatch_ES,TBD,7262.647,3459,7262.647,3459,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2003,CU-14,Nahatlatch_ES,TBD,2979.636,1960,2979.636,1960,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2004,CU-14,Nahatlatch_ES,TBD,1022.2339,584,1022.2339,584,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2005,CU-14,Nahatlatch_ES,TBD,2052.8016,1290,2052.8016,1290,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2006,CU-14,Nahatlatch_ES,TBD,1514.6161,939,1514.6161,939,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2007,CU-14,Nahatlatch_ES,TBD,3705.8262,2021,3705.8262,2021,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2008,CU-14,Nahatlatch_ES,TBD,318.2018,151,318.2018,151,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2009,CU-14,Nahatlatch_ES,TBD,1385.7468,740,1385.7468,740,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2010,CU-14,Nahatlatch_ES,TBD,4805.6942,2894,4805.6942,2894,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2011,CU-14,Nahatlatch_ES,TBD,5954.9473,3455,5954.9473,3455,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2012,CU-14,Nahatlatch_ES,TBD,1778.5368,1140,1778.5368,1140,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2013,CU-14,Nahatlatch_ES,TBD,1671.6955,800,1671.6955,800,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2014,CU-14,Nahatlatch_ES,TBD,3634.0815,2059,3634.0815,2059,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2015,CU-14,Nahatlatch_ES,TBD,2689.8916,1355,2689.8916,1355,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2016,CU-14,Nahatlatch_ES,TBD,1573.3008,808,1573.3008,808,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2017,CU-14,Nahatlatch_ES,TBD,1833.1487,1358,1833.1487,1358,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2018,CU-14,Nahatlatch_ES,TBD,2171.8914,987,2171.8914,987,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2019,CU-14,Nahatlatch_ES,TBD,1212.2656,644,1212.2656,644,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2020,CU-14,Nahatlatch_ES,TBD,2042.3424,1386,2042.3424,1386,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2021,CU-14,Nahatlatch_ES,TBD,5997,3053,5997,3053,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2022,CU-14,Nahatlatch_ES,TBD,5031,2516,5031,2516,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,2023,CU-14,Nahatlatch_ES,TBD,NA,NA,NA,NA,NA,NA,1975,TRUE
Sk_Fraser,Sockeye,1950,CU-15,Taseko_ES,TBD,500,250,500,250,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1951,CU-15,Taseko_ES,TBD,500,250,500,250,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1952,CU-15,Taseko_ES,TBD,3449.6973,1828,3449.6973,1828,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1953,CU-15,Taseko_ES,TBD,4085.4858,2748,4085.4858,2748,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1954,CU-15,Taseko_ES,TBD,3233.65,1617,3233.65,1617,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1955,CU-15,Taseko_ES,TBD,4065.16,2602,4065.16,2602,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1956,CU-15,Taseko_ES,TBD,1842.2566,1244,1842.2566,1244,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1957,CU-15,Taseko_ES,TBD,3647,2181,3647,2181,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1958,CU-15,Taseko_ES,TBD,7513,4314,7513,4314,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1959,CU-15,Taseko_ES,TBD,15078.048,7992,15078.048,7992,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1960,CU-15,Taseko_ES,TBD,2518.5514,1486,2518.5514,1486,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1961,CU-15,Taseko_ES,TBD,80,40,80,40,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1962,CU-15,Taseko_ES,TBD,649,329,649,329,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1963,CU-15,Taseko_ES,TBD,29387.986,16308,29387.986,16308,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1964,CU-15,Taseko_ES,TBD,400.0487,225,400.0487,225,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1965,CU-15,Taseko_ES,TBD,NA,20,NA,20,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1966,CU-15,Taseko_ES,TBD,326.1367,178,326.1367,178,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1967,CU-15,Taseko_ES,TBD,4856.4,2684,4856.4,2684,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1968,CU-15,Taseko_ES,TBD,NA,762,NA,762,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1969,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1970,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1971,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1972,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1973,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1974,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1975,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1976,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1977,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1978,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1979,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1980,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1981,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1982,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1983,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
Sk_Fraser,Sockeye,1984,CU-15,Taseko_ES,TBD,NA,NA,NA,NA,NA,NA,1950,TRUE
