"","CU_name","Return.Year","TribDeme","Estimate"
"2046","Middle Fraser",1993,"Baker Cr",NA
"2047","Middle Fraser",1993,"Beaver Cr",NA
"2048","Middle Fraser",1993,"Bill Miner Cr",NA
"2049","Middle Fraser",1993,"Blue Lead Cr",NA
"2050","Middle Fraser",1993,"Bridge R",900
"2051","Middle Fraser",1993,"Brittany Cr",NA
"2052","Middle Fraser",1993,"Cayoosh Cr",403
"2053","Middle Fraser",1993,"Chilako R",NA
"2054","Middle Fraser",1993,"Chilcotin R (upr)",NA
"2055","Middle Fraser",1993,"Chilko R",1194
"2056","Middle Fraser",1993,"Clisbako R",NA
"2057","Middle Fraser",1993,"Clusko Cr",NA
"2058","Middle Fraser",1993,"Coglistiko R",NA
"2059","Middle Fraser",1993,"Cottonwood R  ",NA
"2060","Middle Fraser",1993,"Euchiniko R",NA
"2061","Middle Fraser",1993,"French Bar Cr",NA
"2062","Middle Fraser",1993,"Gates Cr",1229
"2063","Middle Fraser",1993,"Government Cr",NA
"2064","Middle Fraser",1993,"Hawks Cr",NA
"2065","Middle Fraser",1993,"Haylemore Cr",NA
"2066","Middle Fraser",1993,"Hazeltine Cr (Edney)",5
"2067","Middle Fraser",1993,"Hixon Cr",NA
"2068","Middle Fraser",1993,"Horsefly R",864
"2069","Middle Fraser",1993,"John-Boyd Cr",NA
"2070","Middle Fraser",1993,"Little Horsefly R",132
"2071","Middle Fraser",1993,"Little Swift R",NA
"2072","Middle Fraser",1993,"Mackin Cr",NA
"2073","Middle Fraser",1993,"McKinley Cr",2663
"2074","Middle Fraser",1993,"McKinley Cr (upr)",NA
"2075","Middle Fraser",1993,"Meldrum Cr",NA
"2076","Middle Fraser",1993,"Minton Cr",NA
"2077","Middle Fraser",1993,"Mitchell R",327
"2078","Middle Fraser",1993,"Moffat Cr",NA
"2079","Middle Fraser",1993,"Narcosli Cr",NA
"2080","Middle Fraser",1993,"Nataniko R",NA
"2081","Middle Fraser",1993,"Nazko R",NA
"2082","Middle Fraser",1993,"Nechako R",NA
"2083","Middle Fraser",1993,"Off-set Cr",NA
"2084","Middle Fraser",1993,"Penfold Cr",100
"2085","Middle Fraser",1993,"Polly Cr",NA
"2086","Middle Fraser",1993,"Portage Cr",150
"2087","Middle Fraser",1993,"Quesnel R",NA
"2088","Middle Fraser",1993,"Seton R (Sp Channels)",60
"2089","Middle Fraser",1993,"Seton Sys",NA
"2090","Middle Fraser",1993,"Sovereign Cr",NA
"2091","Middle Fraser",1993,"Spider Cr",NA
"2092","Middle Fraser",1993,"Stein R",252
"2093","Middle Fraser",1993,"Summit Cr",NA
"2094","Middle Fraser",1993,"Taseko R",NA
"2095","Middle Fraser",1993,"Tisdale Cr",NA
"2096","Middle Fraser",1993,"Twan Cr",NA
"2097","Middle Fraser",1993,"Victoria Cr",NA
"2098","Middle Fraser",1993,"Wasko Cr",NA
"2099","Middle Fraser",1993,"Watson Bar Cr",NA
"2100","Middle Fraser",1993,"West Road R",NA
"2101","Middle Fraser",1993,"Whitecap Cr",NA
"2102","Middle Fraser",1993,"Williams Cr",NA
"2103","Middle Fraser",1993,"Woodjam Cr",NA
"2104","Middle Fraser",1993,"Yalakom R",NA
"2105","Middle Fraser",1994,"Ahbau Cr",NA
"2106","Middle Fraser",1994,"Baezaeko R",NA
"2107","Middle Fraser",1994,"Baker Cr",NA
"2108","Middle Fraser",1994,"Beaver Cr",NA
"2109","Middle Fraser",1994,"Bill Miner Cr",NA
"2110","Middle Fraser",1994,"Blue Lead Cr",NA
"2111","Middle Fraser",1994,"Bridge R",150
"2112","Middle Fraser",1994,"Brittany Cr",NA
"2113","Middle Fraser",1994,"Cayoosh Cr",74
"2114","Middle Fraser",1994,"Chilako R",NA
"2115","Middle Fraser",1994,"Chilcotin R (upr)",NA
"2116","Middle Fraser",1994,"Chilko R",294
"2117","Middle Fraser",1994,"Clisbako R",NA
"2118","Middle Fraser",1994,"Clusko Cr",NA
"2119","Middle Fraser",1994,"Coglistiko R",NA
"2120","Middle Fraser",1994,"Cottonwood R  ",NA
"2121","Middle Fraser",1994,"Euchiniko R",NA
"2122","Middle Fraser",1994,"French Bar Cr",NA
"2123","Middle Fraser",1994,"Gates Cr",275
"2124","Middle Fraser",1994,"Government Cr",NA
"2125","Middle Fraser",1994,"Hawks Cr",NA
"2126","Middle Fraser",1994,"Haylemore Cr",NA
"2127","Middle Fraser",1994,"Hazeltine Cr (Edney)",1
"2128","Middle Fraser",1994,"Hixon Cr",NA
"2129","Middle Fraser",1994,"Horsefly R",213
"2130","Middle Fraser",1994,"John-Boyd Cr",NA
"2131","Middle Fraser",1994,"Little Horsefly R",33
"2132","Middle Fraser",1994,"Little Swift R",NA
"2133","Middle Fraser",1994,"Mackin Cr",NA
"2134","Middle Fraser",1994,"McKinley Cr",657
"2135","Middle Fraser",1994,"McKinley Cr (upr)",NA
"2136","Middle Fraser",1994,"Meldrum Cr",NA
"2137","Middle Fraser",1994,"Minton Cr",NA
"2138","Middle Fraser",1994,"Mitchell R",81
"2139","Middle Fraser",1994,"Moffat Cr",NA
"2140","Middle Fraser",1994,"Narcosli Cr",NA
"2141","Middle Fraser",1994,"Nataniko R",NA
"2142","Middle Fraser",1994,"Nazko R",NA
"2143","Middle Fraser",1994,"Nechako R",NA
"2144","Middle Fraser",1994,"Off-set Cr",NA
"2145","Middle Fraser",1994,"Penfold Cr",25
"2146","Middle Fraser",1994,"Polly Cr",NA
"2147","Middle Fraser",1994,"Portage Cr",134
"2148","Middle Fraser",1994,"Quesnel R",NA
"2149","Middle Fraser",1994,"Seton R (Sp Channels)",50
"2150","Middle Fraser",1994,"Seton Sys",NA
"2151","Middle Fraser",1994,"Sovereign Cr",NA
"2152","Middle Fraser",1994,"Spider Cr",NA
"2153","Middle Fraser",1994,"Stein R",56
"2154","Middle Fraser",1994,"Summit Cr",NA
"2155","Middle Fraser",1994,"Taseko R",NA
"2156","Middle Fraser",1994,"Tisdale Cr",NA
"2157","Middle Fraser",1994,"Twan Cr",NA
"2158","Middle Fraser",1994,"Victoria Cr",NA
"2159","Middle Fraser",1994,"Wasko Cr",NA
"2160","Middle Fraser",1994,"Watson Bar Cr",NA
"2161","Middle Fraser",1994,"West Road R",NA
"2162","Middle Fraser",1994,"Whitecap Cr",NA
"2163","Middle Fraser",1994,"Williams Cr",NA
"2164","Middle Fraser",1994,"Woodjam Cr",NA
"2165","Middle Fraser",1994,"Yalakom R",NA
"2166","Middle Fraser",1995,"Ahbau Cr",NA
"2167","Middle Fraser",1995,"Baezaeko R",NA
"2168","Middle Fraser",1995,"Baker Cr",NA
"2169","Middle Fraser",1995,"Beaver Cr",NA
"2170","Middle Fraser",1995,"Bill Miner Cr",NA
"2171","Middle Fraser",1995,"Blue Lead Cr",NA
"2172","Middle Fraser",1995,"Bridge R",220
"2173","Middle Fraser",1995,"Brittany Cr",NA
"2174","Middle Fraser",1995,"Cayoosh Cr",25
"2175","Middle Fraser",1995,"Chilako R",NA
"2176","Middle Fraser",1995,"Chilcotin R (upr)",NA
"2177","Middle Fraser",1995,"Chilko R",356
"2178","Middle Fraser",1995,"Clisbako R",NA
"2179","Middle Fraser",1995,"Clusko Cr",NA
"2180","Middle Fraser",1995,"Coglistiko R",NA
"2181","Middle Fraser",1995,"Cottonwood R  ",NA
"2182","Middle Fraser",1995,"Euchiniko R",NA
"2183","Middle Fraser",1995,"French Bar Cr",NA
"2184","Middle Fraser",1995,"Gates Cr",371
"2185","Middle Fraser",1995,"Government Cr",NA
"2186","Middle Fraser",1995,"Hawks Cr",NA
"2187","Middle Fraser",1995,"Haylemore Cr",NA
"2188","Middle Fraser",1995,"Hazeltine Cr (Edney)",1
"2189","Middle Fraser",1995,"Hixon Cr",NA
"2190","Middle Fraser",1995,"Horsefly R",257
"2191","Middle Fraser",1995,"John-Boyd Cr",NA
"2192","Middle Fraser",1995,"Little Horsefly R",39
"2193","Middle Fraser",1995,"Little Swift R",NA
"2194","Middle Fraser",1995,"Mackin Cr",NA
"2195","Middle Fraser",1995,"McKinley Cr",794
"2196","Middle Fraser",1995,"McKinley Cr (upr)",NA
"2197","Middle Fraser",1995,"Meldrum Cr",NA
"2198","Middle Fraser",1995,"Minton Cr",NA
"2199","Middle Fraser",1995,"Mitchell R",98
"2200","Middle Fraser",1995,"Moffat Cr",NA
"2201","Middle Fraser",1995,"Narcosli Cr",NA
"2202","Middle Fraser",1995,"Nataniko R",NA
"2203","Middle Fraser",1995,"Nazko R",NA
"2204","Middle Fraser",1995,"Nechako R",NA
"2205","Middle Fraser",1995,"Off-set Cr",NA
"2206","Middle Fraser",1995,"Penfold Cr",30
"2207","Middle Fraser",1995,"Polly Cr",NA
"2208","Middle Fraser",1995,"Portage Cr",180
"2209","Middle Fraser",1995,"Quesnel R",NA
"2210","Middle Fraser",1995,"Seton R (Sp Channels)",20
"2211","Middle Fraser",1995,"Seton Sys",NA
"2212","Middle Fraser",1995,"Sovereign Cr",NA
"2213","Middle Fraser",1995,"Spider Cr",NA
"2214","Middle Fraser",1995,"Stein R",76
"2215","Middle Fraser",1995,"Summit Cr",NA
"2216","Middle Fraser",1995,"Taseko R",NA
"2217","Middle Fraser",1995,"Tisdale Cr",NA
"2218","Middle Fraser",1995,"Twan Cr",NA
"2219","Middle Fraser",1995,"Victoria Cr",NA
"2220","Middle Fraser",1995,"Wasko Cr",NA
"2221","Middle Fraser",1995,"Watson Bar Cr",NA
"2222","Middle Fraser",1995,"West Road R",NA
"2223","Middle Fraser",1995,"Whitecap Cr",NA
"2224","Middle Fraser",1995,"Williams Cr",NA
"2225","Middle Fraser",1995,"Woodjam Cr",NA
"2226","Middle Fraser",1995,"Yalakom R",NA
"2227","Middle Fraser",1996,"Ahbau Cr",NA
"2228","Middle Fraser",1996,"Baezaeko R",NA
"2229","Middle Fraser",1996,"Baker Cr",NA
"2230","Middle Fraser",1996,"Beaver Cr",NA
"2231","Middle Fraser",1996,"Bill Miner Cr",NA
"2232","Middle Fraser",1996,"Blue Lead Cr",NA
"2233","Middle Fraser",1996,"Bridge R",125
"2234","Middle Fraser",1996,"Brittany Cr",NA
"2235","Middle Fraser",1996,"Cayoosh Cr",12
"2236","Middle Fraser",1996,"Chilako R",NA
"2237","Middle Fraser",1996,"Chilcotin R (upr)",NA
"2238","Middle Fraser",1996,"Chilko R",178
"2239","Middle Fraser",1996,"Clisbako R",NA
"2240","Middle Fraser",1996,"Clusko Cr",NA
"2241","Middle Fraser",1996,"Coglistiko R",NA
"2242","Middle Fraser",1996,"Cottonwood R  ",NA
"2243","Middle Fraser",1996,"Euchiniko R",NA
"2244","Middle Fraser",1996,"French Bar Cr",NA
"2245","Middle Fraser",1996,"Gates Cr",177
"2246","Middle Fraser",1996,"Government Cr",NA
"2247","Middle Fraser",1996,"Hawks Cr",NA
"2248","Middle Fraser",1996,"Haylemore Cr",NA
"2249","Middle Fraser",1996,"Hazeltine Cr (Edney)",1
"2250","Middle Fraser",1996,"Hixon Cr",NA
"2251","Middle Fraser",1996,"Horsefly R",128
"2252","Middle Fraser",1996,"John-Boyd Cr",NA
"2253","Middle Fraser",1996,"Little Horsefly R",20
"2254","Middle Fraser",1996,"Little Swift R",NA
"2255","Middle Fraser",1996,"Mackin Cr",NA
"2256","Middle Fraser",1996,"McKinley Cr",396
"2257","Middle Fraser",1996,"McKinley Cr (upr)",NA
"2258","Middle Fraser",1996,"Meldrum Cr",NA
"2259","Middle Fraser",1996,"Minton Cr",NA
"2260","Middle Fraser",1996,"Mitchell R",49
"2261","Middle Fraser",1996,"Moffat Cr",NA
"2262","Middle Fraser",1996,"Narcosli Cr",NA
"2263","Middle Fraser",1996,"Nataniko R",NA
"2264","Middle Fraser",1996,"Nazko R",NA
"2265","Middle Fraser",1996,"Nechako R",NA
"2266","Middle Fraser",1996,"Off-set Cr",NA
"2267","Middle Fraser",1996,"Penfold Cr",15
"2268","Middle Fraser",1996,"Polly Cr",NA
"2269","Middle Fraser",1996,"Portage Cr",86
"2270","Middle Fraser",1996,"Quesnel R",NA
"2271","Middle Fraser",1996,"Seton R (Sp Channels)",9
"2272","Middle Fraser",1996,"Seton Sys",NA
"2273","Middle Fraser",1996,"Sovereign Cr",NA
"2274","Middle Fraser",1996,"Spider Cr",NA
"2275","Middle Fraser",1996,"Stein R",36
"2276","Middle Fraser",1996,"Summit Cr",NA
"2277","Middle Fraser",1996,"Taseko R",NA
"2278","Middle Fraser",1996,"Tisdale Cr",NA
"2279","Middle Fraser",1996,"Twan Cr",NA
"2280","Middle Fraser",1996,"Victoria Cr",NA
"2281","Middle Fraser",1996,"Wasko Cr",NA
"2282","Middle Fraser",1996,"Watson Bar Cr",NA
"2283","Middle Fraser",1996,"West Road R",NA
"2284","Middle Fraser",1996,"Whitecap Cr",NA
"2285","Middle Fraser",1996,"Williams Cr",NA
"2286","Middle Fraser",1996,"Woodjam Cr",NA
"2287","Middle Fraser",1996,"Yalakom R",NA
"2288","Middle Fraser",1997,"Ahbau Cr",NA
"2289","Middle Fraser",1997,"Baezaeko R",NA
"2290","Middle Fraser",1997,"Baker Cr",NA
"2291","Middle Fraser",1997,"Beaver Cr",NA
"2292","Middle Fraser",1997,"Bill Miner Cr",NA
"2293","Middle Fraser",1997,"Blue Lead Cr",NA
"2294","Middle Fraser",1997,"Bridge R",200
"2295","Middle Fraser",1997,"Brittany Cr",NA
"2296","Middle Fraser",1997,"Cayoosh Cr",NA
"2297","Middle Fraser",1997,"Chilako R",NA
"2298","Middle Fraser",1997,"Chilcotin R (upr)",NA
"2299","Middle Fraser",1997,"Chilko R",254
"2300","Middle Fraser",1997,"Clisbako R",NA
"2301","Middle Fraser",1997,"Clusko Cr",NA
"2302","Middle Fraser",1997,"Coglistiko R",NA
"2303","Middle Fraser",1997,"Cottonwood R  ",NA
"2304","Middle Fraser",1997,"Euchiniko R",NA
"2305","Middle Fraser",1997,"French Bar Cr",NA
"2306","Middle Fraser",1997,"Gates Cr",182
"2307","Middle Fraser",1997,"Government Cr",NA
"2308","Middle Fraser",1997,"Hawks Cr",NA
"2309","Middle Fraser",1997,"Haylemore Cr",NA
"2310","Middle Fraser",1997,"Hazeltine Cr (Edney)",1
"2311","Middle Fraser",1997,"Hixon Cr",NA
"2312","Middle Fraser",1997,"Horsefly R",184
"2313","Middle Fraser",1997,"John-Boyd Cr",NA
"2314","Middle Fraser",1997,"Little Horsefly R",28
"2315","Middle Fraser",1997,"Little Swift R",NA
"2316","Middle Fraser",1997,"Mackin Cr",NA
"2317","Middle Fraser",1997,"McKinley Cr",566
"2318","Middle Fraser",1997,"McKinley Cr (upr)",NA
"2319","Middle Fraser",1997,"Meldrum Cr",NA
"2320","Middle Fraser",1997,"Minton Cr",NA
"2321","Middle Fraser",1997,"Mitchell R",70
"2322","Middle Fraser",1997,"Moffat Cr",NA
"2323","Middle Fraser",1997,"Narcosli Cr",NA
"2324","Middle Fraser",1997,"Nataniko R",NA
"2325","Middle Fraser",1997,"Nazko R",NA
"2326","Middle Fraser",1997,"Nechako R",NA
"2327","Middle Fraser",1997,"Off-set Cr",NA
"2328","Middle Fraser",1997,"Penfold Cr",21
"2329","Middle Fraser",1997,"Polly Cr",NA
"2330","Middle Fraser",1997,"Portage Cr",150
"2331","Middle Fraser",1997,"Quesnel R",NA
"2332","Middle Fraser",1997,"Seton R (Sp Channels)",9
"2333","Middle Fraser",1997,"Seton Sys",NA
"2334","Middle Fraser",1997,"Sovereign Cr",NA
"2335","Middle Fraser",1997,"Spider Cr",NA
"2336","Middle Fraser",1997,"Stein R",37
"2337","Middle Fraser",1997,"Summit Cr",NA
"2338","Middle Fraser",1997,"Taseko R",NA
"2339","Middle Fraser",1997,"Tisdale Cr",NA
"2340","Middle Fraser",1997,"Twan Cr",NA
"2341","Middle Fraser",1997,"Victoria Cr",NA
"2342","Middle Fraser",1997,"Wasko Cr",NA
"2343","Middle Fraser",1997,"Watson Bar Cr",NA
"2344","Middle Fraser",1997,"West Road R",NA
"2345","Middle Fraser",1997,"Whitecap Cr",NA
"2346","Middle Fraser",1997,"Williams Cr",NA
"2347","Middle Fraser",1997,"Woodjam Cr",NA
"2348","Middle Fraser",1997,"Yalakom R",NA
"2349","Middle Fraser",1998,"Ahbau Cr",NA
"2350","Middle Fraser",1998,"Baezaeko R",NA
"2351","Middle Fraser",1998,"Baker Cr",NA
"2352","Middle Fraser",1998,"Beaver Cr",NA
"2353","Middle Fraser",1998,"Bill Miner Cr",NA
"2354","Middle Fraser",1998,"Blue Lead Cr",NA
"2355","Middle Fraser",1998,"Bridge R",548
"2356","Middle Fraser",1998,"Brittany Cr",NA
"2357","Middle Fraser",1998,"Cayoosh Cr",114
"2358","Middle Fraser",1998,"Chilako R",NA
"2359","Middle Fraser",1998,"Chilcotin R (upr)",NA
"2360","Middle Fraser",1998,"Chilko R",709
"2361","Middle Fraser",1998,"Clisbako R",NA
"2362","Middle Fraser",1998,"Clusko Cr",NA
"2363","Middle Fraser",1998,"Coglistiko R",NA
"2364","Middle Fraser",1998,"Cottonwood R  ",NA
"2365","Middle Fraser",1998,"Euchiniko R",NA
"2366","Middle Fraser",1998,"French Bar Cr",NA
"2367","Middle Fraser",1998,"Gates Cr",1137
"2368","Middle Fraser",1998,"Government Cr",NA
"2369","Middle Fraser",1998,"Hawks Cr",NA
"2370","Middle Fraser",1998,"Haylemore Cr",NA
"2371","Middle Fraser",1998,"Hazeltine Cr (Edney)",3
"2372","Middle Fraser",1998,"Hixon Cr",NA
"2373","Middle Fraser",1998,"Horsefly R",255
"2374","Middle Fraser",1998,"John-Boyd Cr",NA
"2375","Middle Fraser",1998,"Little Horsefly R",79
"2376","Middle Fraser",1998,"Little Swift R",NA
"2377","Middle Fraser",1998,"Mackin Cr",NA
"2378","Middle Fraser",1998,"McKinley Cr",790
"2379","Middle Fraser",1998,"McKinley Cr (upr)",NA
"2380","Middle Fraser",1998,"Meldrum Cr",NA
"2381","Middle Fraser",1998,"Minton Cr",NA
"2382","Middle Fraser",1998,"Mitchell R",194
"2383","Middle Fraser",1998,"Moffat Cr",NA
"2384","Middle Fraser",1998,"Narcosli Cr",NA
"2385","Middle Fraser",1998,"Nataniko R",NA
"2386","Middle Fraser",1998,"Nazko R",NA
"2387","Middle Fraser",1998,"Nechako R",NA
"2388","Middle Fraser",1998,"Off-set Cr",NA
"2389","Middle Fraser",1998,"Penfold Cr",60
"2390","Middle Fraser",1998,"Polly Cr",NA
"2391","Middle Fraser",1998,"Portage Cr",1055
"2392","Middle Fraser",1998,"Quesnel R",NA
"2393","Middle Fraser",1998,"Seton R (Sp Channels)",20
"2394","Middle Fraser",1998,"Seton Sys",NA
"2395","Middle Fraser",1998,"Sovereign Cr",NA
"2396","Middle Fraser",1998,"Spider Cr",NA
"2397","Middle Fraser",1998,"Stein R",233
"2398","Middle Fraser",1998,"Summit Cr",54
"2399","Middle Fraser",1998,"Taseko R",NA
"2400","Middle Fraser",1998,"Tisdale Cr",NA
"2401","Middle Fraser",1998,"Twan Cr",NA
"2402","Middle Fraser",1998,"Victoria Cr",NA
"2403","Middle Fraser",1998,"Wasko Cr",NA
"2404","Middle Fraser",1998,"Watson Bar Cr",NA
"2405","Middle Fraser",1998,"West Road R",NA
"2406","Middle Fraser",1998,"Whitecap Cr",NA
"2407","Middle Fraser",1998,"Williams Cr",NA
"2408","Middle Fraser",1998,"Woodjam Cr",NA
"2409","Middle Fraser",1998,"Yalakom R",NA
"2410","Middle Fraser",1999,"Ahbau Cr",NA
"2411","Middle Fraser",1999,"Baezaeko R",NA
"2412","Middle Fraser",1999,"Baker Cr",NA
"2413","Middle Fraser",1999,"Beaver Cr",25
"2414","Middle Fraser",1999,"Bill Miner Cr",NA
"2415","Middle Fraser",1999,"Blue Lead Cr",NA
"2416","Middle Fraser",1999,"Bridge R",298
"2417","Middle Fraser",1999,"Brittany Cr",NA
"2418","Middle Fraser",1999,"Cayoosh Cr",7
"2419","Middle Fraser",1999,"Chilako R",NA
"2420","Middle Fraser",1999,"Chilcotin R (upr)",NA
"2421","Middle Fraser",1999,"Chilko R",344
"2422","Middle Fraser",1999,"Clisbako R",NA
"2423","Middle Fraser",1999,"Clusko Cr",NA
"2424","Middle Fraser",1999,"Coglistiko R",NA
"2425","Middle Fraser",1999,"Cottonwood R  ",NA
"2426","Middle Fraser",1999,"Euchiniko R",NA
"2427","Middle Fraser",1999,"French Bar Cr",NA
"2428","Middle Fraser",1999,"Gates Cr",279
"2429","Middle Fraser",1999,"Government Cr",NA
"2430","Middle Fraser",1999,"Hawks Cr",NA
"2431","Middle Fraser",1999,"Haylemore Cr",NA
"2432","Middle Fraser",1999,"Hazeltine Cr (Edney)",1
"2433","Middle Fraser",1999,"Hixon Cr",NA
"2434","Middle Fraser",1999,"Horsefly R",170
"2435","Middle Fraser",1999,"John-Boyd Cr",NA
"2436","Middle Fraser",1999,"Little Horsefly R",26
"2437","Middle Fraser",1999,"Little Swift R",NA
"2438","Middle Fraser",1999,"Mackin Cr",NA
"2439","Middle Fraser",1999,"McKinley Cr",212
"2440","Middle Fraser",1999,"McKinley Cr (upr)",NA
"2441","Middle Fraser",1999,"Meldrum Cr",NA
"2442","Middle Fraser",1999,"Minton Cr",NA
"2443","Middle Fraser",1999,"Mitchell R",228
"2444","Middle Fraser",1999,"Moffat Cr",NA
"2445","Middle Fraser",1999,"Narcosli Cr",NA
"2446","Middle Fraser",1999,"Nataniko R",NA
"2447","Middle Fraser",1999,"Nazko R",NA
"2448","Middle Fraser",1999,"Nechako R",NA
"2449","Middle Fraser",1999,"Off-set Cr",NA
"2450","Middle Fraser",1999,"Penfold Cr",0
"2451","Middle Fraser",1999,"Polly Cr",NA
"2452","Middle Fraser",1999,"Portage Cr",80
"2453","Middle Fraser",1999,"Quesnel R",NA
"2454","Middle Fraser",1999,"Seton R (Sp Channels)",14
"2455","Middle Fraser",1999,"Seton Sys",NA
"2456","Middle Fraser",1999,"Sovereign Cr",NA
"2457","Middle Fraser",1999,"Spider Cr",NA
"2458","Middle Fraser",1999,"Stein R",123
"2459","Middle Fraser",1999,"Summit Cr",NA
"2460","Middle Fraser",1999,"Taseko R",NA
"2461","Middle Fraser",1999,"Tisdale Cr",NA
"2462","Middle Fraser",1999,"Twan Cr",NA
"2463","Middle Fraser",1999,"Victoria Cr",NA
"2464","Middle Fraser",1999,"Wasko Cr",NA
"2465","Middle Fraser",1999,"Watson Bar Cr",NA
"2466","Middle Fraser",1999,"West Road R",NA
"2467","Middle Fraser",1999,"Whitecap Cr",NA
"2468","Middle Fraser",1999,"Williams Cr",NA
"2469","Middle Fraser",1999,"Woodjam Cr",NA
"2470","Middle Fraser",1999,"Yalakom R",NA
"2471","Middle Fraser",2000,"Ahbau Cr",NA
"2472","Middle Fraser",2000,"Baezaeko R",NA
"2473","Middle Fraser",2000,"Baker Cr",NA
"2474","Middle Fraser",2000,"Beaver Cr",8
"2475","Middle Fraser",2000,"Bill Miner Cr",NA
"2476","Middle Fraser",2000,"Blue Lead Cr",0
"2477","Middle Fraser",2000,"Bridge R",276
"2478","Middle Fraser",2000,"Brittany Cr",NA
"2479","Middle Fraser",2000,"Cayoosh Cr",0
"2480","Middle Fraser",2000,"Chilako R",NA
"2481","Middle Fraser",2000,"Chilcotin R (upr)",NA
"2482","Middle Fraser",2000,"Chilko R",152
"2483","Middle Fraser",2000,"Clisbako R",NA
"2484","Middle Fraser",2000,"Clusko Cr",NA
"2485","Middle Fraser",2000,"Coglistiko R",NA
"2486","Middle Fraser",2000,"Cottonwood R  ",NA
"2487","Middle Fraser",2000,"Euchiniko R",NA
"2488","Middle Fraser",2000,"French Bar Cr",NA
"2489","Middle Fraser",2000,"Gates Cr",675
"2490","Middle Fraser",2000,"Government Cr",NA
"2491","Middle Fraser",2000,"Hawks Cr",NA
"2492","Middle Fraser",2000,"Haylemore Cr",NA
"2493","Middle Fraser",2000,"Hazeltine Cr (Edney)",2
"2494","Middle Fraser",2000,"Hixon Cr",NA
"2495","Middle Fraser",2000,"Horsefly R",1914
"2496","Middle Fraser",2000,"John-Boyd Cr",NA
"2497","Middle Fraser",2000,"Little Horsefly R",63
"2498","Middle Fraser",2000,"Little Swift R",NA
"2499","Middle Fraser",2000,"Mackin Cr",NA
"2500","Middle Fraser",2000,"McKinley Cr",223
"2501","Middle Fraser",2000,"McKinley Cr (upr)",NA
"2502","Middle Fraser",2000,"Meldrum Cr",NA
"2503","Middle Fraser",2000,"Minton Cr",NA
"2504","Middle Fraser",2000,"Mitchell R",480
"2505","Middle Fraser",2000,"Moffat Cr",0
"2506","Middle Fraser",2000,"Narcosli Cr",NA
"2507","Middle Fraser",2000,"Nataniko R",NA
"2508","Middle Fraser",2000,"Nazko R",NA
"2509","Middle Fraser",2000,"Nechako R",NA
"2510","Middle Fraser",2000,"Off-set Cr",NA
"2511","Middle Fraser",2000,"Penfold Cr",68
"2512","Middle Fraser",2000,"Polly Cr",NA
"2513","Middle Fraser",2000,"Portage Cr",60
"2514","Middle Fraser",2000,"Quesnel R",NA
"2515","Middle Fraser",2000,"Seton R (Sp Channels)",7
"2516","Middle Fraser",2000,"Seton Sys",NA
"2517","Middle Fraser",2000,"Sovereign Cr",NA
"2518","Middle Fraser",2000,"Spider Cr",NA
"2519","Middle Fraser",2000,"Stein R",NA
"2520","Middle Fraser",2000,"Summit Cr",92
"2521","Middle Fraser",2000,"Taseko R",NA
"2522","Middle Fraser",2000,"Tisdale Cr",0
"2523","Middle Fraser",2000,"Twan Cr",NA
"2524","Middle Fraser",2000,"Victoria Cr",NA
"2525","Middle Fraser",2000,"Wasko Cr",NA
"2526","Middle Fraser",2000,"Watson Bar Cr",NA
"2527","Middle Fraser",2000,"West Road R",NA
"2528","Middle Fraser",2000,"Whitecap Cr",NA
"2529","Middle Fraser",2000,"Williams Cr",NA
"2530","Middle Fraser",2000,"Woodjam Cr",0
"2531","Middle Fraser",2000,"Yalakom R",NA
