Stock,Year,Spn,Rec,RecAge3,RecAge4,RecAge5,RecAge6,RecAge7,Total.Run,RpS,Total.Harvest
Asitka,1974,2,NA,NA,664.4200541394105,111.65774818647112,0,NA,6.206749894,NA,4.206749894
Asitka,1975,NA,325.43248996164516,104.49738299653698,100.61760241366986,120.31750455143832,NA,NA,NA,NA,NA
Asitka,1976,NA,NA,15.824742299859013,108.42112645997594,NA,NA,NA,NA,NA,NA
Asitka,1977,NA,NA,17.052049988585747,NA,NA,NA,NA,NA,NA,NA
Asitka,1978,600,NA,NA,NA,NA,NA,NA,1506.240185,NA,906.2401850000001
Asitka,1979,100,NA,NA,NA,NA,NA,NA,228.1000929,NA,128.1000929
Asitka,1980,100,NA,NA,NA,NA,NA,0,245.790681,NA,145.790681
Asitka,1981,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
Asitka,1982,NA,NA,NA,NA,82.58816899363231,NA,NA,NA,NA,NA
Asitka,1983,NA,NA,NA,74.42227419808492,NA,NA,0,NA,NA,NA
Asitka,1984,NA,NA,11.704843708282764,NA,NA,0,0,NA,NA,NA
Asitka,1985,NA,NA,NA,NA,305.8012004557448,0,0,NA,NA,NA
Asitka,1986,NA,NA,NA,275.5651453197332,690.999479510053,0,0,NA,NA,NA
Asitka,1987,100,1723.4430470156487,43.33980642452208,622.6769931029243,1057.4262474882023,0,NA,168.7152869,17.234430470156486,68.7152869
Asitka,1988,NA,1853.4924744129924,97.9321979010518,952.8733606006764,802.6869159112641,NA,NA,NA,NA,NA
Asitka,1989,NA,NA,149.8641889111215,723.3213483128451,NA,NA,NA,NA,NA,NA
Asitka,1990,260,NA,113.7611477758909,NA,NA,NA,NA,624.7061522,NA,364.7061522
Asitka,1991,530,NA,NA,NA,NA,NA,NA,1411.608670514029,NA,881.608670514029
Asitka,1992,800,NA,NA,NA,NA,NA,0,2160.163797,NA,1360.1637970000002
Asitka,1993,700,NA,NA,NA,NA,0,0,1639.769412,NA,939.7694120000001
Asitka,1994,NA,NA,NA,NA,265.95615927839316,0,0,NA,NA,NA
Asitka,1995,NA,NA,NA,239.6597775646558,590.6641201907318,0,0,NA,NA,NA
Asitka,1996,NA,1660.081219798582,37.69275085695101,532.2622797848262,1090.1261891568047,0,0,NA,NA,NA
Asitka,1997,NA,2155.4896527146634,83.712126024442,982.340099659993,1089.4374270302283,0,0,NA,NA,NA
Asitka,1998,NA,1935.9589920120736,154.49860218320242,981.7194388018344,799.7409510270368,0,0,NA,NA,NA
Asitka,1999,406.1538462,1399.3198447907962,154.40098707510646,720.6666653350835,524.2521923806063,0,0,543.3086877,3.445295072010071,137.15484149999997
Asitka,2000,504.6153846,774.1537657966035,113.34362963787977,472.41682296292157,188.39331319580214,0,0,1206.638526,1.5341461822656515,702.0231414
Asitka,2001,1164.307692,316.81828077119053,74.29986704285335,169.7659481084354,72.75246561990181,0,0,2226.964891,0.2721087243072087,1062.657199
Asitka,2002,1115.8290595,370.33101049354514,26.700123195762423,65.55907475522963,278.07181254255306,0,0,2225.557852907169,0.3318886592355727,1109.728793407169
Asitka,2003,1067.350427,344.06602880903324,10.310874424868558,250.57749714000747,83.17765724415719,0,0,1633.751246,0.3223552641245472,566.400819
Asitka,2004,667.1636858,592.6010200375604,39.40984701743946,74.95347687216884,478.23769614795214,0,0,1070.9688823863812,0.8882393221492098,403.80519658638116
Asitka,2005,266.9769446,1289.9812125879002,11.788389183673976,430.95200424321655,847.2408191610098,0,0,384.8593845,4.831807534993792,117.88243989999995
Asitka,2006,88,1896.3624526362692,67.7784428088313,763.4699899966579,1065.11401983078,0,0,148.6224148,21.54957332541215,60.6224148
Asitka,2007,292.8205128,3143.748434008741,120.07556884233242,959.8010054222475,2063.8718597441607,0,0,568.0591567,10.736093602007859,275.2386439
Asitka,2008,95.00674764,2342.2783211881406,150.9537417469722,1859.8067898494526,331.51778959171565,0,0,169.9195233,24.65381017002616,74.91277566000001
Asitka,2009,780.432553,4046.067785847503,292.5031254063867,298.7390099475382,3454.825650493578,0,0,976.9681432,5.184391361296154,196.5355902
Asitka,2010,1310.722689,3914.405444852545,46.98450106074618,3113.2301999265082,754.1907438652906,0,0,1730.786378,2.986448222574825,420.06368900000007
Asitka,2011,1380.710059,1988.9599889444341,489.63664857991364,679.6202291629435,819.703111201577,0,0,2175.868767,1.4405341483388396,795.1587079999999
Asitka,2012,2860,1021.5194670217118,106.88800697176583,738.6550694394325,175.9763906105134,0,0,4216.181775,0.3571746388187803,1356.181775
Asitka,2013,550,900.6176045688296,116.17277535899045,158.5767471780939,625.8680820317453,0,NA,677.2413006,1.6374865537615084,127.24130060000005
Asitka,2014,4831.71143,1378.3012625004333,24.94032951139273,563.9854543377434,789.3754786512973,NA,NA,7057.692499,0.2852615025687561,2225.9810689999995
Asitka,2015,1257.370777,NA,88.70142263051137,711.3260777334932,NA,NA,NA,1540.69898,NA,283.3282029999998
Asitka,2016,1134.358974,NA,111.87457861520957,NA,NA,NA,NA,1674.530956,NA,540.1719820000001
Asitka,2017,329.1468531,NA,NA,NA,NA,NA,NA,359.4934673,NA,30.346614200000033
Asitka,2018,1123.778542,NA,NA,NA,NA,NA,NA,1278.554959,NA,154.77641700000004
Asitka,2019,1318.837607,NA,NA,NA,NA,NA,NA,1612.576135,NA,293.7385280000001
Babine Early Wild,1953,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Babine Early Wild,1954,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Babine Early Wild,1955,NA,NA,NA,NA,21979.48764213,0,0,NA,NA,NA
Babine Early Wild,1956,NA,NA,NA,53727.63645854,45269.085128700004,0,0,NA,NA,NA
Babine Early Wild,1957,NA,232635.87787551002,8505.47222933,200834.67048810003,23295.735158080002,0,0,NA,NA,NA
Babine Early Wild,1958,NA,42248.27739964,4001.6870832000004,19052.10977824,19194.4805382,0,0,NA,NA,NA
Babine Early Wild,1959,NA,166189.84036302,1900.7905347199999,70716.507246,93572.5425823,0,0,NA,NA,NA
Babine Early Wild,1960,42484.86364,74524.87957554,22337.4364158,36562.35383100001,15625.08932874,0,0,84212.59633,1.7541513186210147,41727.73269
Babine Early Wild,1961,133007.0186,67885.06622016,5281.228886700001,32384.67359224,30219.16374122,0,0,250105.4427,0.5103870978742471,117098.4241
Babine Early Wild,1962,21586.8425,165292.91040308,3558.18865902,33900.68622746,127834.0355166,0,0,44204.43104,7.657113836962492,22617.588540000004
Babine Early Wild,1963,77001.76097,264639.45640182,12578.53516132,132333.3701,119727.5511405,0,0,112248.4242,3.4367974585012924,35246.66322999999
Babine Early Wild,1964,68408.8136,83443.202641,4499.3345834,18729.941815000002,60213.9262426,0,0,135416.1253,1.219772690824739,67007.31170000002
Babine Early Wild,1965,29888.49784,139046.70347676624,5618.9825445,87966.1548181,45461.566114166235,0,0,51567.95158,4.652181057111509,21679.45374
Babine Early Wild,1966,31977.04506,139909.6880307226,20183.438963999997,92670.90371010812,27055.345356614507,0,0,76698.38513,4.3753163485933,44721.34006999999
Babine Early Wild,1967,95241.71482,127885.02963665233,16596.328675725657,40276.72629394033,71011.97466698634,0,0,264666.7402,1.3427417794644485,169425.02538
Babine Early Wild,1968,62457.16289,172461.98869282662,1939.532599445163,24219.79365519967,146302.66243818178,0,0,144076.4755,2.7612843861730942,81619.31261
Babine Early Wild,1969,89904.93818,351950.17016248073,14809.429077813997,159530.1095234676,177610.63156119912,0,0,168195.3247,3.9146923104249973,78290.38652
Babine Early Wild,1970,82163.63349,141685.91783257376,28784.2263383506,90716.42804157487,22185.263452648294,0,0,154728.7985,1.7244358825710664,72565.16501000001
Babine Early Wild,1971,34049.06011,111842.04533435396,27978.097397226036,68654.4953434627,15209.452593665226,0,0,69271.60425,3.2847322355751793,35222.544140000005
Babine Early Wild,1972,52692.14185,79172.62860904008,8366.024173889014,9016.913890547003,61789.69054460407,0,0,110041.1974,1.5025509654631752,57349.055550000005
Babine Early Wild,1973,140252.6508,102299.0580638997,4228.396235787768,54040.68811168261,44029.973716429326,0,0,334616.9983,0.7293912626990413,194364.34749999997
Babine Early Wild,1974,109850.7509,25292.24842845454,2281.2718437133185,13431.423833655359,9579.552751085861,0,0,296305.157,0.2302419257149979,186454.40610000002
Babine Early Wild,1975,60352.60041,139206.45643237355,15106.458229915312,76361.87073047827,47738.127471979955,0,0,99205.78297,2.306552749785211,38853.18256
Babine Early Wild,1976,13335.83037,26268.0962513229,2765.9518484358578,12577.579985967726,10924.564416919315,0,0,28454.76272,1.9697383306865577,15118.93235
Babine Early Wild,1977,54679.10412,293903.29105982627,10192.83744205231,84407.39786878623,199303.05574898774,0,0,118111.6505,5.375056811735968,63432.54638
Babine Early Wild,1978,32031.53105,71960.15414724537,4121.116074294459,40777.80577128094,27061.232301669974,0,0,72567.85578,2.2465411982623715,40536.32472999999
Babine Early Wild,1979,42454.92924,36632.43759401346,3972.685579731315,15935.639784336234,16724.112229945913,0,0,88707.37533,0.8628547556145559,46252.44609
Babine Early Wild,1980,31679.46519,133626.59851635422,7714.919073993792,30887.4491586751,95024.23028368533,0,0,70508.5449,4.2180825249074925,38829.07970999999
Babine Early Wild,1981,46466.07316,86474.45351189867,2603.0016813789857,49432.30458081447,34439.14724970521,0,0,99453.07836,1.8610234872685478,52987.0052
Babine Early Wild,1982,93630.30261,46970.65692347782,1832.7512355001886,18886.986296869218,26250.91939110842,0,0,244053.5471,0.5016608471204622,150423.24449
Babine Early Wild,1983,26965.08859,51688.73285783537,2635.6807434255766,20253.34489996774,28799.707214442053,0,0,50711.79116,1.9168760631108823,23746.70257
Babine Early Wild,1984,26503.0687,106017.71265903232,12782.720008923841,70613.33149730624,22621.66115280224,0,0,50214.56307,4.000205178467968,23711.494369999997
Babine Early Wild,1985,75649.39542,43053.81250123177,2010.5191882517001,12163.191719478433,28880.101593501637,0,0,146289.2861,0.5691230215681182,70639.89068
Babine Early Wild,1986,26864.92035,104389.85172451736,1690.8734377193277,14541.907367330272,88157.07091946776,0,0,55961.81429,3.885730922128617,29096.89394
Babine Early Wild,1987,38205.99781,100331.76886901811,1537.2789491680899,32317.209207188556,66477.28071266146,0,0,59286.9843,2.626073774279424,21080.986489999996
Babine Early Wild,1988,42434.7788,96957.64319137558,14522.92327334369,56642.27344583708,25792.446472194802,0,0,101423.5579,2.284862698315175,58988.7791
Babine Early Wild,1989,18412.34583,58789.286141978984,9058.074041501452,14259.472753362385,35471.739347115144,0,0,36475.72631,3.1929275435502174,18063.38048
Babine Early Wild,1990,21328.18518,101996.56015861359,831.2154944428147,12421.395568968763,88743.94909520201,0,0,44959.28791,4.782242806774692,23631.10273
Babine Early Wild,1991,58719.05892,174670.87756067954,6090.856373916089,96068.50394534599,72511.51724141746,0,0,134997.2034,2.974687959469081,76278.14447999999
Babine Early Wild,1992,52358.40232,347211.7071403993,19439.754959452002,98065.3392259957,229706.61295495162,0,0,132177.6282,6.631441979805608,79819.22588000001
Babine Early Wild,1993,16646.26196,142794.54373426153,1059.7812325868251,72508.09796061649,69226.66454105823,0,0,40883.13472,8.5781747324047,24236.872760000002
Babine Early Wild,1994,25124.28503,13436.42287249195,564.4308844318805,4870.158296393176,8001.833691666894,0,0,53983.99129,0.5347982183949913,28859.70626
Babine Early Wild,1995,79679.07233,91840.77452629585,3874.470032548606,66255.18256329463,21711.12193045261,0,0,204252.208,1.152633581700434,124573.13567000002
Babine Early Wild,1996,60908.54906,620769.8660186306,15058.748835038477,179422.79893384204,426288.31824975,0,0,171636.6377,10.191834735828635,110728.08864
Babine Early Wild,1997,92244.94577,64716.382460956855,748.6050357053598,36249.636559124934,27718.140866126563,0,0,302779.1418,0.7015710391582666,210534.19603
Babine Early Wild,1998,43130.46314,97562.01338880339,8258.795691125084,30302.687380174495,59000.530317503806,0,0,77971.29287,2.2620210006120374,34840.829730000005
Babine Early Wild,1999,63692.09022,33970.513038779245,824.7109936989393,19223.02189342029,13922.780151660018,0,0,89315.76509,0.5333552866838108,25623.674870000003
Babine Early Wild,2000,84557.61981,67729.38770360021,5145.902829075908,47735.2461183918,14848.238756132501,0,0,201882.5259,0.8009850307492968,117324.90609
Babine Early Wild,2001,232802.4918,39012.00658186828,734.1173799481879,18796.164377805093,19481.724824114994,0,0,470796.7505,0.16757555419717496,237994.25870000003
Babine Early Wild,2002,29323.9913,144328.31439541772,4897.5106560624035,56107.36740180578,83323.43633754953,0,0,58845.53924,4.921850948558211,29521.547939999997
Babine Early Wild,2003,55028.42071,17700.724640265413,782.0834540792295,5455.70119633632,11462.939989849863,0,0,83369.45504,0.3216651397929136,28341.034330000002
Babine Early Wild,2004,39546.46709,65738.70099179144,2039.215036114157,42648.07157782023,21051.41437785705,0,0,62392.14365,1.6623153932355843,22845.67656
Babine Early Wild,2005,25140.85209,17748.518490036833,532.6324723299033,6245.472564300674,10970.413453406256,0,0,38541.91379,0.7059632834440193,13401.061699999998
Babine Early Wild,2006,40873.873,70915.66317081069,753.7282778422747,15084.318520481538,55077.616372486875,0,0,76371.17568,1.734987608607843,35497.30268
Babine Early Wild,2007,52862.30583,133279.9285721428,3342.515416112204,48246.284048127156,81691.12910790343,0,0,90818.35257,2.521265890306753,37956.046740000005
Babine Early Wild,2008,28667.49528,19768.42505441792,1777.6156793859677,14763.457090991908,3227.3522840400437,0,0,54643.64404,0.6895762905456706,25976.14876
Babine Early Wild,2009,20503.14886,7687.4139927974265,234.26277110466248,3157.192454678121,4295.958767014643,0,0,28050.61522,0.3749382129198191,7547.4663599999985
Babine Early Wild,2010,20454.52714,64954.740249425246,4731.422752397802,23770.971865791784,36452.34563123566,0,0,29397.24739,3.175567922193739,8942.720250000002
Babine Early Wild,2011,64621.8148,93979.38311288875,1447.7405771935742,32641.74534718896,59889.89718850621,0,0,105101.5161,1.4542981097598138,40479.70129999999
Babine Early Wild,2012,60983.03607,45150.38166479569,731.5447515753773,15417.96835136042,29000.868561859897,0,0,96688.84897,0.7403760877528197,35705.812900000004
Babine Early Wild,2013,8759.596648,2109.486138654429,248.01467013337194,1136.0514394363906,725.4200290846666,0,NA,11115.96748,0.24082000843452864,2356.3708319999987
Babine Early Wild,2014,20322,22757.374332217383,1473.2626087037138,13781.49716858501,7502.61455492866,NA,NA,29514.67121,1.1198393038193772,9192.67121
Babine Early Wild,2015,52238.52758,NA,105.97609233032328,1688.0882698981181,NA,NA,NA,69825.63573,NA,17587.108149999993
Babine Early Wild,2016,41607.04671,NA,730.9575951732221,NA,NA,NA,NA,75555.88021,NA,33948.8335
Babine Early Wild,2017,28035.6678,NA,NA,NA,NA,NA,NA,31610.18261,NA,3574.5148100000006
Babine Early Wild,2018,11857.25732,NA,NA,NA,NA,NA,NA,14612.89329,NA,2755.6359699999994
Babine Early Wild,2019,6980.180826,NA,NA,NA,NA,NA,NA,9921.66042,NA,2941.4795940000004
Babine Late Wild,1953,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Babine Late Wild,1954,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Babine Late Wild,1955,NA,NA,NA,NA,73891.1036187,0,0,NA,NA,NA
Babine Late Wild,1956,NA,NA,NA,180622.69773460002,195860.18651799997,0,0,NA,NA,NA
Babine Late Wild,1957,NA,1390247.1705697,28593.875346700002,868926.6838339999,492726.611389,0,0,NA,NA,NA
Babine Late Wild,1958,NA,473771.39032009995,17313.607647999997,402969.96111699997,53487.8215551,0,0,NA,NA,NA
Babine Late Wild,1959,NA,923432.0804826,40203.499600999996,197060.395203,686168.1856786,0,0,NA,NA,NA
Babine Late Wild,1960,112920.2955,524068.8398744,62246.0613419,268112.026242,193710.7522905,0,0,283107.6767,4.641050907225088,170187.3812
Babine Late Wild,1961,467456.7196,767586.0832584,38727.2926794,401486.311678,327372.478901,0,0,1082100.478,1.6420473833710614,614643.7583999999
Babine Late Wild,1962,354596.5483,1052792.1627035001,44112.349531500004,367255.420493,641424.392679,0,0,934965.107,2.968985929927339,580368.5586999999
Babine Late Wild,1963,193635.9131,1510856.8643324,136266.717106,664000.4065,710589.7407263999,0,0,312794.2781,7.802565341028156,119158.36499999999
Babine Late Wild,1964,396889.3866,417759.6891714,22576.013821000004,111163.256672,284020.4186784,0,0,993007.5046,1.0525846829772594,596118.118
Babine Late Wild,1965,313241.8987,671737.1036792736,33348.9770016,414923.68427040003,223464.4424072736,0,0,639309.4135,2.1444676030476173,326067.5148
Babine Late Wild,1966,243131.2517,996080.2848308819,95202.37497599999,455519.9830325346,445357.9268223473,0,0,830894.6165,4.0968829710955745,587763.3648
Babine Late Wild,1967,296654.5216,1287707.7143179942,81578.56516019185,662995.0231655425,543134.1259922598,0,0,1328000.813,4.340765505183502,1031346.2914000001
Babine Late Wild,1968,267415.4322,566788.3969990883,31926.638012110125,185244.76358133668,349616.99540564156,0,0,855101.9744,2.1195051921131736,587686.5422
Babine Late Wild,1969,345341.7574,1232911.0036378184,113269.71762640354,381226.40175392845,738414.8842574863,0,0,793353.1248,3.570118519463521,448011.3674
Babine Late Wild,1970,327829.8049,496420.97592748824,68785.17834043004,377152.8771884957,50482.92039856251,0,0,760562.9906,1.5142643179710724,432733.18570000003
Babine Late Wild,1971,436875.6328,517901.44656637957,116318.73255401796,156224.3978226808,245358.31618968083,0,0,1140279.588,1.1854665439843217,703403.9552
Babine Late Wild,1972,309503.8948,464333.7427437687,19037.021278756696,145460.51514920505,299836.20631580695,0,0,841648.6072,1.500251694873885,532144.7124
Babine Late Wild,1973,236140.2913,438502.40796786535,68212.32876111407,262233.9546822288,108056.12452452249,0,0,799628.5755,1.8569571738639814,563488.2842
Babine Late Wild,1974,291444.2836,149087.3691732488,11069.935601964275,32962.717980672955,105054.71559061157,0,0,1231886.494,0.5115467262959512,940442.2104
Babine Late Wild,1975,118485.163,1276433.2876719323,37073.502294804544,837426.8423594319,401932.9430176958,0,0,225744.3395,10.772937770039041,107259.1765
Babine Late Wild,1976,163137.0625,171433.8155973056,30332.969849956517,105897.40334427085,35203.44240307825,0,0,459031.1601,1.0508575609377888,295894.0976
Babine Late Wild,1977,199710.9783,764592.3650947696,85818.9746380333,271995.37261783634,406778.0178389,0,0,573140.0966,3.8284944152955944,373429.1183000001
Babine Late Wild,1978,57401.78244,238360.8389657195,13279.93197908537,83227.60000404844,141853.3069825857,0,0,178092.3448,4.152498909156165,120690.56235999998
Babine Late Wild,1979,357449.2278,266424.34372749116,8108.260857051577,83533.63871577475,174782.44415466482,0,0,972814.5278,0.7453487740545937,615365.3
Babine Late Wild,1980,197030.5175,1342227.4745289432,40441.12890163954,322802.41745744605,978983.9281698576,0,0,593649.321,6.812282135578024,396618.80350000004
Babine Late Wild,1981,113331.8857,812390.9408308347,27203.775587889162,509274.6510289096,275912.5142140359,0,0,320478.747,7.168246921976651,207146.8613
Babine Late Wild,1982,159594.8001,374095.6474533034,18881.857801232676,151314.89282562988,203898.89682644085,0,0,498113.8787,2.3440340613785664,338519.0786
Babine Late Wild,1983,103026.9894,369108.1451953861,21116.007760334276,157313.90663397536,190678.23080107642,0,0,265828.0746,3.5826354564465808,162801.08519999997
Babine Late Wild,1984,204447.1039,774292.7642142506,99287.28473958379,467519.5140221542,207485.9654525126,0,0,524788.6372,3.7872522987313917,320341.5333
Babine Late Wild,1985,623637.3576,521979.1662548327,13311.3242767693,111560.84249751786,397106.9994805455,0,0,1507140.437,0.8369914981738944,883503.0793999999
Babine Late Wild,1986,167437.178,1147840.090965156,15508.697849969543,199954.04734531604,932377.3457698703,0,0,448343.4148,6.855347806716832,280906.2368
Babine Late Wild,1987,237400.0832,1414332.7376473723,21137.88377413838,341797.1290222854,1051397.7248509484,0,0,460500.0882,5.957591583722631,223100.005
Babine Late Wild,1988,241974.29,2134103.256246502,153599.07620784434,895848.2776807634,1084655.9023578942,0,0,671509.0691,8.819545482482878,429534.7790999999
Babine Late Wild,1989,132562.83,1016505.9364056295,143261.55246828802,599657.0082298964,273587.3757074451,0,0,334555.5058,7.668106786839339,201992.6758
Babine Late Wild,1990,198864.1975,230703.45741191792,34955.30341220921,95804.07047659003,99944.0835231187,0,0,618198.9306,1.160105540927838,419334.73309999995
Babine Late Wild,1991,432582.0934,357925.41666382586,46977.719215964855,108193.05068286425,202754.64676499672,0,0,1427773.551,0.8274161647575629,995191.4576
Babine Late Wild,1992,582914.3116,654993.2607954955,21893.19399401705,274207.5186271149,358892.5481743635,0,0,2090507.555,1.1236527355069583,1507593.2434
Babine Late Wild,1993,595377.2527,312876.3614270178,2963.330207888423,113286.31642601159,196626.71479311778,0,0,1719268.214,0.5255094312188487,1123890.9613
Babine Late Wild,1994,132299.3946,35176.646621332795,881.8641996249095,13832.866752872145,20461.915668835743,0,0,416369.1654,0.2658866786782167,284069.7708
Babine Late Wild,1995,69505.93146,230959.5668175071,11004.781454010104,169424.6607056186,50530.12465787839,0,0,230030.3282,3.322875644799064,160524.39674
Babine Late Wild,1996,143305.4368,1923514.6909774474,38507.529725545675,417585.80812334304,1467421.3531285587,0,0,479925.4956,13.422482314205176,336620.0588
Babine Late Wild,1997,129974.7626,257077.3037411565,1742.2916187785768,124782.89564304939,130552.11647932854,0,0,473060.7288,1.9779016987499118,343085.96619999997
Babine Late Wild,1998,97880.26042,289994.9005830599,28429.428228391735,142725.30006973937,118840.17228492875,0,0,221464.363,2.9627516246759478,123584.10258
Babine Late Wild,1999,155039.5077,149055.61576046143,3884.379050932091,38719.435594179515,106451.80111534982,0,0,228394.1061,0.9614040832023452,73354.59840000002
Babine Late Wild,2000,185019.5173,474734.1571598882,10364.991220891729,364977.6029381208,99391.56300087567,0,0,469858.2244,2.5658598837988005,284838.7071
Babine Late Wild,2001,617400.8519,198450.20445001122,5612.967846529457,125818.29984110735,67018.93676237442,0,0,1620633.677,0.32142845906236955,1003232.8250999999
Babine Late Wild,2002,130726.3807,487734.91135209973,32783.09615801698,193014.53756036964,261937.27763371312,0,0,277161.7956,3.7309601072134613,146435.41490000003
Babine Late Wild,2003,99284.4758,68338.37621251898,2690.4394772559003,17150.655106951326,48497.28162831176,0,0,167924.5991,0.6883087780025221,68640.12329999999
Babine Late Wild,2004,249231.3465,290834.92428073473,6410.518559335561,180434.9966104146,103989.40911098456,0,0,477042.3719,1.1669275489017779,227811.0254
Babine Late Wild,2005,163177.6669,74526.11295747153,2253.4556612736496,30851.276304913314,41421.38099128456,0,0,257992.959,0.45671760341532086,94815.29209999999
Babine Late Wild,2006,137660.391,213908.35608349097,3723.2537841021244,56954.39894626345,153230.7033531254,0,0,262723.9138,1.5538845598912396,125063.52279999998
Babine Late Wild,2007,100762.0793,305994.0372779144,12620.454562451989,134225.3446276981,159148.2380877643,0,0,285498.4513,3.036797567137089,184736.37200000003
Babine Late Wild,2008,93158.20872,48496.6699846049,4945.480919176476,28761.729820286644,14789.459245141783,0,0,231185.7339,0.5205839684012004,138027.52518
Babine Late Wild,2009,93791.00011,49450.99574004941,456.38379194904843,14467.949274840263,34526.6626732601,0,0,138563.9392,0.5272467047163617,44772.93909
Babine Late Wild,2010,74125.69651,326122.51498468756,21681.916880957277,191047.53363265964,113393.06447107064,0,0,110996.2345,4.399587866816087,36870.53799000001
Babine Late Wild,2011,152998.1381,374443.6011996162,11635.505194080235,101539.35146029176,261268.7445452442,0,0,292401.5289,2.4473735814672386,139403.39079999996
Babine Late Wild,2012,112217.6013,172292.98412775664,2275.631368637613,67260.64701562595,102756.70574349308,0,0,188366.3517,1.5353472372587298,76148.7504
Babine Late Wild,2013,39601.50154,18592.42500342002,1081.960139129856,4025.289905460346,13485.174958829817,0,NA,50939.32535,0.46948788001486524,11337.823810000002
Babine Late Wild,2014,133779,383220.4729079022,5220.106151046589,256190.7488927299,121809.6178641257,NA,NA,237209.7015,2.864578692529487,103430.7015
Babine Late Wild,2015,140168.4127,NA,1970.0395484403089,27407.163938886115,NA,NA,NA,217208.0473,NA,77039.63460000002
Babine Late Wild,2016,164716.015,NA,11867.551596988193,NA,NA,NA,NA,329611.3517,NA,164895.33669999999
Babine Late Wild,2017,84731.66132,NA,NA,NA,NA,NA,NA,112002.1018,NA,27270.440480000005
Babine Late Wild,2018,192387.9292,NA,NA,NA,NA,NA,NA,271645.9634,NA,79258.0342
Babine Late Wild,2019,85918.52143,NA,NA,NA,NA,NA,NA,161084.3334,NA,75165.81197000001
Babine Mid Wild,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babine Mid Wild,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babine Mid Wild,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babine Mid Wild,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babine Mid Wild,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babine Mid Wild,1953,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Babine Mid Wild,1954,NA,NA,NA,NA,NA,0,0,NA,NA,NA
Babine Mid Wild,1955,NA,NA,NA,NA,7185.8013294600005,0,0,NA,NA,NA
Babine Mid Wild,1956,NA,NA,NA,17565.29213868,12766.278131779998,0,0,NA,NA,NA
Babine Mid Wild,1957,NA,80106.43575534,2780.71239186,56637.134474139995,20688.588889340004,0,0,NA,NA,NA
Babine Mid Wild,1958,NA,32868.966911740004,1128.51077408,16919.889585020002,14820.56655264,0,0,NA,NA,NA
Babine Mid Wild,1959,NA,111822.92801017,1688.06323006,54602.0872992,55532.777480909994,0,0,NA,NA,NA
Babine Mid Wild,1960,12298.25,45281.90433876,17247.325988160002,21698.7697827,6335.8085679000005,0,0,27531.80586,3.6819794961689674,15233.55586
Babine Mid Wild,1961,33656.88381,33425.84291317,3134.26674639,13131.642840400002,17159.93332638,0,0,70531.92338,0.993135404390547,36875.03956999999
Babine Mid Wild,1962,16827.78356,61681.41426708,1442.8078917000003,19250.48357934,40988.12279604,0,0,39257.28442,3.6654508923978577,22429.500860000004
Babine Mid Wild,1963,56280.35686,174897.74789288,7142.713364280001,42430.76894,125324.2655886,0,0,86669.97984,3.1076161853050484,30389.62298
Babine Mid Wild,1964,35959.77664,45332.369916380005,1442.6461439600002,19605.480778,24284.24299442,0,0,80365.81401,1.260641031511702,44406.037370000005
Babine Mid Wild,1965,11093.98391,45937.01329229352,5881.6442334,35476.701357770005,4578.667701123516,0,0,20910.2593,4.14071389186768,9816.27539
Babine Mid Wild,1966,15195.70323,25047.07072804417,8139.9697188,9333.362440392937,7573.738568851234,0,0,43553.13027,1.6482995455317386,28357.427040000002
Babine Mid Wild,1967,24200.7636,28810.584394670885,1671.5014584835476,11274.866069484595,15864.216866702744,0,0,84861.53788,1.1904824521599346,60660.774280000005
Babine Mid Wild,1968,55410.40488,45993.35777455931,542.9430916641699,5410.750240571854,40039.66444232328,0,0,150811.3906,0.8300491193696419,95400.98572000001
Babine Mid Wild,1969,32575.30443,123956.86570673724,3308.456012725402,43659.71163693408,76988.69805707775,0,0,67833.08099,3.8052404382928815,35257.77656
Babine Mid Wild,1970,7422.56162,58601.295734076055,7877.57888074265,39322.756897595464,11400.959955737944,0,0,15583.5316,7.895023138127353,8160.96998
Babine Mid Wild,1971,8381.307104,57951.89643652244,12127.637145326784,35281.399919493844,10542.859371701814,0,0,19391.54773,6.914422263427712,11010.240625999999
Babine Mid Wild,1972,10276.9633,30902.25300225065,4299.2821247682095,6250.327191550348,20352.643685932093,0,0,24583.42312,3.006943987262332,14306.45982
Babine Mid Wild,1973,32178.70291,27070.17895427727,2931.0316467478365,17800.23269230811,6338.914615221327,0,0,91576.95496,0.8412451872280041,59398.25205
Babine Mid Wild,1974,38188.61054,8311.321864698992,751.4184417597984,1933.6974714254866,5626.205951513707,0,0,128439.0921,0.2176387605407492,90250.48155999999
Babine Mid Wild,1975,28685.88157,66656.03995972888,2174.849103353186,44848.399788167364,19632.791068208324,0,0,50981.642,2.3236531809933454,22295.76043
