"","CU_name","Return.Year","TribDeme","Estimate"
"1197","North Thompson",1989,"Albreda R",9530
"1198","North Thompson",1989,"Avola Cr",222
"1199","North Thompson",1989,"Barriere R",725
"1200","North Thompson",1989,"Barriere R (lwr)",NA
"1201","North Thompson",1989,"Barriere R (upr)",NA
"1202","North Thompson",1989,"Birch Island Channel",206
"1203","North Thompson",1989,"Blue R",1865
"1204","North Thompson",1989,"Cedar Cr",249
"1205","North Thompson",1989,"Cook Cr",290
"1206","North Thompson",1989,"Darlington Cr",9
"1207","North Thompson",1989,"Dunn Cr",455
