Year,Watershed Group Name,Stock Name(stream),Timing Group,CU Name,spnpeak,arrival,Total,jacks,males,females,spawn%,eff_fem,remarks,Estimate Method,Survey Start,Survey End,Number Inspections,est_type,Forecast
2018,Late South Thompson,Wap Creek,T4,Shuswap Complex - Late,Oct. 8-18,,3647,0,1813,1834,99.17,1819,Middle Shuswap R. sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/3/2018,10/23/2018,5,"Type-3: Relative Abundance, high resolution",9
2018,Late South Thompson,Vanishing Creek - shore,T4,Shuswap Complex - Late,Oct. 12-18,,31,0,16,15,98.86,15,Adams R. sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/6/2018,11/1/2018,5,"Type-3: Relative Abundance, high resolution",9
2018,Late South Thompson,Yard Creek,T4,Shuswap Complex - Late,Oct. 10-20,,18,0,7,11,98.47,11,Eagle R. sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/7/2018,10/17/2018,2,"Type-4: Relative Abundance, medium resolution",9
2018,Late South Thompson,Shuswap L. - Main Arm north side,T4,Shuswap Complex - Late,Oct. 16-25,,45,0,23,22,98.98,22,Adams R. study area sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/24/2018,11/2/2018,3,"Type-4: Relative Abundance, medium resolution",9
2018,Late South Thompson,Shuswap L. - Main Arm south side,T4,Shuswap Complex - Late,Oct. 16-25,,9,0,5,4,98.98,4,Adams R. study area sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/24/2018,10/28/2018,2,"Type-4: Relative Abundance, medium resolution",9
2018,Late South Thompson,Shuswap L. - Salmon Arm north side,T4,Shuswap Complex - Late,Oct. 18-28,,448,0,177,271,98.48,267,Shuswap Lake - Salmon Arm composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/10/2018,11/1/2018,4,"Type-4: Relative Abundance, medium resolution",9
2018,Late South Thompson,Shuswap L. - Salmon Arm south side,T4,Shuswap Complex - Late,Oct. 18-28,,1247,0,494,753,98.48,742,Shuswap Lake - Salmon Arm composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,10/24/2018,10/28/2018,2,"Type-3: Relative Abundance, high resolution",9
2018,Late Stuart,Kazchek Creek,T3,Takla-Trembleur-Stuart - Summer,Sep. 15-20,,31,0,16,15,98.94,15,Middle River sex ratio and percent spawn used. Three beaver dams removed on first survey to allow fish passage.,Peak Live + Cummulative Dead,9/12/2018,9/23/2018,4,"Type-4: Relative Abundance, medium resolution",2
2018,Late Stuart,Kuzkwa Creek,T3,Takla-Trembleur-Stuart - Summer,Sep. 14-21,,5395,0,2022,3373,99.42,3354,Tachie River adult sex ratio and percent spawn used. Very low water levels and high carcass predation.,Peak Live + Cummulative Dead,9/11/2018,10/4/2018,8,"Type-3: Relative Abundance, high resolution",2
2018,Late Stuart,Middle River,T3,Takla-Trembleur-Stuart - Summer,Sep. 20-25,,17224,0,8702,8522,98.94,8432,,Peak Live + Cummulative Dead,9/12/2018,10/12/2018,12,"Type-3: Relative Abundance, high resolution",2
2018,Late Stuart,Pinchi Creek,T3,Takla-Trembleur-Stuart - Summer,Sep. 20-24,,743,0,278,465,99.42,462,Tachie River sex ratio and percent spawn used. Beaver dam at 1600m impeding fish passage to the upper part of the creek.,Peak Live + Cummulative Dead,9/10/2018,10/4/2018,6,"Type-3: Relative Abundance, high resolution",2
2018,Late Stuart,Sowchea Creek,T3,Takla-Trembleur-Stuart - Summer,,,0,0,0,0,0,0,One aerial survey; no sockeye observed.,Peak Live + Cummulative Dead,9/15/2018,,1,"Type-4: Relative Abundance, medium resolution",2
2018,Late Stuart,Tachie River,T3,Takla-Trembleur-Stuart - Summer,Sep. 19-24,,88796,0,33290,55506,99.42,55186,,Peak Live + Cummulative Dead,9/13/2018,10/17/2018,14,"Type-3: Relative Abundance, high resolution",2
2018,Lower Fraser,Chilliwack Lake,T2,Chilliwack - Early Summer,,,100,0,48,52,92.31,48,,Lake Expansion,8/28/2018,9/26/2018,5,"Type-3: Relative Abundance, high resolution",23
2018,Lower Fraser,"Chilliwack River, upper",T2,Chilliwack - Early Summer,Aug. 21-27,,2241,0,1099,1142,81.13,927,,Peak Live + Cummulative Dead,8/7/2018,9/26/2018,9,"Type-3: Relative Abundance, high resolution",23
2018,Lower Fraser,Depot Creek,T2,Chilliwack - Early Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed.,Peak Live + Cummulative Dead,8/28/2018,9/11/2018,3,"Type-4: Relative Abundance, medium resolution",23
2018,Lower Fraser,Corbold Creek,T2,Pitt - Early Summer,Sep. 6-13,,3479,0,1687,1792,96.72,1733,Upper Pitt River composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/1/2018,9/19/2018,6,"Type-3: Relative Abundance, high resolution",18
2018,Lower Fraser,Fish Hatchery Creek,T2,Pitt - Early Summer,Sep. 13-19,,13,0,6,7,96.72,7,Upper Pitt River composite sex ratio and percent spawn used. Very low water during first two surveys.,Peak Live + Cummulative Dead,8/31/2018,9/20/2018,4,"Type-4: Relative Abundance, medium resolution",18
2018,Lower Fraser,North Boise Creek,T2,Pitt - Early Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed. Very low water levels.,Peak Live + Cummulative Dead,9/1/2018,9/6/2018,3,"Type-4: Relative Abundance, medium resolution",18
2018,Lower Fraser,Upper Pitt River,T2,Pitt - Early Summer,Sep. 6-12,,9803,0,4753,5050,96.72,4885,Upper Pitt River system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/31/2018,9/21/2018,10,"Type-3: Relative Abundance, high resolution",18
2018,Lower Fraser,Nahatlatch River,T2,Nahatlatch - Early Summer,Sep. 6-12,,2414,0,1317,1097,85.71,940,Nahatlatch system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/22/2018,9/25/2018,6,"Type-3: Relative Abundance, high resolution",24
2018,Lower Fraser,Cultus Lake,T4,Cultus - Late,Nov. 26-Dec. 2,,336,0,132,204,75,153,High water in late November ended fence operations. Last sockeye through fence was observed on Nov. 27,Fixed Site Census,7/31/2018,12/10/2018,124,"Type-1: True Abundance, high resolution",11
2018,Lower Fraser,Widgeon Slough,T3,Widgeon - Summer,Nov. 5-10,,171,0,103,68,100,68,Lots of bear predation on carcasses.,Peak Live + Cummulative Dead,10/30/2018,11/27/2018,5,"Type-3: Relative Abundance, high resolution",27
2018,Nechako,Francois Lake,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,One aerial survey; no sockeye observed.,Peak Live + Cummulative Dead,9/29/2018,,1,"Type-4: Relative Abundance, medium resolution",
2018,Nechako,Glacier Creek,T2,Nadina-Francois - Early Summer,,,54,0,25,29,66.66,19,Nadina River sex ratio and percent spawn used. Two aerial surveys.,Peak Live + Cummulative Dead,9/16/2018,10/1/2018,2,"Type-4: Relative Abundance, medium resolution",17
2018,Nechako,Late Nadina Channel,T2,Nadina-Francois - Early Summer,Sep. 21-27,Early Aug.,29066,0,16684,12382,42.9,5312,Channel operation impacted by wildfire evacuation orders. Counting fence installed Aug. 20.  Aerial survey conducted.,Peak Live + Cummulative Dead,8/20/2018,9/30/2018,31,"Type-3: Relative Abundance, high resolution",17
2018,Nechako,Late Nadina River,T2,Nadina-Francois - Early Summer,Sep. 14-24,,148074,0,69002,79072,66.66,52712,Estimate based on Stellako sonar estimates. Wildfires in area impacted survey access.,Peak Live + Cummulative Dead,8/1/2018,10/14/2018,82,"Type-2: True Abundance, medium resolution",17
2018,Nechako,Nechako River,T3,Upper Fraser - Summer,,,0,0,0,0,0,0,Two aerial and one boat survey; no sockeye observed above Nautley.,Peak Live + Cummulative Dead,9/10/2018,10/1/2018,3,"Type-4: Relative Abundance, medium resolution",
2018,Nechako,Nithi River,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,One aerial survey; no sockeye observed.,Peak Live + Cummulative Dead,9/29/2018,,1,"Type-4: Relative Abundance, medium resolution",
2018,Nechako,Ormond Creek,T3,Francois-Fraser - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,10/4/2018,,1,"Type-4: Relative Abundance, medium resolution",
2018,Nechako,Stellako River,T3,Francois-Fraser - Summer,Sep. 28-Oct. 9,,177252,53,80951,96248,99.7,95963,,DIDSON/ARIS counter,8/1/2018,10/14/2018,82,"Type-1: True Abundance, high resolution",3
2018,North Thompson,"Barriere River, upper",T2,North Barriere - Early Summer,Aug. 29-Sep. 4,,2416,0,915,1501,93.82,1408,Peak count may have been missed due to aborted survey.,Peak Live + Cummulative Dead,8/20/2018,9/17/2018,4,"Type-4: Relative Abundance, medium resolution",14
2018,North Thompson,Barriere River,T3,Kamloops - Summer,,,90,0,43,47,94.85,45,Raft River sex ratio and percent spawn used. Aerial survey.,Peak Live + Cummulative Dead,9/12/2018,,1,"Type-4: Relative Abundance, medium resolution",26
2018,North Thompson,Clearwater River,T3,Kamloops - Summer,,,9,0,4,5,94.85,5,Raft River sex ratio and percent spawn used. Two aerial suveys.,Peak Live + Cummulative Dead,9/13/2018,9/20/2018,2,"Type-4: Relative Abundance, medium resolution",26
2018,North Thompson,Lemieux Creek,T3,Kamloops - Summer,,,0,0,0,0,0,0,Three surveys; no sockeye observed.,Peak Live + Cummulative Dead,9/4/2018,9/18/2018,3,"Type-4: Relative Abundance, medium resolution",26
2018,North Thompson,Harper Creek,T2,North Barriere - Early Summer,Aug. 29-Sep. 4,,14,0,5,9,93.82,8,U. Barriere River sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/27/2018,9/17/2018,4,"Type-4: Relative Abundance, medium resolution",14
2018,North Thompson,Mann Creek,T3,Kamloops - Summer,,,0,0,0,0,0,0,Two surveys; no sockeye observed.,Peak Live + Cummulative Dead,9/11/2018,9/18/2018,2,"Type-4: Relative Abundance, medium resolution",26
2018,North Thompson,North Thompson River,T3,Kamloops - Summer,Sep. 16-27,,3330,0,1591,1739,98.31,1710,Raft River sex ratio used.,Peak Live + Cummulative Dead,9/16/2018,10/1/2018,5,"Type-3: Relative Abundance, high resolution",25
2018,North Thompson,Raft River,T3,Kamloops - Summer,Sep. 4-11,,3544,0,1693,1851,94.85,1756,,Peak Live + Cummulative Dead,8/21/2018,9/24/2018,6,"Type-3: Relative Abundance, high resolution",5
2018,Upper Fraser,"Bowron River, lower",T2,Upper Fraser - Summer,,,0,0,0,0,0,0,Two aerial surveys; no spawning sockeye observed.,Peak Live + Cummulative Dead,8/21/2018,9/24/2018,2,"Type-4: Relative Abundance, medium resolution",
2018,Upper Fraser,"Bowron River, upper",T2,Bowron - Early Summer,Sep. 5-14,,8190,0,3408,4782,98.75,4722,,Peak Live + Cummulative Dead,9/5/2018,9/20/2018,3,"Type-4: Relative Abundance, medium resolution",4
2018,Upper Fraser,Huckey Creek,T2,Bowron - Early Summer,,,216,0,90,126,98.75,124,U. Bowron River sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/5/2018,,1,"Type-4: Relative Abundance, medium resolution",4
2018,Upper Fraser,Indianpoint Creek,T2,Indian/Kruger - Early Summer (extirpated?),Sep. 5-12,,130,0,54,76,98.75,75,U. Bowron River sex ratio and percent spawn used. Aerial survey.,Peak Live + Cummulative Dead,9/5/2018,,1,"Type-4: Relative Abundance, medium resolution",
2018,Quesnel,Bear Beach - Shore,T3,Quesnel - Summer,Sep. 15-25,,744,0,366,378,81.05,306,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/19/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Betty Frank's - Shore,T3,Quesnel - Summer,Sep. 15-25,,163,0,80,83,81.05,67,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/19/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Big Slide - Shore,T3,Quesnel - Summer,Sep. 16-26,,701,0,345,356,81.05,289,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/10/2018,9/26/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Bill Miner Cr. - Shore,T3,Quesnel - Summer,Sep. 16-26,,139,0,68,71,81.05,58,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/17/2018,9/26/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Bill Miner Creek,T3,Quesnel - Summer,Sep. 18-24,,92,0,45,47,81.05,38,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/17/2018,9/26/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Blue Lead Cr. - Shore,T3,Quesnel - Summer,Sep. 16-26,,1804,0,888,916,81.05,742,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/10/2018,9/26/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Blue Lead Creek,T3,Quesnel - Summer,Sep. 18-24,,703,0,346,357,81.05,289,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/10/2018,9/17/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Bouldery Cr. - Shore,T3,Quesnel - Summer,Sep. 16-26,,1636,0,806,830,81.05,673,Quesnel composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/10/2018,9/26/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Bouldery Creek,T3,Quesnel - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/17/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Bowling Point,T3,Quesnel - Summer,Sep. 10-24,,2293,0,1129,1164,81.05,943,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/4/2018,9/24/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Cameron Creek,T3,Quesnel - Summer,Sep. 16-24,,3928,0,1973,1955,89.92,1758,Mitchell River sex ratio and percent spawn applied.,Peak Live + Cummulative Dead,9/16/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Deception Point,T3,Quesnel - Summer,Sep. 13-20,,17817,0,7900,9917,97.3,9649,,Peak Live + Cummulative Dead,9/4/2018,10/1/2018,6,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,"Cariboo River, lower",T3,Middle Fraser - Summer,,,27,0,13,14,81.05,11,Quesnel system composite sex ratio and percent spawn used. Two aerial surveys.,Peak Live + Cummulative Dead,9/19/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",
2018,Quesnel,"Cariboo River, upper",T3,Cariboo - Summer,Sep. 13-20,,817,0,402,415,81.05,336,Quesnel system composite sex ratio and percent spawn used. One aerial survey.,Peak Live + Cummulative Dead,9/16/2018,,1,"Type-4: Relative Abundance, medium resolution",
2018,Quesnel,Devoe Creek - Shore,T3,Quesnel - Summer,Sep. 15-25,,1644,0,810,834,81.05,676,Quesnel composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/4/2018,9/25/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Elysia - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/16/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Goose Point - Shore,T3,Quesnel - Summer,Sep. 10-24,,2142,0,1055,1087,81.05,881,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/4/2018,9/24/2018,5,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,Grain Cr. - Shore,T3,Quesnel - Summer,Sep. 10-25,,1217,0,599,618,81.05,501,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/5/2018,9/25/2018,4,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Grain Creek,T3,Quesnel - Summer,Sep. 13-20,,1258,0,620,638,81.05,517,"Quesnel composite sex ratio and percent spawn used. Large beaver dam obstructing spawners above 3rd mouth, 150m upstream.",Peak Live + Cummulative Dead,9/5/2018,10/1/2018,5,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,Horsefly Channel,T3,Quesnel - Summer,,,895,0,454,441,78.9,348,Horsefly River sex ratio and percent spawn used. Fish access to channel was passive.,Peak Live + Cummulative Dead,8/30/2018,9/15/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Horsefly River,T3,Quesnel - Summer,Sep. 7-20,,583091,0,295510,287581,78.9,226908,,Peak Live + Cummulative Dead,8/30/2018,10/2/2018,16,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,Isaiah Creek,T3,Quesnel - Summer,Sep. 13-20,,183,0,90,93,81.05,75,Quesnel system composite sex ratio and percent spawn used. All fish in first 300m of the creek.,Peak Live + Cummulative Dead,9/18/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Junction Shore,T3,Quesnel - Summer,Sep. 16-26,,136,0,67,69,81.05,56,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/17/2018,9/28/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Killdog Creek - Shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/17/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Limestone Point - Shore,T3,Quesnel - Summer,Sep. 15-25,,266,0,131,135,81.05,109,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/18/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Little Horsefly River,T3,Quesnel - Summer,Sep. 13-20,,3448,0,1856,1592,72.31,1151,,Peak Live + Cummulative Dead,9/4/2018,9/25/2018,4,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Long Cr. - Shore,T3,Quesnel - Summer,Sep. 15-25,,2342,0,1153,1189,81.05,964,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/18/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Lynx Cr. - Shore,T3,Quesnel - Summer,Sep. 16-26,,116,0,57,59,81.05,48,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/10/2018,9/26/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Lynx Creek,T3,Quesnel - Summer,Sep. 13-20,,139,0,68,71,81.05,58,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/10/2018,9/26/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Marten Cr. - Shore,T3,Quesnel - Summer,Sep. 15-25,,251,0,124,127,81.05,103,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/18/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,"McKinley Creek, lower",T3,Quesnel - Summer,Sep. 14-20,,13935,0,5881,8054,74.16,5973,Multiple beaver dams in Areas 2 and 3.,Peak Live + Cummulative Dead,9/2/2018,9/30/2018,5,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,"McKinley Creek, upper",T3,Quesnel - Summer,,,267,0,113,154,74.16,114,Lower McKinly Creek sex ratio and percent spawn used. Beaver dam at ~800m likely blocked fish passage. Aerial survey.,Peak Live + Cummulative Dead,9/15/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Mitchell River,T3,Quesnel - Summer,Sep. 16-24,,158703,0,79701,79002,89.92,71040,,Peak Live + Cummulative Dead,9/5/2018,10/3/2018,7,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,Moffat Creek,T3,Quesnel - Summer,Sep. 9-13,,473,0,240,233,78.9,184,Horsefly River sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/1/2018,9/14/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Penfold Creek,T3,Quesnel - Summer,,,265,0,133,132,89.92,119,Mitchell River sex ratio and percent spawn used. Aerial survey.,Peak Live + Cummulative Dead,9/16/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Quesnel River,T3,Middle Fraser - Summer,,,200,0,98,102,81.05,83,Quesnel system composite sex ratio and percent spawn used. Aerial surveys.,Peak Live + Cummulative Dead,9/19/2018,9/25/2018,2,"Type-4: Relative Abundance, medium resolution",
2018,Quesnel,Roaring R. - Shore,T3,Quesnel - Summer,Sep. 10-24,,1523,0,750,773,81.05,627,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/4/2018,9/24/2018,4,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Roaring River,T3,Quesnel - Summer,Sep. 13-20,,2201,0,861,1340,91.3,1223,,Peak Live + Cummulative Dead,9/4/2018,10/1/2018,5,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,Summit Creek,T3,Quesnel - Summer,Sep. 13-20,,508,0,250,258,81.05,209,Quesnel system composite sex ratio and percent spawn used. Beaver dam at ~500m blocking fish passage.,Peak Live + Cummulative Dead,9/10/2018,9/26/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Tasse Creek - shore,T3,Quesnel - Summer,Sep. 15-25,,34,0,17,17,81.05,14,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/19/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Wasko Creek,T3,Quesnel - Summer,Sep. 13-20,,11922,0,5399,6523,87.03,5677,,Peak Live + Cummulative Dead,9/4/2018,10/1/2018,5,"Type-3: Relative Abundance, high resolution",6
2018,Quesnel,Wasko Creek - shore,T3,Quesnel - Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/18/2018,,1,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Watt Cr. - Shore,T3,Quesnel - Summer,Sep. 13-20,,596,0,293,303,81.05,246,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/4/2018,9/24/2018,4,"Type-4: Relative Abundance, medium resolution",6
2018,Quesnel,Watt Creek,T3,Quesnel - Summer,Sep. 13-20,,214,0,105,109,81.05,88,Quesnel system composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,9/4/2018,9/18/2018,3,"Type-4: Relative Abundance, medium resolution",6
2018,Seton-Anderson,Gates Channel,T2,Anderson-Seton - Early Summer,,Late Aug.,1760,155,617,988,83,820,,Fixed Site Census,8/26/2018,9/30/2018,30,"Type-2: True Abundance, medium resolution",16
2018,Seton-Anderson,Gates River,T2,Anderson-Seton - Early Summer,Sep. 6-12,,2578,706,790,1082,69.6,753,,Peak Live + Cummulative Dead,8/25/2018,9/23/2018,7,"Type-3: Relative Abundance, high resolution",16
2018,Seton-Anderson,Anderson Lake - shore,T2,Anderson-Seton - Early Summer,,,0,0,0,0,0,0,One survey; no sockeye observed.,Peak Live + Cummulative Dead,9/16/2018,,1,"Type-4: Relative Abundance, medium resolution",16
2018,Seton-Anderson,Portage Creek,T4,Seton - Late,Oct. 23-30,,35548,0,13096,22452,99.75,22395,,Peak Live + Cummulative Dead,10/16/2018,11/14/2018,9,"Type-3: Relative Abundance, high resolution",12
2018,Mid Fraser,Baezaeko River,T3,Middle Fraser - Summer,,,0,0,0,0,0,0,One aerial survey; no sockeye observed.,Peak Live + Cummulative Dead,9/17/2018,,1,"Type-3: Relative Abundance, high resolution",
2018,Mid Fraser,Bridge River,T3,Middle Fraser - Summer,,,88,0,44,44,80,35,Sex ratio and percent spawn assumed; less than 100% spawn based on recoveries.,Peak Live + Cummulative Dead,8/9/2018,9/28/2018,11,"Type-3: Relative Abundance, high resolution",
2018,Mid Fraser,West Road River,T3,Middle Fraser - Summer,,,5,0,2,3,100,3,Sex ratio and percent spawn assumed. One aerial survey.,Peak Live + Cummulative Dead,9/17/2018,,1,"Type-4: Relative Abundance, medium resolution",
2018,Mid Fraser,Bridge River (Late),T4,Middle Fraser - Late,,,0,0,0,0,0,0,Five surveys; no spawning sockeye observed.,Peak Live + Cummulative Dead,10/1/2018,10/30/2018,5,"Type-3: Relative Abundance, high resolution",
2019,Chilcotin,Chilko River,T3,Chilko - Summer,Sep. 13-27,Late Aug.,169877,224,93334,76319,97.8,74636,,DIDSON/ARIS counter,8/9/2019,10/17/2019,70,"Type-1: True Abundance, high resolution",7
2019,Early South Thompson,"Adams River, lower",T2,Shuswap - Early Summer,,,0,0,0,0,0,0,3 surveys; no Sockeye observed.,Peak Live + Cummulative Dead,9/1/2019,9/15/2019,3,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,"Adams River, upper",T2,Shuswap - Early Summer,,Early Sept.,2,0,1,1,96.85,1,"5 surveys conducted, only 1 live Sockeye observed. Fish visibility variable. Early South Thompson composite sex ratio and percent spawn used.",Peak Live + Cummulative Dead,8/22/2019,9/18/2019,5,"Type-3: Relative Abundance, high resolution",21
2019,Early South Thompson,Anstey River,T2,Shuswap - Early Summer,Sep. 7-13,Late Aug.,239,0,96,143,96.85,138,4 surveys conducted. Early South Thompson composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/30/2019,9/22/2019,4,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,Burton Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,One survey; no Sockeye observed.,Peak Live + Cummulative Dead,9/11/2019,,1,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,Cayenne Creek,T2,Shuswap - Early Summer,,Early Sep.,14,0,6,8,96.85,8,4 surveys conducted. Early South Thompson composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/28/2019,9/18/2019,4,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,Crazy Creek,T2,Shuswap - Early Summer,,Early Sept.,4,0,2,2,96.85,2,6 surveys conducted. Early South Thompson composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/23/2019,9/24/2019,6,"Type-3: Relative Abundance, high resolution",21
2019,Early South Thompson,Eagle River,T2,Shuswap - Early Summer,Sep. 9-15,Late Aug.,1904,0,769,1135,96.85,1099,6 surveys conducted. Early South Thompson composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/23/2019,9/24/2019,6,"Type-3: Relative Abundance, high resolution",21
2019,Early South Thompson,Four Mile Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,One survey conducted; no Sockeye observed.,Peak Live + Cummulative Dead,9/22/2019,,1,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,Hiuihill Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,3 surveys; no sockeye observed.,Peak Live + Cummulative Dead,9/1/2019,9/15/2019,3,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,McNomee Creek,T2,Shuswap - Early Summer,Sep. 17-23,Mid Sep.,122,0,49,73,96.85,71,6 surveys conducted. Early South Thompson composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/24/2019,9/26/2019,6,"Type-3: Relative Abundance, high resolution",8
2019,Early South Thompson,"Momich River, lower",T2,Shuswap - Early Summer,,,2,0,1,1,96.85,1,4 surveys conducted. Early South Thompson composite sex ratio and percent spawn used.,Peak Live + Cummulative Dead,8/28/2019,9/18/2019,4,"Type-4: Relative Abundance, medium resolution",21
2019,Early South Thompson,Nikwikwaia Creek,T2,Shuswap - Early Summer,,,0,0,0,0,0,0,3 surveys conducted; no Sockeye observed.,Peak Live + Cummulative Dead,9/1/2019,9/15/2019,3,"Type-4: Relative Abundance, medium resolution",21
