"DataSet","Species","Year","SpnForAbd_Total","SpnForTrend_Total","SpnForAbd_Wild","SpnForTrend_Wild","CU_ID","CU_Name","DU_ID","Recruits_Total","Recruits_Wild","CU_ID_Report","Abd_StartYr","UseYear"
"Sk_SkeenaNass","Sockeye",1977,NA,NA,NA,NA,"SkeenaNass_1","Lower Nass Sea & River Type",NA,NA,NA,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1978,NA,NA,NA,NA,"SkeenaNass_1","Lower Nass Sea & River Type",NA,NA,NA,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1979,NA,NA,NA,NA,"SkeenaNass_1","Lower Nass Sea & River Type",NA,7430.13239,7430.13239,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1980,NA,NA,NA,NA,"SkeenaNass_1","Lower Nass Sea & River Type",NA,19302.46224,19302.46224,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1981,NA,NA,NA,NA,"SkeenaNass_1","Lower Nass Sea & River Type",NA,24945.06471,24945.06471,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1982,2715.372046,2715.372046,2715.372046,2715.372046,"SkeenaNass_1","Lower Nass Sea & River Type",NA,12216.47969,12216.47969,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1983,5430.744093,5430.744093,5430.744093,5430.744093,"SkeenaNass_1","Lower Nass Sea & River Type",NA,4384.142797,4384.142797,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1984,15749.15787,15749.15787,15749.15787,15749.15787,"SkeenaNass_1","Lower Nass Sea & River Type",NA,4721.236379,4721.236379,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1985,16292.23228,16292.23228,16292.23228,16292.23228,"SkeenaNass_1","Lower Nass Sea & River Type",NA,6409.560094,6409.560094,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1986,2715.372046,2715.372046,2715.372046,2715.372046,"SkeenaNass_1","Lower Nass Sea & River Type",NA,4373.46942,4373.46942,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1987,2715.372046,2715.372046,2715.372046,2715.372046,"SkeenaNass_1","Lower Nass Sea & River Type",NA,2601.494897,2601.494897,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1988,2715.372046,2715.372046,2715.372046,2715.372046,"SkeenaNass_1","Lower Nass Sea & River Type",NA,2014.76879,2014.76879,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1989,3529.98366,3529.98366,3529.98366,3529.98366,"SkeenaNass_1","Lower Nass Sea & River Type",NA,2345.545526,2345.545526,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1990,1439.147185,1439.147185,1439.147185,1439.147185,"SkeenaNass_1","Lower Nass Sea & River Type",NA,4897.46871,4897.46871,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1991,1439.147185,1439.147185,1439.147185,1439.147185,"SkeenaNass_1","Lower Nass Sea & River Type",NA,23472.64115,23472.64115,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1992,814.6116139,814.6116139,814.6116139,814.6116139,"SkeenaNass_1","Lower Nass Sea & River Type",NA,8617.491782,8617.491782,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1993,1086.148819,1086.148819,1086.148819,1086.148819,"SkeenaNass_1","Lower Nass Sea & River Type",NA,47408.09319,47408.09319,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1994,7135.07511,7135.07511,7135.07511,7135.07511,"SkeenaNass_1","Lower Nass Sea & River Type",NA,14065.45047,14065.45047,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1995,4887.669684,4887.669684,4887.669684,4887.669684,"SkeenaNass_1","Lower Nass Sea & River Type",NA,34989.13638,34989.13638,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1996,3720.242628,3720.242628,3720.242628,3720.242628,"SkeenaNass_1","Lower Nass Sea & River Type",NA,10360.9218,10360.9218,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1997,15562.85834,15562.85834,15562.85834,15562.85834,"SkeenaNass_1","Lower Nass Sea & River Type",NA,19866.88547,19866.88547,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1998,10503.93639,10503.93639,10503.93639,10503.93639,"SkeenaNass_1","Lower Nass Sea & River Type",NA,1524.79506,1524.79506,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1999,8347.557914,8347.557914,8347.557914,8347.557914,"SkeenaNass_1","Lower Nass Sea & River Type",NA,25120.35464,25120.35464,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2000,2525.734697,2525.734697,2525.734697,2525.734697,"SkeenaNass_1","Lower Nass Sea & River Type",NA,12676.04581,12676.04581,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2001,5625.431765,5625.431765,5625.431765,5625.431765,"SkeenaNass_1","Lower Nass Sea & River Type",NA,15813.6212,15813.6212,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2002,904.2188915,904.2188915,904.2188915,904.2188915,"SkeenaNass_1","Lower Nass Sea & River Type",NA,15819.03967,15819.03967,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2003,5897.788085,5897.788085,5897.788085,5897.788085,"SkeenaNass_1","Lower Nass Sea & River Type",NA,39954.62966,39954.62966,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2004,2310.781612,2310.781612,2310.781612,2310.781612,"SkeenaNass_1","Lower Nass Sea & River Type",NA,23241.83033,23241.83033,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2005,7111.55939,7111.55939,7111.55939,7111.55939,"SkeenaNass_1","Lower Nass Sea & River Type",NA,36902.31285,36902.31285,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2006,2823.986928,2823.986928,2823.986928,2823.986928,"SkeenaNass_1","Lower Nass Sea & River Type",NA,18845.2025,18845.2025,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2007,18309.75371,18309.75371,18309.75371,18309.75371,"SkeenaNass_1","Lower Nass Sea & River Type",NA,63124.47639,63124.47639,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2008,12262.62016,12262.62016,12262.62016,12262.62016,"SkeenaNass_1","Lower Nass Sea & River Type",NA,45976.11621,45976.11621,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2009,17625.47995,17625.47995,17625.47995,17625.47995,"SkeenaNass_1","Lower Nass Sea & River Type",NA,72230.79024,72230.79024,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2010,6897.044998,6897.044998,6897.044998,6897.044998,"SkeenaNass_1","Lower Nass Sea & River Type",NA,16765.88098,16765.88098,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2011,35138.41108,35138.41108,35138.41108,35138.41108,"SkeenaNass_1","Lower Nass Sea & River Type",NA,120276.3005,120276.3005,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2012,20041.33777,20041.33777,20041.33777,20041.33777,"SkeenaNass_1","Lower Nass Sea & River Type",NA,58166.27814,58166.27814,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2013,26779.22203,26779.22203,26779.22203,26779.22203,"SkeenaNass_1","Lower Nass Sea & River Type",NA,18727.52327,18727.52327,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2014,20345.02694,20345.02694,20345.02694,20345.02694,"SkeenaNass_1","Lower Nass Sea & River Type",NA,33865.17267,33865.17267,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2015,54927.00841,54927.00841,54927.00841,54927.00841,"SkeenaNass_1","Lower Nass Sea & River Type",NA,118047.6698,118047.6698,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2016,22401.81938,22401.81938,22401.81938,22401.81938,"SkeenaNass_1","Lower Nass Sea & River Type",NA,NA,NA,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2017,14223.11878,14223.11878,14223.11878,14223.11878,"SkeenaNass_1","Lower Nass Sea & River Type",NA,NA,NA,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2018,40220.09075,40220.09075,40220.09075,40220.09075,"SkeenaNass_1","Lower Nass Sea & River Type",NA,NA,NA,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",2019,67553.02577,67553.02577,67553.02577,67553.02577,"SkeenaNass_1","Lower Nass Sea & River Type",NA,NA,NA,"SkeenaNass-1",1950,TRUE
"Sk_SkeenaNass","Sockeye",1950,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1951,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1952,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1953,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1954,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1955,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1956,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1957,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,1668.388566,1668.388566,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1958,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,1664.231068,1664.231068,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1959,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,1587.14735,1587.14735,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1960,1500,1500,1500,1500,"SkeenaNass_13","Mcdonell",NA,4455.363948,4455.363948,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1961,1500,1500,1500,1500,"SkeenaNass_13","Mcdonell",NA,9020.733438,9020.733438,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1962,1000,1000,1000,1000,"SkeenaNass_13","Mcdonell",NA,5832.388174,5832.388174,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1963,1600,1600,1600,1600,"SkeenaNass_13","Mcdonell",NA,4485.704213,4485.704213,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1964,1000,1000,1000,1000,"SkeenaNass_13","Mcdonell",NA,4383.377889,4383.377889,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1965,6000,6000,6000,6000,"SkeenaNass_13","Mcdonell",NA,3537.399899,3537.399899,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1966,8000,8000,8000,8000,"SkeenaNass_13","Mcdonell",NA,3629.238717,3629.238717,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1967,400,400,400,400,"SkeenaNass_13","Mcdonell",NA,2618.014343,2618.014343,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1968,5000,5000,5000,5000,"SkeenaNass_13","Mcdonell",NA,3740.068305,3740.068305,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1969,1944,1944,1944,1944,"SkeenaNass_13","Mcdonell",NA,5205.397119,5205.397119,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1970,3000,3000,3000,3000,"SkeenaNass_13","Mcdonell",NA,2849.407499,2849.407499,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1971,2600,2600,2600,2600,"SkeenaNass_13","Mcdonell",NA,946.4000281,946.4000281,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1972,1200,1200,1200,1200,"SkeenaNass_13","Mcdonell",NA,1247.833833,1247.833833,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1973,4000,4000,4000,4000,"SkeenaNass_13","Mcdonell",NA,6260.887728,6260.887728,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1974,3600,3600,3600,3600,"SkeenaNass_13","Mcdonell",NA,6505.238421,6505.238421,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1975,200,200,200,200,"SkeenaNass_13","Mcdonell",NA,2284.89462,2284.89462,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1976,700,700,700,700,"SkeenaNass_13","Mcdonell",NA,2392.17172,2392.17172,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1977,1200,1200,1200,1200,"SkeenaNass_13","Mcdonell",NA,3186.355877,3186.355877,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1978,8000,8000,8000,8000,"SkeenaNass_13","Mcdonell",NA,7096.043775,7096.043775,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1979,2200,2200,2200,2200,"SkeenaNass_13","Mcdonell",NA,5825.804465,5825.804465,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1980,280,280,280,280,"SkeenaNass_13","Mcdonell",NA,2235.96465,2235.96465,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1981,3000,3000,3000,3000,"SkeenaNass_13","Mcdonell",NA,4892.869176,4892.869176,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1982,2000,2000,2000,2000,"SkeenaNass_13","Mcdonell",NA,7137.570055,7137.570055,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1983,10000,10000,10000,10000,"SkeenaNass_13","Mcdonell",NA,6940.528933,6940.528933,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1984,1000,1000,1000,1000,"SkeenaNass_13","Mcdonell",NA,5881.96244,5881.96244,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1985,1200,1200,1200,1200,"SkeenaNass_13","Mcdonell",NA,4750.044531,4750.044531,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1986,6000,6000,6000,6000,"SkeenaNass_13","Mcdonell",NA,3099.372953,3099.372953,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1987,6000,6000,6000,6000,"SkeenaNass_13","Mcdonell",NA,9797.326545,9797.326545,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1988,4000,4000,4000,4000,"SkeenaNass_13","Mcdonell",NA,20797.85646,20797.85646,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1989,3500,3500,3500,3500,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1990,3000,3000,3000,3000,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1991,1200,1200,1200,1200,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1992,10000,10000,10000,10000,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1993,15000,15000,15000,15000,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1994,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1995,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1996,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1997,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1998,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1999,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,9265.180317,9265.180317,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2000,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,7355.744325,7355.744325,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2001,NA,NA,NA,NA,"SkeenaNass_13","Mcdonell",NA,7159.584306,7159.584306,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2002,7072,7072,7072,7072,"SkeenaNass_13","Mcdonell",NA,6057.348298,6057.348298,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2003,9106,9106,9106,9106,"SkeenaNass_13","Mcdonell",NA,2761.145543,2761.145543,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2004,6000.334821,6000.334821,6000.334821,6000.334821,"SkeenaNass_13","Mcdonell",NA,2485.952359,2485.952359,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2005,5886.623673,5886.623673,5886.623673,5886.623673,"SkeenaNass_13","Mcdonell",NA,3905.53752,3905.53752,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2006,5478.5225,5478.5225,5478.5225,5478.5225,"SkeenaNass_13","Mcdonell",NA,4279.948333,4279.948333,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2007,3900.707525,3900.707525,3900.707525,3900.707525,"SkeenaNass_13","Mcdonell",NA,4408.970433,4408.970433,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2008,326.6666667,326.6666667,326.6666667,326.6666667,"SkeenaNass_13","Mcdonell",NA,4031.022084,4031.022084,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2009,3736.287202,3736.287202,3736.287202,3736.287202,"SkeenaNass_13","Mcdonell",NA,4170.177788,4170.177788,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2010,3836.458333,3836.458333,3836.458333,3836.458333,"SkeenaNass_13","Mcdonell",NA,9917.019439,9917.019439,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2011,3718.579893,3718.579893,3718.579893,3718.579893,"SkeenaNass_13","Mcdonell",NA,12252.0412,12252.0412,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2012,3940,3940,3940,3940,"SkeenaNass_13","Mcdonell",NA,9172.510772,9172.510772,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2013,3320,3320,3320,3320,"SkeenaNass_13","Mcdonell",NA,5643.11591,5643.11591,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2014,4220,4220,4220,4220,"SkeenaNass_13","Mcdonell",NA,4295.6721,4295.6721,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2015,14567.88763,14567.88763,14567.88763,14567.88763,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2016,8924.226641,8924.226641,8924.226641,8924.226641,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2017,7097.367332,7097.367332,7097.367332,7097.367332,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2018,3417.083333,3417.083333,3417.083333,3417.083333,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",2019,4167.547043,4167.547043,4167.547043,4167.547043,"SkeenaNass_13","Mcdonell",NA,NA,NA,"SkeenaNass-13",1950,TRUE
"Sk_SkeenaNass","Sockeye",1968,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1969,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1970,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1971,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1972,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1973,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1974,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1975,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1976,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1977,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1978,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,NA,NA,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1979,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,492997.9453,492997.9453,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1980,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,418629.0795,418629.0795,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1981,NA,NA,NA,NA,"SkeenaNass_2","Meziadin",NA,415404.3175,415404.3175,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1982,250000,250000,250000,250000,"SkeenaNass_2","Meziadin",NA,312031.9393,312031.9393,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1983,170000,170000,170000,170000,"SkeenaNass_2","Meziadin",NA,360459.8394,360459.8394,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1984,140000,140000,140000,140000,"SkeenaNass_2","Meziadin",NA,152822.5759,152822.5759,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1985,288663,288663,288663,288663,"SkeenaNass_2","Meziadin",NA,284767.0952,284767.0952,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1986,115543,115543,115543,115543,"SkeenaNass_2","Meziadin",NA,511068.7027,511068.7027,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1987,143989,143989,143989,143989,"SkeenaNass_2","Meziadin",NA,1295792.447,1295792.447,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1988,116984,116984,116984,116984,"SkeenaNass_2","Meziadin",NA,1707763.221,1707763.221,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1989,50000,50000,50000,50000,"SkeenaNass_2","Meziadin",NA,888166.8891,888166.8891,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1990,120954,120954,120954,120954,"SkeenaNass_2","Meziadin",NA,473856.7623,473856.7623,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1991,250000,250000,250000,250000,"SkeenaNass_2","Meziadin",NA,1236211.373,1236211.373,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1992,592118,592118,592118,592118,"SkeenaNass_2","Meziadin",NA,401191.1465,401191.1465,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1993,4e+05,4e+05,4e+05,4e+05,"SkeenaNass_2","Meziadin",NA,513246.1213,513246.1213,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1994,158010,158010,158010,158010,"SkeenaNass_2","Meziadin",NA,666975.7286,666975.7286,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1995,205853,205853,205853,205853,"SkeenaNass_2","Meziadin",NA,554674.5656,554674.5656,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1996,182082,182082,182082,182082,"SkeenaNass_2","Meziadin",NA,287521.8197,287521.8197,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1997,158687,158687,158687,158687,"SkeenaNass_2","Meziadin",NA,801465.5049,801465.5049,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1998,163925,163925,163925,163925,"SkeenaNass_2","Meziadin",NA,1164385.358,1164385.358,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",1999,180350,180350,180350,180350,"SkeenaNass_2","Meziadin",NA,684244.549,684244.549,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2000,137042,137042,137042,137042,"SkeenaNass_2","Meziadin",NA,593170.6905,593170.6905,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2001,116192,116192,116192,116192,"SkeenaNass_2","Meziadin",NA,431506.4025,431506.4025,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2002,332442,332442,332442,332442,"SkeenaNass_2","Meziadin",NA,377188.1134,377188.1134,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2003,196852,196852,196852,196852,"SkeenaNass_2","Meziadin",NA,242601.6957,242601.6957,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2004,140923,140923,140923,140923,"SkeenaNass_2","Meziadin",NA,383420.2707,383420.2707,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2005,142858,142858,142858,142858,"SkeenaNass_2","Meziadin",NA,283368.3078,283368.3078,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2006,146954,146954,146954,146954,"SkeenaNass_2","Meziadin",NA,329914.9163,329914.9163,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2007,104308,104308,104308,104308,"SkeenaNass_2","Meziadin",NA,377892.3784,377892.3784,"SkeenaNass-2",1950,TRUE
"Sk_SkeenaNass","Sockeye",2008,150383,150383,150383,150383,"SkeenaNass_2","Meziadin",NA,314211.1107,314211.1107,"SkeenaNass-2",1950,TRUE
