CU_ID,Species,Stock,Label,Year,Metric,Value,LBM,UBM,Status,Data_Type
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1997,AbsAbd,655506.6939,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1998,AbsAbd,763509.0036,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,1999,AbsAbd,870233.3359,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2000,AbsAbd,821014.2464,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2001,AbsAbd,758580.5014,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2002,AbsAbd,629879.0999,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2003,AbsAbd,577710.8895,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2004,AbsAbd,342378.3234,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2005,AbsAbd,325308.5806,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2006,AbsAbd,340193.2347,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2007,AbsAbd,285126.3013,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2008,AbsAbd,313272.9301,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2009,AbsAbd,248631.5283,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2010,AbsAbd,365117.3736,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2011,AbsAbd,459080.5684,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2012,AbsAbd,485171.7919,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2013,AbsAbd,745416.095,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2014,AbsAbd,620615.3393,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2015,AbsAbd,600017.9231,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2016,AbsAbd,570903.7892,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2017,AbsAbd,422837.0854,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2018,AbsAbd,371696.7388,1000,10000,Green,Abs_Abd
CU-6,Sockeye,Chilko_S_ES,SpnForAbd_Wild,2019,AbsAbd,263239.6694,1000,10000,Green,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1995,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1996,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1997,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1998,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,1999,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2000,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2001,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2002,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2003,RelAbd,NA,8000,16000,NA,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2004,RelAbd,11921.66527,8000,16000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2005,RelAbd,7112.229932,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2006,RelAbd,5142.328455,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2007,RelAbd,4066.030052,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2008,RelAbd,4076.696254,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2009,RelAbd,4597.853603,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2010,RelAbd,5843.33203,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2011,RelAbd,7211.548513,8000,16000,Red,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2012,RelAbd,9507.991288,8000,16000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2013,RelAbd,11429.11362,8000,16000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2014,RelAbd,11955.77401,8000,16000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2015,RelAbd,12640.95336,8000,16000,Amber,Abs_Abd
CU-17,Sockeye,Chilliwack_ES,SpnForAbd_Wild,2016,RelAbd,10246.49964,8000,16000,Amber,Abs_Abd
