"CU_Name","Year","Pop_Name","SpnForTrend_Total","Pop_ID","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","CU_ID","DU_ID"
"South Thompson",2001,"Tsuius Cr",0,2622,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2001,"Wap Cr",556,46521,NA,556,NA,NA,NA,"CO_05",NA
"South Thompson",2001,"Wright Cr",25,3217,NA,25,NA,NA,NA,"CO_05",NA
"South Thompson",2001,"Yard Cr",13,7476,NA,13,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Adams R (lwr)",263,NA,NA,263,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Adams R (upr)",510,46250,NA,510,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Anstey R",5,46350,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Ashton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Bessette Cr",230,46542,NA,230,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Blurton Cr",10,46461,NA,10,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Bolean Cr",46,46411,NA,46,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Brash Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Burton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Canoe Cr",35,46421,NA,35,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Cayenne Cr",16,46280,NA,16,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Celista Cr",17,46320,NA,17,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Cooke Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Crazy Cr",0,806,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Creighton Cr",49,46552,NA,49,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Danforth Cr (kingfisher Cr)",2,46501,NA,2,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Dudgeon Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Duteau Cr",175,46562,NA,175,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Eagle R",6129,46360,NA,6129,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Fortune Cr",0,46471,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Gold Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Gollen Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Harbour Cr",203,3069,NA,203,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Harris Cr",22,46572,NA,22,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Hemlock Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Hiuihill Cr",17,132,NA,17,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Hlina Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Hunakwa Cr",21,46340,NA,21,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Ireland Cr",34,46532,NA,34,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Johnson Cr",6,46451,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Kingfisher Cr",0,46491,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Little R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Little Shuswap L",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Loftus Cr",NA,7475,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Mcnomee Cr",346,45016,NA,346,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Momich R",30,46270,NA,30,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Nikwikwaia Cr",1,3071,NA,1,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Noisy Cr",0,46511,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Oliver Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Onyx Cr",0,46300,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Owlhead Cr",0,46370,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Palmer Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Perry R",40,133,NA,40,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Ross Cr",0,NA,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"S Thompson R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Salmon R",123,46401,NA,123,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Scotch Cr",33,46290,NA,33,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Senn Cr",294,3074,NA,294,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Seymour R",149,46330,NA,149,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Shuswap R (lwr)",492,46431,NA,492,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Shuswap R (mid)",699,46441,NA,699,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Sinmax Cr",57,46260,NA,57,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"South Pass Cr",0,46380,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Sunset Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Tappen Cr",8,46391,NA,8,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Teto Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Trinity Cr",13,46481,NA,13,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Tsikwustum Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Tsuius Cr",2,2622,NA,2,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Wap Cr",767,46521,NA,767,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Wright Cr",5,3217,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2002,"Yard Cr",5,7476,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Adams R (lwr)",83,NA,NA,83,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Adams R (upr)",357,46250,NA,357,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Anstey R",0,46350,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Ashton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Bessette Cr",78,46542,NA,78,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Blurton Cr",0,46461,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Bolean Cr",15,46411,NA,15,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Brash Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Burton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Canoe Cr",11,46421,NA,11,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Cayenne Cr",5,46280,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Celista Cr",6,46320,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Cooke Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Crazy Cr",0,806,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Creighton Cr",24,46552,NA,24,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Danforth Cr (kingfisher Cr)",0,46501,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Dudgeon Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Duteau Cr",19,46562,NA,19,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Eagle R",1255,46360,NA,1255,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Fortune Cr",0,46471,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Gold Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Gollen Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Harbour Cr",544,3069,NA,544,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Harris Cr",0,46572,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Hemlock Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Hiuihill Cr",18,132,NA,18,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Hlina Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Hunakwa Cr",9,46340,NA,9,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Ireland Cr",15,46532,NA,15,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Johnson Cr",3,46451,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Kingfisher Cr",0,46491,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Little R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Little Shuswap L",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Loftus Cr",NA,7475,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Mcnomee Cr",58,45016,NA,58,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Momich R",103,46270,NA,103,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Nikwikwaia Cr",3,3071,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Noisy Cr",0,46511,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Oliver Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Onyx Cr",0,46300,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Owlhead Cr",1,46370,NA,1,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Palmer Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Perry R",8,133,NA,8,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Ross Cr",0,NA,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"S Thompson R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Salmon R",18,46401,NA,18,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Scotch Cr",21,46290,NA,21,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Senn Cr",60,3074,NA,60,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Seymour R",19,46330,NA,19,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Shuswap R (lwr)",259,46431,NA,259,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Shuswap R (mid)",192,46441,NA,192,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Sinmax Cr",88,46260,NA,88,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"South Pass Cr",23,46380,NA,23,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Sunset Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Tappen Cr",9,46391,NA,9,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Teto Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Trinity Cr",3,46481,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Tsikwustum Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Tsuius Cr",0,2622,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Wap Cr",204,46521,NA,204,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Wright Cr",6,3217,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2003,"Yard Cr",3,7476,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Adams R (lwr)",60,NA,NA,60,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Adams R (upr)",2281,46250,NA,2281,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Anstey R",23,46350,NA,23,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Ashton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Bessette Cr",105,46542,NA,105,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Blurton Cr",6,46461,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Bolean Cr",NA,46411,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Brash Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Burton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Canoe Cr",0,46421,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Cayenne Cr",0,46280,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Celista Cr",6,46320,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Cooke Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Crazy Cr",4,806,NA,4,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Creighton Cr",258,46552,NA,258,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Danforth Cr (kingfisher Cr)",51,46501,NA,51,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Dudgeon Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Duteau Cr",370,46562,NA,370,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Eagle R",5422,46360,NA,5422,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Fortune Cr",0,46471,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Gold Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Gollen Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Harbour Cr",155,3069,NA,155,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Harris Cr",200,46572,NA,200,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Hemlock Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Hiuihill Cr",14,132,NA,14,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Hlina Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Hunakwa Cr",92,46340,NA,92,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Ireland Cr",92,46532,NA,92,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Johnson Cr",17,46451,NA,17,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Kingfisher Cr",0,46491,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Little R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Little Shuswap L",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Loftus Cr",NA,7475,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Mcnomee Cr",173,45016,NA,173,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Momich R",128,46270,NA,128,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Nikwikwaia Cr",12,3071,NA,12,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Noisy Cr",0,46511,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Oliver Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Onyx Cr",0,46300,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Owlhead Cr",0,46370,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Palmer Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Perry R",16,133,NA,16,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Ross Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"S Thompson R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Salmon R",482,46401,NA,482,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Scotch Cr",78,46290,NA,78,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Senn Cr",1220,3074,NA,1220,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Seymour R",73,46330,NA,73,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Shuswap R (lwr)",1116,46431,NA,1116,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Shuswap R (mid)",2500,46441,NA,2500,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Sinmax Cr",30,46260,NA,30,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"South Pass Cr",30,46380,NA,30,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Sunset Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Tappen Cr",0,46391,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Teto Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Trinity Cr",19,46481,NA,19,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Tsikwustum Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Tsuius Cr",NA,2622,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Wap Cr",853,46521,NA,853,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Wright Cr",9,3217,NA,9,NA,NA,NA,"CO_05",NA
"South Thompson",2004,"Yard Cr",15,7476,NA,15,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Adams R (lwr)",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Adams R (upr)",3,46250,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Anstey R",6,46350,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Ashton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Bessette Cr",15,46542,NA,15,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Blurton Cr",0,46461,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Bolean Cr",NA,46411,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Brash Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Burton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Canoe Cr",0,46421,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Cayenne Cr",0,46280,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Celista Cr",23,46320,NA,23,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Cooke Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Crazy Cr",1,806,NA,1,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Creighton Cr",15,46552,NA,15,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Danforth Cr (kingfisher Cr)",8,46501,NA,8,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Dudgeon Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Duteau Cr",191,46562,NA,191,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Eagle R",601,46360,NA,601,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Fortune Cr",NA,46471,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Gold Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Gollen Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Harbour Cr",13,3069,NA,13,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Harris Cr",54,46572,NA,54,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Hemlock Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Hiuihill Cr",0,132,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Hlina Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Hunakwa Cr",26,46340,NA,26,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Ireland Cr",28,46532,NA,28,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Johnson Cr",0,46451,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Kingfisher Cr",NA,46491,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Little R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Little Shuswap L",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Loftus Cr",NA,7475,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Mcnomee Cr",10,45016,NA,10,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Momich R",2,46270,NA,2,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Nikwikwaia Cr",2,3071,NA,2,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Noisy Cr",5,46511,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Oliver Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Onyx Cr",11,46300,NA,11,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Owlhead Cr",1,46370,NA,1,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Palmer Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Perry R",6,133,NA,6,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Ross Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"S Thompson R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Salmon R",231,46401,NA,231,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Scotch Cr",19,46290,NA,19,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Senn Cr",191,3074,NA,191,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Seymour R",57,46330,NA,57,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Shuswap R (lwr)",174,46431,NA,174,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Shuswap R (mid)",491,46441,NA,491,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Sinmax Cr",23,46260,NA,23,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"South Pass Cr",5,46380,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Sunset Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Tappen Cr",0,46391,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Teto Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Trinity Cr",5,46481,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Tsikwustum Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Tsuius Cr",NA,2622,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Wap Cr",85,46521,NA,85,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Wright Cr",3,3217,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2005,"Yard Cr",2,7476,NA,2,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Adams R (lwr)",10,NA,NA,10,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Adams R (upr)",349,46250,NA,349,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Anstey R",3,46350,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Ashton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Bessette Cr",21,46542,NA,21,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Blurton Cr",0,46461,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Bolean Cr",NA,46411,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Brash Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Burton Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Canoe Cr",7,46421,NA,7,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Cayenne Cr",8,46280,NA,8,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Celista Cr",0,46320,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Cooke Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Crazy Cr",1,806,NA,1,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Creighton Cr",0,46552,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Danforth Cr (kingfisher Cr)",0,46501,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Dudgeon Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Duteau Cr",26,46562,NA,26,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Eagle R",591,46360,NA,591,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Fortune Cr",0,46471,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Gold Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Gollen Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Harbour Cr",20,3069,NA,20,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Harris Cr",31,46572,NA,31,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Hemlock Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Hiuihill Cr",3,132,NA,3,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Hlina Cr",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Hunakwa Cr",12,46340,NA,12,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Ireland Cr",10,46532,NA,10,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Johnson Cr",0,46451,NA,0,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Kingfisher Cr",NA,46491,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Little R",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Little Shuswap L",NA,NA,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Loftus Cr",NA,7475,NA,NA,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Mcnomee Cr",5,45016,NA,5,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Momich R",55,46270,NA,55,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Nikwikwaia Cr",10,3071,NA,10,NA,NA,NA,"CO_05",NA
"South Thompson",2006,"Noisy Cr",0,46511,NA,0,NA,NA,NA,"CO_05",NA
