"","DataSet","Year","Pop_Name","CU_Name","Escapement_Wild","Escapement_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"17916","Co_Fraser",2000,"Chilko R","Middle Fraser",NA,152,NA,NA,46845,"CO-48",NA
"17917","Co_Fraser",2000,"Clisbako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17918","Co_Fraser",2000,"Clusko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17919","Co_Fraser",2000,"Coglistiko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17920","Co_Fraser",2000,"Cottonwood R ","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17921","Co_Fraser",2000,"Euchiniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17922","Co_Fraser",2000,"French Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17923","Co_Fraser",2000,"Gates Cr","Middle Fraser",NA,675,NA,NA,47213,"CO-48",NA
"17924","Co_Fraser",2000,"Government Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17925","Co_Fraser",2000,"Hawks Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17926","Co_Fraser",2000,"Haylemore Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17927","Co_Fraser",2000,"Hazeltine Cr (edney)","Middle Fraser",NA,2.360156056,NA,NA,NA,"CO-48",NA
"17928","Co_Fraser",2000,"Hixon Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17929","Co_Fraser",2000,"Horsefly R","Middle Fraser",NA,1914,NA,NA,46895,"CO-48",NA
"17930","Co_Fraser",2000,"John-boyd Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17931","Co_Fraser",2000,"Little Horsefly R","Middle Fraser",NA,63.09483857,NA,NA,1505,"CO-48",NA
"17932","Co_Fraser",2000,"Little Swift R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17933","Co_Fraser",2000,"Mackin Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17934","Co_Fraser",2000,"Mckinley Cr","Middle Fraser",NA,223,NA,NA,45045,"CO-48",NA
"17935","Co_Fraser",2000,"Mckinley Cr (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17936","Co_Fraser",2000,"Meldrum Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17937","Co_Fraser",2000,"Minton Cr","Middle Fraser",NA,NA,NA,NA,44998,"CO-48",NA
"17938","Co_Fraser",2000,"Mitchell R","Middle Fraser",NA,480,NA,NA,46915,"CO-48",NA
"17939","Co_Fraser",2000,"Moffat Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"17940","Co_Fraser",2000,"Narcosli Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17941","Co_Fraser",2000,"Nataniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17942","Co_Fraser",2000,"Nazko R","Middle Fraser",NA,NA,NA,NA,44756,"CO-48",NA
"17943","Co_Fraser",2000,"Nechako R","Middle Fraser",NA,NA,NA,NA,1812,"CO-48",NA
"17944","Co_Fraser",2000,"Off-set Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17945","Co_Fraser",2000,"Penfold Cr","Middle Fraser",NA,68,NA,NA,7008,"CO-48",NA
"17946","Co_Fraser",2000,"Polly Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17947","Co_Fraser",2000,"Portage Cr","Middle Fraser",NA,60,NA,NA,47183,"CO-48",NA
"17948","Co_Fraser",2000,"Quesnel R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17949","Co_Fraser",2000,"Seton R (sp Channels)","Middle Fraser",NA,7,NA,NA,44539,"CO-48",NA
"17950","Co_Fraser",2000,"Seton Sys","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17951","Co_Fraser",2000,"Sovereign Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17952","Co_Fraser",2000,"Spider Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17953","Co_Fraser",2000,"Stein R","Middle Fraser",NA,NA,NA,NA,47169,"CO-48",NA
"17954","Co_Fraser",2000,"Summit Cr","Middle Fraser",NA,92,NA,NA,45075,"CO-48",NA
"17955","Co_Fraser",2000,"Taseko R","Middle Fraser",NA,NA,NA,NA,2511,"CO-48",NA
"17956","Co_Fraser",2000,"Tisdale Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"17957","Co_Fraser",2000,"Twan Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17958","Co_Fraser",2000,"Victoria Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17959","Co_Fraser",2000,"Wasko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17960","Co_Fraser",2000,"Watson Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17961","Co_Fraser",2000,"West Road R","Middle Fraser",NA,NA,NA,NA,45985,"CO-48",NA
"17962","Co_Fraser",2000,"Whitecap Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17963","Co_Fraser",2000,"Williams Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"17964","Co_Fraser",2000,"Woodjam Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"17965","Co_Fraser",2000,"Yalakom R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17966","Co_Fraser",2001,"Ahbau Cr","Middle Fraser",NA,6,NA,NA,287,"CO-48",NA
"17967","Co_Fraser",2001,"Baezaeko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17968","Co_Fraser",2001,"Baker Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17969","Co_Fraser",2001,"Beaver Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17970","Co_Fraser",2001,"Bill Miner Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17971","Co_Fraser",2001,"Blue Lead Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"17972","Co_Fraser",2001,"Bridge R","Middle Fraser",NA,634,NA,NA,47223,"CO-48",NA
"17973","Co_Fraser",2001,"Brittany Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17974","Co_Fraser",2001,"Cayoosh Cr","Middle Fraser",NA,43,NA,NA,47203,"CO-48",NA
"17975","Co_Fraser",2001,"Chilako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17976","Co_Fraser",2001,"Chilcotin R (upr)","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"17977","Co_Fraser",2001,"Chilko R","Middle Fraser",NA,669,NA,NA,46845,"CO-48",NA
"17978","Co_Fraser",2001,"Clisbako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17979","Co_Fraser",2001,"Clusko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17980","Co_Fraser",2001,"Coglistiko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17981","Co_Fraser",2001,"Cottonwood R ","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17982","Co_Fraser",2001,"Euchiniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17983","Co_Fraser",2001,"French Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17984","Co_Fraser",2001,"Gates Cr","Middle Fraser",NA,1700,NA,NA,47213,"CO-48",NA
"17985","Co_Fraser",2001,"Government Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17986","Co_Fraser",2001,"Hawks Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17987","Co_Fraser",2001,"Haylemore Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17988","Co_Fraser",2001,"Hazeltine Cr (edney)","Middle Fraser",NA,9,NA,NA,NA,"CO-48",NA
"17989","Co_Fraser",2001,"Hixon Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17990","Co_Fraser",2001,"Horsefly R","Middle Fraser",NA,528,NA,NA,46895,"CO-48",NA
"17991","Co_Fraser",2001,"John-boyd Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17992","Co_Fraser",2001,"Little Horsefly R","Middle Fraser",NA,135,NA,NA,1505,"CO-48",NA
"17993","Co_Fraser",2001,"Little Swift R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17994","Co_Fraser",2001,"Mackin Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17995","Co_Fraser",2001,"Mckinley Cr","Middle Fraser",NA,1989,NA,NA,45045,"CO-48",NA
"17996","Co_Fraser",2001,"Mckinley Cr (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17997","Co_Fraser",2001,"Meldrum Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"17998","Co_Fraser",2001,"Minton Cr","Middle Fraser",NA,NA,NA,NA,44998,"CO-48",NA
"17999","Co_Fraser",2001,"Mitchell R","Middle Fraser",NA,339,NA,NA,46915,"CO-48",NA
"18000","Co_Fraser",2001,"Moffat Cr","Middle Fraser",NA,9,NA,NA,NA,"CO-48",NA
"18001","Co_Fraser",2001,"Narcosli Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18002","Co_Fraser",2001,"Nataniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18003","Co_Fraser",2001,"Nazko R","Middle Fraser",NA,6,NA,NA,44756,"CO-48",NA
"18004","Co_Fraser",2001,"Nechako R","Middle Fraser",NA,NA,NA,NA,1812,"CO-48",NA
"18005","Co_Fraser",2001,"Off-set Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18006","Co_Fraser",2001,"Penfold Cr","Middle Fraser",NA,69,NA,NA,7008,"CO-48",NA
"18007","Co_Fraser",2001,"Polly Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18008","Co_Fraser",2001,"Portage Cr","Middle Fraser",NA,87,NA,NA,47183,"CO-48",NA
"18009","Co_Fraser",2001,"Quesnel R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18010","Co_Fraser",2001,"Seton R (sp Channels)","Middle Fraser",NA,3,NA,NA,44539,"CO-48",NA
"18011","Co_Fraser",2001,"Seton Sys","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18012","Co_Fraser",2001,"Sovereign Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18013","Co_Fraser",2001,"Spider Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18014","Co_Fraser",2001,"Stein R","Middle Fraser",NA,0.01,NA,NA,47169,"CO-48",NA
"18015","Co_Fraser",2001,"Summit Cr","Middle Fraser",NA,18,NA,NA,45075,"CO-48",NA
"18016","Co_Fraser",2001,"Taseko R","Middle Fraser",NA,NA,NA,NA,2511,"CO-48",NA
"18017","Co_Fraser",2001,"Tisdale Cr","Middle Fraser",NA,9,NA,NA,NA,"CO-48",NA
"18018","Co_Fraser",2001,"Twan Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18019","Co_Fraser",2001,"Victoria Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18020","Co_Fraser",2001,"Wasko Cr","Middle Fraser",NA,18,NA,NA,NA,"CO-48",NA
"18021","Co_Fraser",2001,"Watson Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18022","Co_Fraser",2001,"West Road R","Middle Fraser",NA,NA,NA,NA,45985,"CO-48",NA
"18023","Co_Fraser",2001,"Whitecap Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18024","Co_Fraser",2001,"Williams Cr","Middle Fraser",NA,6,NA,NA,NA,"CO-48",NA
"18025","Co_Fraser",2001,"Woodjam Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18026","Co_Fraser",2001,"Yalakom R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18027","Co_Fraser",2002,"Ahbau Cr","Middle Fraser",NA,NA,NA,NA,287,"CO-48",NA
"18028","Co_Fraser",2002,"Baezaeko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18029","Co_Fraser",2002,"Baker Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18030","Co_Fraser",2002,"Beaver Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18031","Co_Fraser",2002,"Bill Miner Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18032","Co_Fraser",2002,"Blue Lead Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"18033","Co_Fraser",2002,"Bridge R","Middle Fraser",NA,321,NA,NA,47223,"CO-48",NA
"18034","Co_Fraser",2002,"Brittany Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18035","Co_Fraser",2002,"Cayoosh Cr","Middle Fraser",NA,15,NA,NA,47203,"CO-48",NA
"18036","Co_Fraser",2002,"Chilako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18037","Co_Fraser",2002,"Chilcotin R (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18038","Co_Fraser",2002,"Chilko R","Middle Fraser",NA,186,NA,NA,46845,"CO-48",NA
"18039","Co_Fraser",2002,"Clisbako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18040","Co_Fraser",2002,"Clusko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18041","Co_Fraser",2002,"Coglistiko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18042","Co_Fraser",2002,"Cottonwood R ","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18043","Co_Fraser",2002,"Euchiniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18044","Co_Fraser",2002,"French Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18045","Co_Fraser",2002,"Gates Cr","Middle Fraser",NA,1634,NA,NA,47213,"CO-48",NA
"18046","Co_Fraser",2002,"Government Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18047","Co_Fraser",2002,"Hawks Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18048","Co_Fraser",2002,"Haylemore Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18049","Co_Fraser",2002,"Hazeltine Cr (edney)","Middle Fraser",NA,2,NA,NA,NA,"CO-48",NA
"18050","Co_Fraser",2002,"Hixon Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18051","Co_Fraser",2002,"Horsefly R","Middle Fraser",NA,429,NA,NA,46895,"CO-48",NA
"18052","Co_Fraser",2002,"John-boyd Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18053","Co_Fraser",2002,"Little Horsefly R","Middle Fraser",NA,66,NA,NA,1505,"CO-48",NA
"18054","Co_Fraser",2002,"Little Swift R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18055","Co_Fraser",2002,"Mackin Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18056","Co_Fraser",2002,"Mckinley Cr","Middle Fraser",NA,1453,NA,NA,45045,"CO-48",NA
"18057","Co_Fraser",2002,"Mckinley Cr (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18058","Co_Fraser",2002,"Meldrum Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18059","Co_Fraser",2002,"Minton Cr","Middle Fraser",NA,NA,NA,NA,44998,"CO-48",NA
"18060","Co_Fraser",2002,"Mitchell R","Middle Fraser",NA,18,NA,NA,46915,"CO-48",NA
"18061","Co_Fraser",2002,"Moffat Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18062","Co_Fraser",2002,"Narcosli Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18063","Co_Fraser",2002,"Nataniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18064","Co_Fraser",2002,"Nazko R","Middle Fraser",NA,NA,NA,NA,44756,"CO-48",NA
"18065","Co_Fraser",2002,"Nechako R","Middle Fraser",NA,NA,NA,NA,1812,"CO-48",NA
"18066","Co_Fraser",2002,"Off-set Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18067","Co_Fraser",2002,"Penfold Cr","Middle Fraser",NA,0,NA,NA,7008,"CO-48",NA
"18068","Co_Fraser",2002,"Polly Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18069","Co_Fraser",2002,"Portage Cr","Middle Fraser",NA,42,NA,NA,47183,"CO-48",NA
"18070","Co_Fraser",2002,"Quesnel R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18071","Co_Fraser",2002,"Seton R (sp Channels)","Middle Fraser",NA,19,NA,NA,44539,"CO-48",NA
"18072","Co_Fraser",2002,"Seton Sys","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18073","Co_Fraser",2002,"Sovereign Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18074","Co_Fraser",2002,"Spider Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18075","Co_Fraser",2002,"Stein R","Middle Fraser",NA,NA,NA,NA,47169,"CO-48",NA
"18076","Co_Fraser",2002,"Summit Cr","Middle Fraser",NA,0,NA,NA,45075,"CO-48",NA
"18077","Co_Fraser",2002,"Taseko R","Middle Fraser",NA,NA,NA,NA,2511,"CO-48",NA
"18078","Co_Fraser",2002,"Tisdale Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18079","Co_Fraser",2002,"Twan Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18080","Co_Fraser",2002,"Victoria Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18081","Co_Fraser",2002,"Wasko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18082","Co_Fraser",2002,"Watson Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18083","Co_Fraser",2002,"West Road R","Middle Fraser",NA,NA,NA,NA,45985,"CO-48",NA
"18084","Co_Fraser",2002,"Whitecap Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18085","Co_Fraser",2002,"Williams Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18086","Co_Fraser",2002,"Woodjam Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18087","Co_Fraser",2002,"Yalakom R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18088","Co_Fraser",2003,"Ahbau Cr","Middle Fraser",NA,NA,NA,NA,287,"CO-48",NA
"18089","Co_Fraser",2003,"Baezaeko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18090","Co_Fraser",2003,"Baker Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18091","Co_Fraser",2003,"Beaver Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18092","Co_Fraser",2003,"Bill Miner Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18093","Co_Fraser",2003,"Blue Lead Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"18094","Co_Fraser",2003,"Bridge R","Middle Fraser",NA,1466,NA,NA,47223,"CO-48",NA
"18095","Co_Fraser",2003,"Brittany Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18096","Co_Fraser",2003,"Cayoosh Cr","Middle Fraser",NA,NA,NA,NA,47203,"CO-48",NA
"18097","Co_Fraser",2003,"Chilako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18098","Co_Fraser",2003,"Chilcotin R (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18099","Co_Fraser",2003,"Chilko R","Middle Fraser",NA,540,NA,NA,46845,"CO-48",NA
"18100","Co_Fraser",2003,"Clisbako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18101","Co_Fraser",2003,"Clusko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18102","Co_Fraser",2003,"Coglistiko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18103","Co_Fraser",2003,"Cottonwood R ","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18104","Co_Fraser",2003,"Euchiniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18105","Co_Fraser",2003,"French Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18106","Co_Fraser",2003,"Gates Cr","Middle Fraser",NA,741,NA,NA,47213,"CO-48",NA
"18107","Co_Fraser",2003,"Government Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18108","Co_Fraser",2003,"Hawks Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18109","Co_Fraser",2003,"Haylemore Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18110","Co_Fraser",2003,"Hazeltine Cr (edney)","Middle Fraser",NA,2,NA,NA,NA,"CO-48",NA
"18111","Co_Fraser",2003,"Hixon Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18112","Co_Fraser",2003,"Horsefly R","Middle Fraser",NA,18,NA,NA,46895,"CO-48",NA
"18113","Co_Fraser",2003,"John-boyd Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18114","Co_Fraser",2003,"Little Horsefly R","Middle Fraser",NA,60,NA,NA,1505,"CO-48",NA
"18115","Co_Fraser",2003,"Little Swift R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18116","Co_Fraser",2003,"Mackin Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18117","Co_Fraser",2003,"Mckinley Cr","Middle Fraser",NA,642,NA,NA,45045,"CO-48",NA
"18118","Co_Fraser",2003,"Mckinley Cr (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18119","Co_Fraser",2003,"Meldrum Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18120","Co_Fraser",2003,"Minton Cr","Middle Fraser",NA,NA,NA,NA,44998,"CO-48",NA
"18121","Co_Fraser",2003,"Mitchell R","Middle Fraser",NA,27,NA,NA,46915,"CO-48",NA
"18122","Co_Fraser",2003,"Moffat Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"18123","Co_Fraser",2003,"Narcosli Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18124","Co_Fraser",2003,"Nataniko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18125","Co_Fraser",2003,"Nazko R","Middle Fraser",NA,NA,NA,NA,44756,"CO-48",NA
"18126","Co_Fraser",2003,"Nechako R","Middle Fraser",NA,NA,NA,NA,1812,"CO-48",NA
"18127","Co_Fraser",2003,"Off-set Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18128","Co_Fraser",2003,"Penfold Cr","Middle Fraser",NA,46,NA,NA,7008,"CO-48",NA
"18129","Co_Fraser",2003,"Polly Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18130","Co_Fraser",2003,"Portage Cr","Middle Fraser",NA,104,NA,NA,47183,"CO-48",NA
"18131","Co_Fraser",2003,"Quesnel R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18132","Co_Fraser",2003,"Seton R (sp Channels)","Middle Fraser",NA,163,NA,NA,44539,"CO-48",NA
"18133","Co_Fraser",2003,"Seton Sys","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18134","Co_Fraser",2003,"Sovereign Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18135","Co_Fraser",2003,"Spider Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18136","Co_Fraser",2003,"Stein R","Middle Fraser",NA,NA,NA,NA,47169,"CO-48",NA
"18137","Co_Fraser",2003,"Summit Cr","Middle Fraser",NA,0,NA,NA,45075,"CO-48",NA
"18138","Co_Fraser",2003,"Taseko R","Middle Fraser",NA,NA,NA,NA,2511,"CO-48",NA
"18139","Co_Fraser",2003,"Tisdale Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18140","Co_Fraser",2003,"Twan Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18141","Co_Fraser",2003,"Victoria Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18142","Co_Fraser",2003,"Wasko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18143","Co_Fraser",2003,"Watson Bar Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18144","Co_Fraser",2003,"West Road R","Middle Fraser",NA,NA,NA,NA,45985,"CO-48",NA
"18145","Co_Fraser",2003,"Whitecap Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18146","Co_Fraser",2003,"Williams Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"18147","Co_Fraser",2003,"Woodjam Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18148","Co_Fraser",2003,"Yalakom R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18149","Co_Fraser",2004,"Ahbau Cr","Middle Fraser",NA,NA,NA,NA,287,"CO-48",NA
"18150","Co_Fraser",2004,"Baezaeko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18151","Co_Fraser",2004,"Baker Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18152","Co_Fraser",2004,"Beaver Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18153","Co_Fraser",2004,"Bill Miner Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18154","Co_Fraser",2004,"Blue Lead Cr","Middle Fraser",NA,0,NA,NA,NA,"CO-48",NA
"18155","Co_Fraser",2004,"Bridge R","Middle Fraser",NA,336,NA,NA,47223,"CO-48",NA
"18156","Co_Fraser",2004,"Brittany Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18157","Co_Fraser",2004,"Cayoosh Cr","Middle Fraser",NA,NA,NA,NA,47203,"CO-48",NA
"18158","Co_Fraser",2004,"Chilako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18159","Co_Fraser",2004,"Chilcotin R (upr)","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18160","Co_Fraser",2004,"Chilko R","Middle Fraser",NA,345,NA,NA,46845,"CO-48",NA
"18161","Co_Fraser",2004,"Clisbako R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18162","Co_Fraser",2004,"Clusko Cr","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18163","Co_Fraser",2004,"Coglistiko R","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
"18164","Co_Fraser",2004,"Cottonwood R ","Middle Fraser",NA,NA,NA,NA,NA,"CO-48",NA
