"","DataSet","Species","CU_ID","DU_ID","CU_Name","Year","Escapement_Total","Escapement_Wild","Recruits_Total","Recruits_Wild","RelAbd_metric_ts"
"2177","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2000,60,60,NA,NA,NA
"2178","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2001,109,109,NA,NA,NA
"2179","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2002,35,35,NA,NA,NA
"2180","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2003,150,150,NA,NA,NA
"2181","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2004,238,238,NA,NA,NA
"2182","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2005,NA,NA,NA,NA,NA
"2183","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2006,165,165,NA,NA,NA
"2184","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2007,20,20,NA,NA,NA
"2185","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2008,150,150,NA,NA,NA
"2186","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2009,81,81,NA,NA,NA
"2187","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2010,55,55,NA,NA,NA
"2188","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2011,70,70,NA,NA,NA
"2189","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2012,97,97,NA,NA,NA
"2190","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2013,NA,NA,NA,NA,NA
"2191","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2014,NA,NA,NA,NA,NA
"2192","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2015,NA,NA,NA,NA,NA
"2193","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2016,NA,NA,NA,NA,NA
"2194","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2017,NA,NA,NA,NA,NA
"2195","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2018,101,101,NA,NA,NA
"2196","Ck_SBC","Chinook","CK-82","DU_NA","Upper Adams River_SU_x.x",2019,NA,NA,NA,NA,NA
"2197","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",1996,1062,NA,NA,NA,NA
"2198","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",1997,991,NA,NA,NA,NA
"2199","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",1998,544,NA,NA,NA,NA
"2200","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",1999,1015,NA,NA,NA,NA
"2201","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2000,1271,NA,NA,NA,NA
"2202","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2001,2298,NA,NA,NA,NA
"2203","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2002,1593,NA,NA,NA,NA
"2204","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2003,1629,NA,NA,NA,NA
"2205","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2004,1129,NA,NA,NA,NA
"2206","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2005,3371,NA,NA,NA,NA
"2207","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2006,1961,NA,NA,NA,NA
"2208","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2007,1623,NA,NA,NA,NA
"2209","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2008,1228,NA,NA,NA,NA
"2210","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2009,2111,NA,NA,NA,NA
"2211","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2010,2034.85951763083,NA,NA,NA,NA
"2212","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2011,2138,NA,NA,NA,NA
"2213","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2012,1239,NA,NA,NA,NA
"2214","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2013,1302,NA,NA,NA,NA
"2215","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2014,1998,NA,NA,NA,NA
"2216","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2015,973,NA,NA,NA,NA
"2217","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2016,328,NA,NA,NA,NA
"2218","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2017,1616,NA,NA,NA,NA
"2219","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2018,1130,NA,NA,NA,NA
"2220","Ck_SBC","Chinook","CK-83","DU20","East Vancouver Island-Georgia Strait_SU_0.3",2019,781,NA,NA,NA,NA
"2221","Ck_SBC","Chinook","CK-9006",NA,NA,2002,NA,NA,NA,NA,NA
"2222","Ck_SBC","Chinook","CK-9006",NA,NA,2003,NA,NA,NA,NA,NA
"2223","Ck_SBC","Chinook","CK-9006",NA,NA,2004,NA,NA,NA,NA,NA
"2224","Ck_SBC","Chinook","CK-9006",NA,NA,2005,NA,NA,NA,NA,NA
"2225","Ck_SBC","Chinook","CK-9006",NA,NA,2006,NA,NA,NA,NA,NA
"2226","Ck_SBC","Chinook","CK-9006",NA,NA,2007,NA,NA,NA,NA,NA
"2227","Ck_SBC","Chinook","CK-9006",NA,NA,2008,NA,NA,NA,NA,NA
"2228","Ck_SBC","Chinook","CK-9006",NA,NA,2009,NA,NA,NA,NA,NA
"2229","Ck_SBC","Chinook","CK-9006",NA,NA,2010,NA,NA,NA,NA,NA
"2230","Ck_SBC","Chinook","CK-9006",NA,NA,2011,NA,NA,NA,NA,NA
"2231","Ck_SBC","Chinook","CK-9006",NA,NA,2012,NA,NA,NA,NA,NA
"2232","Ck_SBC","Chinook","CK-9006",NA,NA,2013,NA,NA,NA,NA,NA
"2233","Ck_SBC","Chinook","CK-9006",NA,NA,2014,NA,NA,NA,NA,NA
"2234","Ck_SBC","Chinook","CK-9006",NA,NA,2015,NA,NA,NA,NA,NA
"2235","Ck_SBC","Chinook","CK-9006",NA,NA,2016,NA,NA,NA,NA,NA
"2236","Ck_SBC","Chinook","CK-9006",NA,NA,2017,NA,NA,NA,NA,NA
"2237","Ck_SBC","Chinook","CK-9006",NA,NA,2018,NA,NA,NA,NA,NA
"2238","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1986,4469,NA,NA,NA,NA
"2239","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1987,17271,NA,NA,NA,NA
"2240","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1988,14466,NA,NA,NA,NA
"2241","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1989,3333,NA,NA,NA,NA
"2242","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1990,1795,NA,NA,NA,NA
"2243","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1991,9353,NA,NA,NA,NA
"2244","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1992,38177,NA,NA,NA,NA
"2245","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1993,20182,NA,NA,NA,NA
"2246","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1994,8237,NA,NA,NA,NA
"2247","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1995,31825,NA,NA,NA,NA
"2248","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1996,24268,NA,NA,NA,NA
"2249","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1997,82805,NA,NA,NA,NA
"2250","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1998,81512,NA,NA,NA,NA
"2251","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",1999,77251,NA,NA,NA,NA
"2252","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2000,71401,NA,NA,NA,NA
"2253","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2001,71734,NA,NA,NA,NA
"2254","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2002,63476,NA,NA,NA,NA
"2255","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2003,55126,NA,NA,NA,NA
"2256","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2004,56828,NA,NA,NA,NA
"2257","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2005,33900,NA,NA,NA,NA
"2258","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2006,48392,NA,NA,NA,NA
"2259","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2007,26196,NA,NA,NA,NA
"2260","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2008,41797,NA,NA,NA,NA
"2261","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2009,15188,NA,NA,NA,NA
"2262","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2010,81141,NA,NA,NA,NA
"2263","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2011,52574,NA,NA,NA,NA
"2264","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2012,20286,NA,NA,NA,NA
"2265","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2013,46456,NA,NA,NA,NA
"2266","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2014,50630,NA,NA,NA,NA
"2267","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2015,27140,NA,NA,NA,NA
"2268","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2016,35202,NA,NA,NA,NA
"2269","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2017,21008,NA,NA,NA,NA
"2270","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2018,18992,NA,NA,NA,NA
"2271","Ck_SBC","Chinook","CK-9008","DU_TBD6","Fraser-Harrison fall transplant_FA_0.3",2019,72349,NA,NA,NA,NA
"2272","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2001,NA,NA,NA,NA,NA
"2273","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2002,NA,NA,NA,NA,NA
"2274","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2003,NA,NA,NA,NA,NA
"2275","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2004,NA,NA,NA,NA,NA
"2276","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2005,NA,NA,NA,NA,NA
"2277","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2006,34,33,NA,NA,NA
"2278","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2007,7,7,NA,NA,NA
"2279","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2008,14,11,NA,NA,NA
"2280","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2009,6,6,NA,NA,11.1119167457077
"2281","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2010,5,5,NA,NA,6.93270938109998
"2282","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2011,21,17,NA,NA,8.6544747526523
"2283","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2012,11,10,NA,NA,8.45069726622771
"2284","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2013,40,35,NA,NA,13.1332358201094
"2285","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2014,53,46,NA,NA,22.8727666534054
"2286","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2015,61,56,NA,NA,30.8143829670097
"2287","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2016,40,38,NA,NA,43.0228696704009
"2288","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2017,55,51,NA,NA,47.2688359959514
"2289","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2018,10,9,NA,NA,31.4373606463772
"2290","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2019,15,14,NA,NA,22.2295708956604
"2291","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2020,79,73,NA,NA,26.1707335204165
"2292","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2021,73,73,NA,NA,28.6255649324776
"2293","Ck_SBC","Chinook","CK-01","DU_Ok","Okanagan_1.x",2022,23,23,NA,NA,36.193067934062
"2294","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",1998,4851,4851,6486,6486,NA
"2295","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",1999,1652,1652,4513,4513,NA
"2296","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2000,3920,3920,4452,4452,3155.3131074132
"2297","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2001,6162,6162,5272,5272,3417.21733913282
"2298","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2002,4170,4170,2441,2441,4652.80236212872
"2299","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2003,3809,3809,2120,2120,4608.46443807383
"2300","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2004,4760,4760,10543,10543,4228.48369328645
"2301","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2005,2189,2189,1691,1691,3411.04850927995
"2302","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2006,1301,1301,2790,2790,2384.38658796537
"2303","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2007,9958,9958,5182,5182,3049.52169018256
"2304","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2008,1464,1464,4736,4736,2666.83920936342
"2305","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2009,2306,2306,8434,8434,3227.43497125302
"2306","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2010,4689,4689,13240,13240,2510.8852808621
"2307","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2011,3920,3920,4572,4572,3486.65144838857
"2308","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2012,7127,7127,2558,2558,5078.75995007693
"2309","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2013,11625,11625,13918,13918,6873.77421231346
"2310","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2014,3269,3269,4111,4111,6470.00893334393
"2311","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2015,1354,1354,4155,4155,3719.42251340318
"2312","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2016,13523,13523,4098,4098,3911.73006202182
"2313","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2017,3707,3707,8487,8487,4079.16650429454
"2314","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2018,3544,3544,NA,NA,5621.64110100785
"2315","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2019,2970,2970,NA,NA,3391.75324768833
"2316","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2020,7046,7046,NA,NA,4201.43453038156
"2317","Co_Fraser","Coho","CO-48",NA,"Middle Fraser",2021,11555,11555,NA,NA,6230.02342081926
"2318","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",1998,5460,5460,6222,6222,NA
"2319","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",1999,4096,4096,4238,4238,NA
"2320","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2000,2719,2719,5365,5365,3932.36600273017
"2321","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2001,5971,5971,6387,6387,4051.40266009567
"2322","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2002,3817,3817,2532,2532,3957.2438507379
"2323","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2003,4552,4552,1891,1891,4698.83824407914
"2324","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2004,5872,5872,2920,2920,4672.72425556552
"2325","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2005,2269,2269,1383,1383,3928.9297660922
"2326","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2006,1605,1605,2597,2597,2775.65313804033
"2327","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2007,2739,2739,2590,2590,2152.61909444777
"2328","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2008,1138,1138,3839,3839,1710.29008108492
"2329","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2009,2308,2308,5841,5841,1930.44174126197
"2330","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2010,2227,2227,6001,6001,1801.77031674243
"2331","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2011,3189,3189,1438,1438,2540.21326892579
"2332","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2012,5134,5134,502,502,3315.96700257407
"2333","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2013,5398,5398,1303,1303,4454.31665883533
"2334","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2014,1048,1048,2192,2192,3073.85475446657
"2335","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2015,352,352,5653,5653,1258.09163701176
"2336","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2016,1160,1160,4341,4341,753.56487170277
"2337","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2017,1657,1657,5836,5836,877.891923745936
"2338","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2018,4916,4916,NA,NA,2114.12562671855
"2339","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2019,3259,3259,NA,NA,2983.13504685334
"2340","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2020,5311,5311,NA,NA,4398.36073377147
"2341","Co_Fraser","Coho","CO-05",NA,"Fraser Canyon",2021,2372,2372,NA,NA,3449.7830355191
"2342","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",1998,2165,763,11852,5762,NA
"2343","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",1999,3992,1669,16213,7370,NA
"2344","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2000,4739,2227,3983,2696,1415.46900492249
"2345","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2001,9522,4719,4946,3559,2598.21754047336
"2346","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2002,16053,7189,3036,2364,4227.46050920376
"2347","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2003,2933,1976,2692,2519,4062.26702109256
"2348","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2004,4304,3084,10691,9594,3525.25007969755
"2349","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2005,2614,2003,4499,3985,2302.47056216423
"2350","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2006,1082,1068,6679,5610,1875.52211934191
"2351","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2007,10169,9133,13186,12075,2693.32370319047
"2352","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2008,3800,3421,9188,8123,3219.43203734569
"2353","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2009,4768,3897,13448,12423,4956.3919834937
"2354","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2010,12217,11269,13930,13295,5316.05688641149
"2355","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2011,7289,6441,10495,9224,6564.31925273459
"2356","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2012,11559,10720,8208,7504,9197.66994741747
"2357","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2013,11887,11460,17943,17015,9249.3433347328
"2358","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2014,7447,6533,5499,4901,9293.17296621616
"2359","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2015,5182,4656,10014,8963,7037.79721673689
"2360","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2016,18212,17329,17963,14804,8077.92302651083
"2361","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2017,4103,3658,22573,18093,6657.99387818802
"2362","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2018,7152,6575,NA,NA,7469.71995309806
"2363","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2019,13217,10920,NA,NA,6404.03994602634
"2364","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2020,18406,15228,NA,NA,10301.9733297728
"2365","Co_Fraser","Coho","CO-07",NA,"Lower Thompson",2021,23377,17246,NA,NA,14207.5097501357
"2366","Co_Fraser","Coho","CO-09",NA,"North Thompson",1998,9786,9320,29232,27251,NA
"2367","Co_Fraser","Coho","CO-09",NA,"North Thompson",1999,10696,10488,23310,20717,NA
"2368","Co_Fraser","Coho","CO-09",NA,"North Thompson",2000,8054,6497,8676,8050,8595.55293571895
"2369","Co_Fraser","Coho","CO-09",NA,"North Thompson",2001,27238,25444,12068,11568,12013.3365567524
"2370","Co_Fraser","Coho","CO-09",NA,"North Thompson",2002,22083,19612,5316,5166,14800.3974948269
"2371","Co_Fraser","Coho","CO-09",NA,"North Thompson",2003,7211,6673,5361,5336,14932.8533054076
"2372","Co_Fraser","Coho","CO-09",NA,"North Thompson",2004,10661,10217,26644,26301,11016.8000588569
"2373","Co_Fraser","Coho","CO-09",NA,"North Thompson",2005,4518,4386,4691,4461,6687.09842068333
"2374","Co_Fraser","Coho","CO-09",NA,"North Thompson",2006,3670,3663,11152,10671,5475.32176844136
"2375","Co_Fraser","Coho","CO-09",NA,"North Thompson",2007,24500,24192,13550,12994,7297.8081131599
"2376","Co_Fraser","Coho","CO-09",NA,"North Thompson",2008,3849,3657,10769,10240,6868.75275998258
"2377","Co_Fraser","Coho","CO-09",NA,"North Thompson",2009,9631,9214,22505,21850,9341.46477926349
"2378","Co_Fraser","Coho","CO-09",NA,"North Thompson",2010,12159,11664,18941,18490,7324.987587158
"2379","Co_Fraser","Coho","CO-09",NA,"North Thompson",2011,8803,8350,7714,7633,9645.55891684031
"2380","Co_Fraser","Coho","CO-09",NA,"North Thompson",2012,20058,19471,4714,4628,12377.7226670483
"2381","Co_Fraser","Coho","CO-09",NA,"North Thompson",2013,16271,15878,18042,17922,13717.980356148
"2382","Co_Fraser","Coho","CO-09",NA,"North Thompson",2014,5252,5199,13346,13192,11713.8940232779
"2383","Co_Fraser","Coho","CO-09",NA,"North Thompson",2015,3178,3111,13918,13668,6356.31203343767
"2384","Co_Fraser","Coho","CO-09",NA,"North Thompson",2016,16914,16805,20347,20033,6477.6793820166
"2385","Co_Fraser","Coho","CO-09",NA,"North Thompson",2017,11908,11774,30658,30245,8506.56424779123
"2386","Co_Fraser","Coho","CO-09",NA,"North Thompson",2018,11429,11222,NA,NA,13046.0069099906
"2387","Co_Fraser","Coho","CO-09",NA,"North Thompson",2019,15419,15178,NA,NA,12610.6154207886
"2388","Co_Fraser","Coho","CO-09",NA,"North Thompson",2020,26239,25908,NA,NA,16402.3560026498
"2389","Co_Fraser","Coho","CO-09",NA,"North Thompson",2021,29214,28390,NA,NA,22349.6783083987
"2390","Co_Fraser","Coho","CO-08",NA,"South Thompson",1998,5155,5106,14038,13549,NA
"2391","Co_Fraser","Coho","CO-08",NA,"South Thompson",1999,3137,3092,10866,9907,NA
"2392","Co_Fraser","Coho","CO-08",NA,"South Thompson",2000,3307,3253,5434,5306,3717.07610398802
"2393","Co_Fraser","Coho","CO-08",NA,"South Thompson",2001,13063,12674,16971,16526,5032.83180957181
"2394","Co_Fraser","Coho","CO-08",NA,"South Thompson",2002,10544,9587,2816,2504,7338.83005959095
"2395","Co_Fraser","Coho","CO-08",NA,"South Thompson",2003,3422,3342,3416,3356,7405.15736288363
"2396","Co_Fraser","Coho","CO-08",NA,"South Thompson",2004,15850,15461,13434,12882,7912.41245125036
"2397","Co_Fraser","Coho","CO-08",NA,"South Thompson",2005,2302,2025,7325,7014,4712.19243541933
"2398","Co_Fraser","Coho","CO-08",NA,"South Thompson",2006,2003,2001,5005,4769,3971.64020834917
"2399","Co_Fraser","Coho","CO-08",NA,"South Thompson",2007,12345,11845,9765,9113,3634.14619130944
"2400","Co_Fraser","Coho","CO-08",NA,"South Thompson",2008,6688,6405,6677,5568,5334.58241797335
"2401","Co_Fraser","Coho","CO-08",NA,"South Thompson",2009,3821,3651,15312,14644,6518.61518567405
"2402","Co_Fraser","Coho","CO-08",NA,"South Thompson",2010,8946,8454,14592,13533,5825.47134275284
"2403","Co_Fraser","Coho","CO-08",NA,"South Thompson",2011,4771,3801,3414,3001,4895.42778764728
"2404","Co_Fraser","Coho","CO-08",NA,"South Thompson",2012,13303,12830,4416,3805,7442.67274008739
"2405","Co_Fraser","Coho","CO-08",NA,"South Thompson",2013,13132,12203,14916,13883,8411.31141699374
"2406","Co_Fraser","Coho","CO-08",NA,"South Thompson",2014,2287,2024,3793,3132,6817.64827312384
"2407","Co_Fraser","Coho","CO-08",NA,"South Thompson",2015,2392,1965,8013,7258,3647.65054230313
"2408","Co_Fraser","Coho","CO-08",NA,"South Thompson",2016,14909,13931,11508,10679,3812.28287626344
"2409","Co_Fraser","Coho","CO-08",NA,"South Thompson",2017,2795,2291,18526,16507,3973.04342647721
"2410","Co_Fraser","Coho","CO-08",NA,"South Thompson",2018,6155,5591,NA,NA,5629.87766477928
"2411","Co_Fraser","Coho","CO-08",NA,"South Thompson",2019,8193,7655,NA,NA,4611.26334934101
"2412","Co_Fraser","Coho","CO-08",NA,"South Thompson",2020,15188,13728,NA,NA,8375.56254186468
"2413","Co_Fraser","Coho","CO-08",NA,"South Thompson",2021,20280,17625,NA,NA,12280.8152242021
